removal_date,installed,locked,temporary,place_id,install_date,terminal_name,common_name
,true,false,false,BikePoints_336,1280152800000,001212,"Concert Hall Approach 2, South Bank"
,true,false,false,BikePoints_337,1280153100000,002589,"Pembridge Villas, Notting Hill"
,true,false,false,BikePoints_338,1280158740000,001202,"Wellington Street , Strand"
,true,false,false,BikePoints_339,1280160600000,001127,"Risinghill Street, Angel"
,true,false,false,BikePoints_617,1380531540000,200028,"Elysium Place, Fulham"
,true,false,false,BikePoints_618,1380546540000,300003,"Eel Brook Common, Walham Green"
,true,false,false,BikePoints_619,1380552360000,300012,"Irene Road, Parsons Green"
,true,false,false,BikePoints_620,1380629040000,300010,"Surrey Lane, Battersea"
,true,false,false,BikePoints_621,1380899280000,200091,"Wandsworth Town Station, Wandsworth"
,true,false,false,BikePoints_622,1380901680000,200172,"Lansdowne Road, Ladbroke Grove"
,true,false,false,BikePoints_623,1381135320000,200186,"Nantes Close, Wandsworth"
,true,false,false,BikePoints_624,1381224240000,200173,"Courland Grove, Wandsworth Road"
,true,false,false,BikePoints_625,1381227480000,200190,"Queen's Circus, Battersea Park"
,true,false,false,BikePoints_626,1381920300000,300008,"Normand Park, West Kensington"
,true,false,false,BikePoints_627,1381931400000,200007,"Holden Street, Battersea"
,true,false,false,BikePoints_628,1381414980000,200062,"William Morris Way, Sands End"
,true,false,false,BikePoints_629,1381479480000,200187,"Morie Street, Wandsworth"
,true,false,false,BikePoints_630,1381487100000,200194,"Clarence Walk, Stockwell"
,true,false,false,BikePoints_631,1381245300000,200183,"Battersea Park Road, Nine Elms"
,true,false,false,BikePoints_632,1381220700000,200176,"Sheepcote Lane, Battersea"
,true,false,false,BikePoints_633,1381402920000,200116,"Vereker Road, West Kensington"
,true,false,false,BikePoints_634,1381743780000,300002,"Brook Green South, Brook Green"
,true,false,false,BikePoints_635,1381756440000,200215,"Greyhound Road, Hammersmith"
,true,false,false,BikePoints_636,1381846320000,200180,"South Park, Sands End"
,true,false,false,BikePoints_637,1381933680000,200191,"Spencer Park, Wandsworth Common"
,true,false,false,BikePoints_638,1381834020000,300014,"Falcon Road, Clapham Junction"
,true,false,false,BikePoints_639,1381835700000,200081,"Coomer Place, West Kensington"
,true,false,false,BikePoints_640,1382010420000,200179,"Silverthorne Road, Battersea"
,true,false,false,BikePoints_641,1381926900000,300025,"Archbishop's Park, Waterloo"
,true,false,false,BikePoints_642,1381934220000,200192,"Fawcett Close, Battersea"
,true,false,false,BikePoints_643,1382010720000,300026,"All Saints' Road, Portobello"
,true,false,false,BikePoints_644,1382278560000,200182,"Rainville Road, Hammersmith"
,true,false,false,BikePoints_645,1382110800000,200200,"Great Suffolk Street, The Borough"
,true,false,false,BikePoints_646,1382084340000,200178,"Buckingham Gate, Westminster"
,true,false,false,BikePoints_647,1382347140000,200181,"Richmond Way, Shepherd's Bush"
,true,false,false,BikePoints_648,1382352840000,200171,"Peterborough Road, Sands End"
,true,false,false,BikePoints_649,1382348400000,300009,"World's End Place, West Chelsea"
,true,false,false,BikePoints_650,1382438520000,300034,"St. Mark's Road, North Kensington"
,true,false,false,BikePoints_651,1382441580000,300030,"Thorndike Close, West Chelsea"
,true,false,false,BikePoints_652,1381848540000,300022,"Evesham Street, Avondale"
,true,false,false,BikePoints_653,1382539860000,200196,"Simpson Street, Clapham Junction"
,true,false,false,BikePoints_654,1382520000000,200223,"Ashmole Estate, Oval"
,true,false,false,BikePoints_655,1382611200000,200221,"Crabtree Lane, Fulham"
,true,false,false,BikePoints_656,1382614560000,200040,"Broomhouse Lane, Parsons Green"
,true,false,false,BikePoints_657,1382621400000,200220,"Blythe Road West, Shepherd's Bush"
,true,false,false,BikePoints_658,1383731100000,300005,"Ethelburga Estate, Battersea Park"
,true,false,false,BikePoints_659,1382697060000,200212,"Blackfriars Station, St. Paul's"
,true,false,false,BikePoints_660,1382705340000,300020,"West Kensington Station, West Kensington"
,true,false,false,BikePoints_661,1382887680000,300023,"All Saints Church, Portobello"
,true,false,false,BikePoints_662,1382866680000,200189,"Phene Street, Chelsea"
,true,false,false,BikePoints_663,1382870040000,200124,"Clarendon Road, Avondale"
,true,false,false,BikePoints_664,1382964300000,300013,"Austin Road, Battersea Park"
,true,false,false,BikePoints_665,1382975700000,200113,"Smugglers Way, Wandsworth"
,true,false,false,BikePoints_667,1383136140000,200209,"Shepherd's Bush Road North, Shepherd's Bush"
,true,false,false,BikePoints_668,1383143160000,300037,"Ravenscourt Park Station, Hammersmith"
,true,false,false,BikePoints_669,1383147660000,300036,"Teversham Lane, Stockwell"
,true,false,false,BikePoints_670,1383212640000,200169,"Ashley Crescent, Battersea"
,true,false,false,BikePoints_671,1383217920000,300052,"Parsons Green Station, Parsons Green"
,true,false,false,BikePoints_673,1383319500000,300051,"Hibbert Street, Battersea"
,true,false,false,BikePoints_674,,300035,"Carnegie Street, King's Cross"
,true,false,false,BikePoints_675,1383322320000,200126,"Usk Road, Clapham Junction"
,true,false,false,BikePoints_676,1383584400000,200207,"Hartington Road, Stockwell"
,true,false,false,BikePoints_677,1383476160000,200023,"Heath Road, Battersea"
,true,false,false,BikePoints_678,1383653580000,200170,"Esmond Street, Putney"
,true,false,false,BikePoints_679,1383661200000,200114,"Orbel Street, Battersea"
,true,false,false,BikePoints_680,1383657480000,200210,"Westbridge Road, Battersea"
,true,false,false,BikePoints_681,1383733440000,200043,"Bishop's Avenue, Fulham"
,true,false,false,BikePoints_682,1383738240000,200059,"Crisp Road, Hammersmith"
,true,false,false,BikePoints_683,1383750420000,200119,"Dorothy Road, Clapham Junction"
,true,false,false,BikePoints_684,1383823380000,200188,"Neville Gill Close, Wandsworth"
,true,false,false,BikePoints_685,1383827400000,200219,"Osiers Road, Wandsworth"
,true,false,false,BikePoints_686,1383835560000,200097,"Beryl Road, Hammersmith"
,true,false,false,BikePoints_688,1383915240000,200204,"Northfields, Wandsworth"
,true,false,false,BikePoints_689,1383918180000,200106,"Spanish Road, Clapham Junction"
,true,false,false,BikePoints_690,1383924660000,200199,"Stanley Grove, Battersea"
,true,false,false,BikePoints_691,1384763520000,200184,"Erin Close, Walham Green"
,true,false,false,BikePoints_692,1384166220000,200112,"Cadogan Close, Victoria Park"
,true,false,false,BikePoints_693,1384001160000,300019,"Felsham Road, Putney"
,true,false,false,BikePoints_694,1384004640000,300033,"Putney Rail Station, Putney"
,true,false,false,BikePoints_695,1384172820000,300031,"Islington Green, Angel"
,true,false,false,BikePoints_696,1384180020000,300018,"Charing Cross Hospital, Hammersmith"
,true,false,false,BikePoints_697,1384251120000,200129,"Charlotte Terrace, Angel"
,true,false,false,BikePoints_698,1384254300000,200121,"Shoreditch Court, Haggerston"
,true,false,false,BikePoints_699,1384256040000,200057,"Belford House, Haggerston"
,true,false,false,BikePoints_605,,200198,"Seymour Place, Marylebone"
