installed,terminal_name,removal_date,install_date,locked,temporary,place_id,common_name
true,001211,,1280141460000,false,false,BikePoints_331,"Bunhill Row, Moorgate"
true,001210,,1280142360000,false,false,BikePoints_332,"Nevern Place, Earl's Court"
true,002633,,1280142540000,false,false,BikePoints_333,"Palace Gardens Terrace, Notting Hill"
true,002635,,1280147580000,false,false,BikePoints_334,"Concert Hall Approach 1, South Bank"
true,001207,,1280152560000,false,false,BikePoints_335,"Tavistock Street, Covent Garden"
true,001212,,1280152800000,false,false,BikePoints_336,"Concert Hall Approach 2, South Bank"
true,002589,,1280153100000,false,false,BikePoints_337,"Pembridge Villas, Notting Hill"
true,200029,,1380288900000,false,false,BikePoints_615,"Finlay Street, Fulham"
true,200098,,,false,false,BikePoints_616,"Aintree Street, Fulham"
true,200028,,1380531540000,false,false,BikePoints_617,"Elysium Place, Fulham"
true,300003,,1380546540000,false,false,BikePoints_618,"Eel Brook Common, Walham Green"
true,300012,,1380552360000,false,false,BikePoints_619,"Irene Road, Parsons Green"
true,300010,,1380629040000,false,false,BikePoints_620,"Surrey Lane, Battersea"
true,200091,,1380899280000,false,false,BikePoints_621,"Wandsworth Town Station, Wandsworth"
true,200172,,1380901680000,false,false,BikePoints_622,"Lansdowne Road, Ladbroke Grove"
true,200186,,1381135320000,false,false,BikePoints_623,"Nantes Close, Wandsworth"
true,200173,,1381224240000,false,false,BikePoints_624,"Courland Grove, Wandsworth Road"
true,200190,,1381227480000,false,false,BikePoints_625,"Queen's Circus, Battersea Park"
true,300008,,1381920300000,false,false,BikePoints_626,"Normand Park, West Kensington"
true,200007,,1381931400000,false,false,BikePoints_627,"Holden Street, Battersea"
true,200062,,1381414980000,false,false,BikePoints_628,"William Morris Way, Sands End"
true,200187,,1381479480000,false,false,BikePoints_629,"Morie Street, Wandsworth"
true,200194,,1381487100000,false,false,BikePoints_630,"Clarence Walk, Stockwell"
true,200183,,1381245300000,false,false,BikePoints_631,"Battersea Park Road, Nine Elms"
true,200176,,1381220700000,false,false,BikePoints_632,"Sheepcote Lane, Battersea"
true,200116,,1381402920000,false,false,BikePoints_633,"Vereker Road, West Kensington"
true,300002,,1381743780000,false,false,BikePoints_634,"Brook Green South, Brook Green"
true,200215,,1381756440000,false,false,BikePoints_635,"Greyhound Road, Hammersmith"
true,200180,,1381846320000,false,false,BikePoints_636,"South Park, Sands End"
true,200191,,1381933680000,false,false,BikePoints_637,"Spencer Park, Wandsworth Common"
true,300014,,1381834020000,false,false,BikePoints_638,"Falcon Road, Clapham Junction"
true,200081,,1381835700000,false,false,BikePoints_639,"Coomer Place, West Kensington"
true,200179,,1382010420000,false,false,BikePoints_640,"Silverthorne Road, Battersea"
true,300025,,1381926900000,false,false,BikePoints_641,"Archbishop's Park, Waterloo"
true,200192,,1381934220000,false,false,BikePoints_642,"Fawcett Close, Battersea"
true,300026,,1382010720000,false,false,BikePoints_643,"All Saints' Road, Portobello"
true,200182,,1382278560000,false,false,BikePoints_644,"Rainville Road, Hammersmith"
true,200200,,1382110800000,false,false,BikePoints_645,"Great Suffolk Street, The Borough"
true,200178,,1382084340000,false,false,BikePoints_646,"Buckingham Gate, Westminster"
true,200181,,1382347140000,false,false,BikePoints_647,"Richmond Way, Shepherd's Bush"
true,200171,,1382352840000,false,false,BikePoints_648,"Peterborough Road, Sands End"
true,300009,,1382348400000,false,false,BikePoints_649,"World's End Place, West Chelsea"
true,300034,,1382438520000,false,false,BikePoints_650,"St. Mark's Road, North Kensington"
true,300030,,1382441580000,false,false,BikePoints_651,"Thorndike Close, West Chelsea"
true,300022,,1381848540000,false,false,BikePoints_652,"Evesham Street, Avondale"
true,200196,,1382539860000,false,false,BikePoints_653,"Simpson Street, Clapham Junction"
true,200223,,1382520000000,false,false,BikePoints_654,"Ashmole Estate, Oval"
true,200221,,1382611200000,false,false,BikePoints_655,"Crabtree Lane, Fulham"
true,200040,,1382614560000,false,false,BikePoints_656,"Broomhouse Lane, Parsons Green"
true,200220,,1382621400000,false,false,BikePoints_657,"Blythe Road West, Shepherd's Bush"
true,300005,,1383731100000,false,false,BikePoints_658,"Ethelburga Estate, Battersea Park"
true,200212,,1382697060000,false,false,BikePoints_659,"Blackfriars Station, St. Paul's"
true,300020,,1382705340000,false,false,BikePoints_660,"West Kensington Station, West Kensington"
true,300023,,1382887680000,false,false,BikePoints_661,"All Saints Church, Portobello"
true,200189,,1382866680000,false,false,BikePoints_662,"Phene Street, Chelsea"
true,200124,,1382870040000,false,false,BikePoints_663,"Clarendon Road, Avondale"
true,300013,,1382964300000,false,false,BikePoints_664,"Austin Road, Battersea Park"
true,200113,,1382975700000,false,false,BikePoints_665,"Smugglers Way, Wandsworth"
true,200209,,1383136140000,false,false,BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush"
true,300037,,1383143160000,false,false,BikePoints_668,"Ravenscourt Park Station, Hammersmith"
true,300036,,1383147660000,false,false,BikePoints_669,"Teversham Lane, Stockwell"
true,200169,,1383212640000,false,false,BikePoints_670,"Ashley Crescent, Battersea"
true,300052,,1383217920000,false,false,BikePoints_671,"Parsons Green Station, Parsons Green"
true,300051,,1383319500000,false,false,BikePoints_673,"Hibbert Street, Battersea"
true,300035,,,false,false,BikePoints_674,"Carnegie Street, King's Cross"
true,200126,,1383322320000,false,false,BikePoints_675,"Usk Road, Clapham Junction"
true,200207,,1383584400000,false,false,BikePoints_676,"Hartington Road, Stockwell"
true,200023,,1383476160000,false,false,BikePoints_677,"Heath Road, Battersea"
true,200170,,1383653580000,false,false,BikePoints_678,"Esmond Street, Putney"
true,200114,,1383661200000,false,false,BikePoints_679,"Orbel Street, Battersea"
true,200210,,1383657480000,false,false,BikePoints_680,"Westbridge Road, Battersea"
true,200043,,1383733440000,false,false,BikePoints_681,"Bishop's Avenue, Fulham"
true,200059,,1383738240000,false,false,BikePoints_682,"Crisp Road, Hammersmith"
true,200119,,1383750420000,false,false,BikePoints_683,"Dorothy Road, Clapham Junction"
true,200188,,1383823380000,false,false,BikePoints_684,"Neville Gill Close, Wandsworth"
true,200219,,1383827400000,false,false,BikePoints_685,"Osiers Road, Wandsworth"
true,200097,,1383835560000,false,false,BikePoints_686,"Beryl Road, Hammersmith"
true,200204,,1383915240000,false,false,BikePoints_688,"Northfields, Wandsworth"
true,200106,,1383918180000,false,false,BikePoints_689,"Spanish Road, Clapham Junction"
true,200199,,1383924660000,false,false,BikePoints_690,"Stanley Grove, Battersea"
true,200184,,1384763520000,false,false,BikePoints_691,"Erin Close, Walham Green"
true,200112,,1384166220000,false,false,BikePoints_692,"Cadogan Close, Victoria Park"
true,300019,,1384001160000,false,false,BikePoints_693,"Felsham Road, Putney"
true,300033,,1384004640000,false,false,BikePoints_694,"Putney Rail Station, Putney"
true,300031,,1384172820000,false,false,BikePoints_695,"Islington Green, Angel"
true,300018,,1384180020000,false,false,BikePoints_696,"Charing Cross Hospital, Hammersmith"
true,200129,,1384251120000,false,false,BikePoints_697,"Charlotte Terrace, Angel"
true,200203,,,false,false,BikePoints_557,"King Edward Street, St Pauls"
true,001044,,1279187040000,false,false,BikePoints_120,"The Guildhall, Guildhall"
