terminal_name,locked,temporary,install_date,removal_date,place_id,common_name,installed
200173,false,false,1381224240000,,BikePoints_624,"Courland Grove, Wandsworth Road",true
200190,false,false,1381227480000,,BikePoints_625,"Queen's Circus, Battersea Park",true
300008,false,false,1381920300000,,BikePoints_626,"Normand Park, West Kensington",true
200007,false,false,1381931400000,,BikePoints_627,"Holden Street, Battersea",true
200062,false,false,1381414980000,,BikePoints_628,"William Morris Way, Sands End",true
200187,false,false,1381479480000,,BikePoints_629,"Morie Street, Wandsworth",true
200194,false,false,1381487100000,,BikePoints_630,"Clarence Walk, Stockwell",true
200183,false,false,1381245300000,,BikePoints_631,"Battersea Park Road, Nine Elms",true
200176,false,false,1381220700000,,BikePoints_632,"Sheepcote Lane, Battersea",true
200116,false,false,1381402920000,,BikePoints_633,"Vereker Road, West Kensington",true
300002,false,false,1381743780000,,BikePoints_634,"Brook Green South, Brook Green",true
200215,false,false,1381756440000,,BikePoints_635,"Greyhound Road, Hammersmith",true
200180,false,false,1381846320000,,BikePoints_636,"South Park, Sands End",true
200191,false,false,1381933680000,,BikePoints_637,"Spencer Park, Wandsworth Common",true
300014,false,false,1381834020000,,BikePoints_638,"Falcon Road, Clapham Junction",true
200081,false,false,1381835700000,,BikePoints_639,"Coomer Place, West Kensington",true
200179,false,false,1382010420000,,BikePoints_640,"Silverthorne Road, Battersea",true
300025,false,false,1381926900000,,BikePoints_641,"Archbishop's Park, Waterloo",true
200192,false,false,1381934220000,,BikePoints_642,"Fawcett Close, Battersea",true
300026,false,false,1382010720000,,BikePoints_643,"All Saints' Road, Portobello",true
200182,false,false,1382278560000,,BikePoints_644,"Rainville Road, Hammersmith",true
200200,false,false,1382110800000,,BikePoints_645,"Great Suffolk Street, The Borough",true
200178,false,false,1382084340000,,BikePoints_646,"Buckingham Gate, Westminster",true
200181,false,false,1382347140000,,BikePoints_647,"Richmond Way, Shepherd's Bush",true
200171,false,false,1382352840000,,BikePoints_648,"Peterborough Road, Sands End",true
300009,false,false,1382348400000,,BikePoints_649,"World's End Place, West Chelsea",true
300034,false,false,1382438520000,,BikePoints_650,"St. Mark's Road, North Kensington",true
300030,false,false,1382441580000,,BikePoints_651,"Thorndike Close, West Chelsea",true
300022,false,false,1381848540000,,BikePoints_652,"Evesham Street, Avondale",true
200196,false,false,1382539860000,,BikePoints_653,"Simpson Street, Clapham Junction",true
200223,false,false,1382520000000,,BikePoints_654,"Ashmole Estate, Oval",true
200221,false,false,1382611200000,,BikePoints_655,"Crabtree Lane, Fulham",true
200040,false,false,1382614560000,,BikePoints_656,"Broomhouse Lane, Parsons Green",true
200220,false,false,1382621400000,,BikePoints_657,"Blythe Road West, Shepherd's Bush",true
300005,false,false,1383731100000,,BikePoints_658,"Ethelburga Estate, Battersea Park",true
200212,false,false,1382697060000,,BikePoints_659,"Blackfriars Station, St. Paul's",true
300020,false,false,1382705340000,,BikePoints_660,"West Kensington Station, West Kensington",true
300023,false,false,1382887680000,,BikePoints_661,"All Saints Church, Portobello",true
200189,false,false,1382866680000,,BikePoints_662,"Phene Street, Chelsea",true
200124,false,false,1382870040000,,BikePoints_663,"Clarendon Road, Avondale",true
300013,false,false,1382964300000,,BikePoints_664,"Austin Road, Battersea Park",true
200113,false,false,1382975700000,,BikePoints_665,"Smugglers Way, Wandsworth",true
200209,false,false,1383136140000,,BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",true
300037,false,false,1383143160000,,BikePoints_668,"Ravenscourt Park Station, Hammersmith",true
300036,false,false,1383147660000,,BikePoints_669,"Teversham Lane, Stockwell",true
200169,false,false,1383212640000,,BikePoints_670,"Ashley Crescent, Battersea",true
300052,false,false,1383217920000,,BikePoints_671,"Parsons Green Station, Parsons Green",true
300051,false,false,1383319500000,,BikePoints_673,"Hibbert Street, Battersea",true
300035,false,false,,,BikePoints_674,"Carnegie Street, King's Cross",true
200126,false,false,1383322320000,,BikePoints_675,"Usk Road, Clapham Junction",true
200207,false,false,1383584400000,,BikePoints_676,"Hartington Road, Stockwell",true
200023,false,false,1383476160000,,BikePoints_677,"Heath Road, Battersea",true
200170,false,false,1383653580000,,BikePoints_678,"Esmond Street, Putney",true
200114,false,false,1383661200000,,BikePoints_679,"Orbel Street, Battersea",true
200210,false,false,1383657480000,,BikePoints_680,"Westbridge Road, Battersea",true
200043,false,false,1383733440000,,BikePoints_681,"Bishop's Avenue, Fulham",true
200059,false,false,1383738240000,,BikePoints_682,"Crisp Road, Hammersmith",true
200119,false,false,1383750420000,,BikePoints_683,"Dorothy Road, Clapham Junction",true
200188,false,false,1383823380000,,BikePoints_684,"Neville Gill Close, Wandsworth",true
200219,false,false,1383827400000,,BikePoints_685,"Osiers Road, Wandsworth",true
200097,false,false,1383835560000,,BikePoints_686,"Beryl Road, Hammersmith",true
200204,false,false,1383915240000,,BikePoints_688,"Northfields, Wandsworth",true
200106,false,false,1383918180000,,BikePoints_689,"Spanish Road, Clapham Junction",true
200199,false,false,1383924660000,,BikePoints_690,"Stanley Grove, Battersea",true
200184,false,false,1384763520000,,BikePoints_691,"Erin Close, Walham Green",true
200112,false,false,1384166220000,,BikePoints_692,"Cadogan Close, Victoria Park",true
300019,false,false,1384001160000,,BikePoints_693,"Felsham Road, Putney",true
300033,false,false,1384004640000,,BikePoints_694,"Putney Rail Station, Putney",true
300031,false,false,1384172820000,,BikePoints_695,"Islington Green, Angel",true
300018,false,false,1384180020000,,BikePoints_696,"Charing Cross Hospital, Hammersmith",true
200090,false,false,,,BikePoints_490,"Pennington Street, Wapping",true
