locked,common_name,installed,removal_date,temporary,terminal_name,install_date,place_id
false,"Nantes Close, Wandsworth",true,,false,200186,1381135320000,BikePoints_623
false,"Courland Grove, Wandsworth Road",true,,false,200173,1381224240000,BikePoints_624
false,"Queen's Circus, Battersea Park",true,,false,200190,1381227480000,BikePoints_625
false,"Normand Park, West Kensington",true,,false,300008,1381920300000,BikePoints_626
false,"Holden Street, Battersea",true,,false,200007,1381931400000,BikePoints_627
false,"William Morris Way, Sands End",true,,false,200062,1381414980000,BikePoints_628
false,"Morie Street, Wandsworth",true,,false,200187,1381479480000,BikePoints_629
false,"Clarence Walk, Stockwell",true,,false,200194,1381487100000,BikePoints_630
false,"Battersea Park Road, Nine Elms",true,,false,200183,1381245300000,BikePoints_631
false,"Sheepcote Lane, Battersea",true,,false,200176,1381220700000,BikePoints_632
false,"Vereker Road, West Kensington",true,,false,200116,1381402920000,BikePoints_633
false,"Brook Green South, Brook Green",true,,false,300002,1381743780000,BikePoints_634
false,"Greyhound Road, Hammersmith",true,,false,200215,1381756440000,BikePoints_635
false,"South Park, Sands End",true,,false,200180,1381846320000,BikePoints_636
false,"Spencer Park, Wandsworth Common",true,,false,200191,1381933680000,BikePoints_637
false,"Falcon Road, Clapham Junction",true,,false,300014,1381834020000,BikePoints_638
false,"Coomer Place, West Kensington",true,,false,200081,1381835700000,BikePoints_639
false,"Silverthorne Road, Battersea",true,,false,200179,1382010420000,BikePoints_640
false,"Archbishop's Park, Waterloo",true,,false,300025,1381926900000,BikePoints_641
false,"Fawcett Close, Battersea",true,,false,200192,1381934220000,BikePoints_642
false,"All Saints' Road, Portobello",true,,false,300026,1382010720000,BikePoints_643
false,"Rainville Road, Hammersmith",true,,false,200182,1382278560000,BikePoints_644
false,"Great Suffolk Street, The Borough",true,,false,200200,1382110800000,BikePoints_645
false,"Buckingham Gate, Westminster",true,,false,200178,1382084340000,BikePoints_646
false,"Richmond Way, Shepherd's Bush",true,,false,200181,1382347140000,BikePoints_647
false,"Peterborough Road, Sands End",true,,false,200171,1382352840000,BikePoints_648
false,"World's End Place, West Chelsea",true,,false,300009,1382348400000,BikePoints_649
false,"St. Mark's Road, North Kensington",true,,false,300034,1382438520000,BikePoints_650
false,"Thorndike Close, West Chelsea",true,,false,300030,1382441580000,BikePoints_651
false,"Evesham Street, Avondale",true,,false,300022,1381848540000,BikePoints_652
false,"Simpson Street, Clapham Junction",true,,false,200196,1382539860000,BikePoints_653
false,"Ashmole Estate, Oval",true,,false,200223,1382520000000,BikePoints_654
false,"Crabtree Lane, Fulham",true,,false,200221,1382611200000,BikePoints_655
false,"Broomhouse Lane, Parsons Green",true,,false,200040,1382614560000,BikePoints_656
false,"Blythe Road West, Shepherd's Bush",true,,false,200220,1382621400000,BikePoints_657
false,"Ethelburga Estate, Battersea Park",true,,false,300005,1383731100000,BikePoints_658
false,"Blackfriars Station, St. Paul's",true,,false,200212,1382697060000,BikePoints_659
false,"West Kensington Station, West Kensington",true,,false,300020,1382705340000,BikePoints_660
false,"All Saints Church, Portobello",true,,false,300023,1382887680000,BikePoints_661
false,"Phene Street, Chelsea",true,,false,200189,1382866680000,BikePoints_662
false,"Clarendon Road, Avondale",true,,false,200124,1382870040000,BikePoints_663
false,"Austin Road, Battersea Park",true,,false,300013,1382964300000,BikePoints_664
false,"Smugglers Way, Wandsworth",true,,false,200113,1382975700000,BikePoints_665
false,"Shepherd's Bush Road North, Shepherd's Bush",true,,false,200209,1383136140000,BikePoints_667
false,"Ravenscourt Park Station, Hammersmith",true,,false,300037,1383143160000,BikePoints_668
false,"Teversham Lane, Stockwell",true,,false,300036,1383147660000,BikePoints_669
false,"Ashley Crescent, Battersea",true,,false,200169,1383212640000,BikePoints_670
false,"Parsons Green Station, Parsons Green",true,,false,300052,1383217920000,BikePoints_671
false,"Hibbert Street, Battersea",true,,false,300051,1383319500000,BikePoints_673
false,"Carnegie Street, King's Cross",true,,false,300035,,BikePoints_674
false,"Usk Road, Clapham Junction",true,,false,200126,1383322320000,BikePoints_675
false,"Hartington Road, Stockwell",true,,false,200207,1383584400000,BikePoints_676
false,"Heath Road, Battersea",true,,false,200023,1383476160000,BikePoints_677
false,"Esmond Street, Putney",true,,false,200170,1383653580000,BikePoints_678
false,"Orbel Street, Battersea",true,,false,200114,1383661200000,BikePoints_679
false,"Westbridge Road, Battersea",true,,false,200210,1383657480000,BikePoints_680
false,"Bishop's Avenue, Fulham",true,,false,200043,1383733440000,BikePoints_681
false,"Crisp Road, Hammersmith",true,,false,200059,1383738240000,BikePoints_682
false,"Dorothy Road, Clapham Junction",true,,false,200119,1383750420000,BikePoints_683
false,"Neville Gill Close, Wandsworth",true,,false,200188,1383823380000,BikePoints_684
false,"Osiers Road, Wandsworth",true,,false,200219,1383827400000,BikePoints_685
false,"Beryl Road, Hammersmith",true,,false,200097,1383835560000,BikePoints_686
false,"Northfields, Wandsworth",true,,false,200204,1383915240000,BikePoints_688
false,"Spanish Road, Clapham Junction",true,,false,200106,1383918180000,BikePoints_689
false,"Stanley Grove, Battersea",true,,false,200199,1383924660000,BikePoints_690
false,"Erin Close, Walham Green",true,,false,200184,1384763520000,BikePoints_691
false,"Cadogan Close, Victoria Park",true,,false,200112,1384166220000,BikePoints_692
false,"Felsham Road, Putney",true,,false,300019,1384001160000,BikePoints_693
false,"Putney Rail Station, Putney",true,,false,300033,1384004640000,BikePoints_694
false,"Islington Green, Angel",true,,false,300031,1384172820000,BikePoints_695
false,"Charing Cross Hospital, Hammersmith",true,,false,300018,1384180020000,BikePoints_696
false,"Charlotte Terrace, Angel",true,,false,200129,1384251120000,BikePoints_697
