installed,temporary,place_id,terminal_name,common_name,removal_date,locked,install_date
true,false,BikePoints_527,200154,"Hansard Mews, Holland Park",,false,1328777280000
true,false,BikePoints_528,200088,"Clarges Street, Mayfair",,false,1328777880000
true,false,BikePoints_529,200010,"Manresa Road, Chelsea",,false,
true,false,BikePoints_530,200146,"Newby Place, Poplar",,false,
true,false,BikePoints_531,200167,"Twig Folly Bridge, Mile End",,false,1328778840000
true,false,BikePoints_532,200163,"Jubilee Plaza, Canary Wharf",,false,1328886360000
true,false,BikePoints_533,200165,"Wellington Row, Bethnal Green",,false,
true,false,BikePoints_534,200159,"Goldsmith's Row, Haggerston",,false,
true,false,BikePoints_535,200145,"Gloucester Avenue, Camden Town",,false,
true,false,BikePoints_536,200024,"Queensbridge Road, Haggerston",,false,
true,false,BikePoints_537,200239,"Old Montague Street, Whitechapel",,false,1330352880000
true,false,BikePoints_538,200050,"Naval Row, Blackwall",,false,
true,false,BikePoints_539,200151,"Hoxton Station, Hoxton",,false,
true,false,BikePoints_540,200134,"Albany Street, The Regent's Park",,false,
true,false,BikePoints_541,200096,"Green Park Station, Mayfair",,false,
true,false,BikePoints_542,200147,"Salmon Lane, Limehouse",,false,
true,false,BikePoints_543,200065,"Lansdowne Walk, Ladbroke Grove",,false,
true,false,BikePoints_544,200051,"Percival Street, Finsbury",,false,
true,false,BikePoints_545,200070,"Arlington Road, Camden Town",,false,
true,false,BikePoints_546,200044,"New Fetter Lane, Holborn",,false,
true,false,BikePoints_547,200127,"East India DLR, Blackwall",,false,
true,false,BikePoints_548,200076,"Westminster Bridge Road, Elephant & Castle",,false,
true,false,BikePoints_549,200132,"Gaywood  Street, Elephant & Castle",,false,
true,false,BikePoints_550,200102,"Harford Street, Mile End",,false,
true,false,BikePoints_551,200066,"Import Dock, Canary Wharf",,false,1330071720000
true,false,BikePoints_552,200149,"Watney Street, Shadwell",,false,
true,false,BikePoints_553,200064,"Regent's Row , Haggerston",,false,
true,false,BikePoints_554,200078,"Aberfeldy Street, Poplar",,false,
true,false,BikePoints_556,200138,"Heron Quays DLR, Canary Wharf",,false,
true,false,BikePoints_557,200203,"King Edward Street, St Pauls",,false,
true,false,BikePoints_558,200048,"Page Street, Westminster",,false,1399635120000
true,false,BikePoints_559,200111,"Abbotsbury Road, Holland Park",,false,
true,false,BikePoints_560,200015,"Ladbroke Grove Central, Ladbroke Grove",,false,
true,false,BikePoints_561,200037,"Rectory Square, Stepney",,false,1330503540000
true,false,BikePoints_562,200074,"Bury Place, Holborn",,false,1330503420000
true,false,BikePoints_563,200232,"Preston's Road, Cubitt Town",,false,
true,false,BikePoints_564,200068,"Somerset House, Strand",,false,
true,false,BikePoints_565,200135,"Selby Street, Whitechapel",,false,
true,false,BikePoints_566,200141,"Westfield Ariel Way, White City",,false,1330937940000
true,false,BikePoints_568,200110,"Bishop's Bridge Road West, Bayswater",,false,
true,false,BikePoints_569,200248,"Pitfield Street Central, Hoxton",,false,
true,false,BikePoints_570,200099,"Upper Bank Street, Canary Wharf",,false,1330773180000
true,false,BikePoints_571,200061,"Westfield Southern Terrace ,Shepherd's Bush",,false,1330620180000
true,false,BikePoints_572,200026,"Greenland Road, Camden Town",,false,
true,false,BikePoints_573,200001,"Limerston Street, West Chelsea",,false,1331796060000
true,false,BikePoints_574,200246,"Eagle Wharf Road, Hoxton",,false,1333618560000
true,false,BikePoints_576,200109,"Alpha Grove, Millwall",,false,
true,false,BikePoints_577,200247,"Globe Town Market, Bethnal Green",,false,
true,false,BikePoints_578,200244,"Hollybush Gardens, Bethnal Green",,false,1330444680000
true,false,BikePoints_579,200128,"Queen Street 2, Bank",,false,
true,false,BikePoints_580,200084,"Doddington Grove, Kennington",,false,1392208500000
true,false,BikePoints_581,200005,"New Cavendish Street, Marylebone",,false,1331883540000
true,false,BikePoints_583,200231,"Abingdon Green, Westminster",,false,
true,false,BikePoints_584,200086,"Ilchester Gardens, Bayswater",,false,
true,false,BikePoints_586,200092,"Mudchute DLR, Cubitt Town",,false,1331797200000
true,false,BikePoints_587,200101,"Monument Street, Monument",,false,1332406320000
true,false,BikePoints_588,200071,"Hoxton Street, Hoxton",,false,1330937820000
true,false,BikePoints_589,200060,"Drayton Gardens, West Chelsea",,false,
true,false,BikePoints_590,200236,"Greenberry Street, St.John's Wood",,false,
true,false,BikePoints_592,200108,"Bishop's Bridge Road East, Bayswater",,false,
true,false,BikePoints_593,200058,"Northdown Street, King's Cross",,false,
true,false,BikePoints_594,200226,"Kingsway Southbound, Strand",,false,1331710680000
true,false,BikePoints_595,200142,"Hammersmith Road, Hammersmith",,false,
true,false,BikePoints_596,200237,"Parson's Green , Parson's Green",,false,
true,false,BikePoints_597,200229,"Fulham Park Road, Fulham",,false,
true,false,BikePoints_598,200166,"Southerton Road, Hammersmith",,false,1501544700000
true,false,BikePoints_599,200235,"Manbre Road, Hammersmith",,false,
true,false,BikePoints_600,200133,"South Lambeth Road, Vauxhall",,false,
true,false,BikePoints_601,200136,"BBC White City, White City",,false,
true,false,BikePoints_602,200211,"Union Grove, Wandsworth Road",,false,
true,false,BikePoints_603,200137,"Caldwell Street, Stockwell",,false,
true,false,BikePoints_604,200195,"St Martins Close, Camden Town",,false,
true,false,BikePoints_605,200198,"Seymour Place, Marylebone",,false,
true,false,BikePoints_606,200218,"Addison Road, Holland Park",,false,
true,false,BikePoints_607,200125,"Putney Bridge Station, Fulham",,false,
true,false,BikePoints_608,200224,"Colet Gardens, Hammersmith",,false,
true,false,BikePoints_609,200208,"Sugden Road, Clapham",,false,1380109980000
true,false,BikePoints_610,200222,"Danvers Street, West Chelsea",,false,1380113460000
true,false,BikePoints_611,200067,"Princedale Road , Holland Park",,false,1380203940000
true,false,BikePoints_612,200175,"Wandsworth Rd, Isley Court, Wandsworth Road",,false,1380294600000
true,false,BikePoints_613,200214,"Woodstock Grove, Shepherd's Bush",,false,1380211860000
true,false,BikePoints_614,200025,"London Fields, Hackney Central",,false,1380795000000
true,false,BikePoints_209,003454,"Denyer Street, Knightsbridge",,false,1279529160000
true,false,BikePoints_313,003495,"Wells Street, Fitzrovia",,false,1279880520000
