temporary,common_name,terminal_name,place_id,installed,install_date,locked,removal_date
false,"Cadogan Gardens, Chelsea",002695,BikePoints_395,true,1298908800000,false,
false,"Shouldham Street, Marylebone",002693,BikePoints_396,true,1299075120000,false,
false,"Devonshire Terrace, Bayswater",001227,BikePoints_397,true,1299075900000,false,
false,"Holland Park, Kensington",010631,BikePoints_398,true,1299076440000,false,
false,"Brick Lane Market, Shoreditch",002687,BikePoints_399,true,1299582900000,false,
false,"George Street, Marylebone",001225,BikePoints_400,true,1299583260000,false,
false,"Columbia Road, Shoreditch",002701,BikePoints_401,true,1299592500000,false,
false,"Penfold Street, Marylebone",010625,BikePoints_402,true,1299592860000,false,
false,"George Place Mews, Marylebone",010630,BikePoints_403,true,1299593640000,false,
false,"Palace Gate, Kensington Gardens",001110,BikePoints_404,true,1299669180000,false,
false,"Gloucester Road Station, South Kensington",001107,BikePoints_405,true,1299669300000,false,
false,"Sun Street, Liverpool Street",001129,BikePoints_408,true,,false,
false,"Strata, Elephant & Castle",010624,BikePoints_409,true,,false,
false,"Edgware Road Station, Marylebone",001058,BikePoints_410,true,,false,
false,"Rotherhithe Roundabout, Rotherhithe",010629,BikePoints_411,true,,false,
false,"Cleaver Street, Kennington",010628,BikePoints_412,true,1302006180000,false,
false,"Chelsea Bridge, Pimlico",022160,BikePoints_419,true,1308735300000,false,
false,"Southwark Station 1, Southwark",022162,BikePoints_420,true,1309258380000,false,
false,"Southwark Station 2, Southwark",022163,BikePoints_421,true,1309258440000,false,
false,"Eaton Square (South), Belgravia",022164,BikePoints_423,true,1309860240000,false,
false,"Ebury Bridge, Pimlico",022159,BikePoints_424,true,1324551120000,false,
false,"Vincent Street, Pimlico",022161,BikePoints_426,true,1310463720000,false,
false,"Exhibition Road, Knightsbridge",022179,BikePoints_428,true,1318496100000,false,
false,"South Parade, Chelsea",022182,BikePoints_430,true,1324549980000,false,
false,"Crinan Street, King's Cross",022183,BikePoints_431,true,1323355020000,false,
false,"Exhibition Road Museums 1, South Kensington",022158,BikePoints_432,true,1319448720000,false,
false,"Shoreditch Court, Haggerston",200121,BikePoints_698,true,1384254300000,false,
false,"Belford House, Haggerston",200057,BikePoints_699,true,1384256040000,false,
false,"Battersea Church Road, Battersea",200201,BikePoints_700,true,1384343280000,false,
false,"Vicarage Crescent, Battersea",200077,BikePoints_701,true,1384345080000,false,
false,"Durant Street, Bethnal Green",200213,BikePoints_702,true,1384345860000,false,
false,"St. Bride Street, Holborn",200094,BikePoints_703,true,1384357800000,false,
false,"Mexfield Road, East Putney",200063,BikePoints_704,true,1384443480000,false,
true,"Upper Richmond Road, Putney",300042,BikePoints_705,true,1384453020000,false,1539845700000
false,"Snowsfields, London Bridge",200193,BikePoints_706,true,1384420920000,false,
false,"Barons Court Station, West Kensington",200197,BikePoints_707,true,1384435680000,false,
false,"Disraeli Road, Putney",200217,BikePoints_708,true,1384530180000,false,
false,"Montserrat Road , Putney",200205,BikePoints_709,true,1384510140000,false,
false,"Albert Bridge Road, Battersea Park",300045,BikePoints_710,true,1384520580000,false,
false,"Everington Street, Fulham",300028,BikePoints_711,true,1384791540000,false,
false,"Mile End Stadium, Mile End",300056,BikePoints_712,true,1384797120000,false,
false,"Hawley Crescent, Camden Town",200122,BikePoints_713,true,1384774620000,false,
false,"Stewart's Road, Wandsworth Road",300055,BikePoints_714,true,1384865400000,false,
false,"Aylward Street, Stepney",300049,BikePoints_715,true,1384868460000,false,
false,"Dunston Road , Haggerston",300024,BikePoints_717,true,1384952400000,false,
false,"Ada Street, Hackney Central",300040,BikePoints_718,true,1384962840000,false,
false,"Victoria Park Road, Hackney Central",300011,BikePoints_719,true,1384968480000,false,
false,"Star Road, West Kensington",300038,BikePoints_720,true,1385025840000,false,
false,"Wendon Street, Old Ford",300039,BikePoints_721,true,1385028480000,false,
false,"Finnis Street, Bethnal Green",300041,BikePoints_722,true,1385028600000,false,
false,"Stephendale Road, Sands End",300053,BikePoints_723,true,1385035380000,false,
false,"Alma Road, Wandsworth",300046,BikePoints_724,true,1385125380000,false,
false,"Walworth Square, Walworth",300050,BikePoints_725,true,1563352500000,false,
false,"Alfreda Street, Battersea Park",300047,BikePoints_726,true,1385128740000,false,
false,"Chesilton Road, Fulham",300054,BikePoints_727,true,1385132160000,false,
false,"Putney Bridge Road, East Putney",300044,BikePoints_728,true,1385466780000,false,
false,"St. Peter's Terrace, Fulham",300043,BikePoints_729,true,1385391300000,false,
false,"Bridge Avenue, Hammersmith",300082,BikePoints_730,true,1385132580000,false,
false,"Michael Road, Walham Green",300095,BikePoints_731,true,1385394720000,false,
false,"Duke Street Hill, London Bridge",300083,BikePoints_732,true,1385458020000,false,
false,"Park Lane, Mayfair",300093,BikePoints_733,true,1385460840000,false,
false,"Plough Terrace, Clapham Junction",300094,BikePoints_734,true,1385464500000,false,
false,"Grant Road East, Clapham Junction",200120,BikePoints_735,true,1385383080000,false,
false,"Queensdale Road, Shepherd's Bush",300088,BikePoints_736,true,1385472900000,false,
false,"Fulham Broadway, Walham Green",300086,BikePoints_737,true,1385554620000,false,
false,"Imperial Road, Sands End",300087,BikePoints_738,true,1385563380000,false,
false,"Hortensia Road, West Brompton",300091,BikePoints_739,true,1385631000000,false,
false,"Sirdar Road, Avondale",300084,BikePoints_740,true,1385635440000,false,
false,"Freston Road, Avondale",300085,BikePoints_741,true,1385640120000,false,
false,"Blenheim Crescent, Ladbroke Grove",300090,BikePoints_742,true,1385649540000,false,
false,"Oxford Road, Putney",300078,BikePoints_743,true,1385723700000,false,
false,"Ingrave Street, Clapham Junction",300077,BikePoints_744,true,1385729760000,false,
false,"Upcerne Road, West Chelsea",300075,BikePoints_745,true,1385740020000,false,
false,"Lots Road, West Chelsea",300076,BikePoints_746,true,1385985720000,false,
false,"Ormonde Gate, Chelsea",300089,BikePoints_747,true,1385997240000,false,
false,"Hertford Road, De Beauvoir Town",300092,BikePoints_748,true,1386159900000,false,
false,"Haggerston Road, Haggerston",300081,BikePoints_749,true,1386172440000,false,
false,"Culvert Road, Battersea",300080,BikePoints_750,true,1386240360000,false,
false,"Newton Street, Covent Garden",300074,BikePoints_751,true,1386250800000,false,
false,"London Street, Paddington",300079,BikePoints_752,true,1650364320000,false,
false,"Grenfell Road, Avondale",300067,BikePoints_754,true,1389003540000,false,
false,"The Vale, Chelsea",300058,BikePoints_755,true,1389008580000,false,
false,"Prince of Wales Drive, Battersea Park",300073,BikePoints_756,true,1390223040000,false,
false,"Harcourt Terrace, West Brompton",300069,BikePoints_757,true,1389094260000,false,
false,"Westbourne Park Road, Portobello",300057,BikePoints_758,true,1389178020000,false,
false,"Broadley Terrace, Marylebone",300072,BikePoints_759,true,1389627480000,false,
false,"Humbolt Road, Fulham",300068,BikePoints_761,true,1389781800000,false,
false,"Storey's Gate, Westminster",200202,BikePoints_762,true,1392039000000,false,
false,"Mile End Park Leisure Centre, Mile End",300027,BikePoints_763,true,1392043020000,false,
false,"St. John's Road, Clapham Junction",200185,BikePoints_764,true,1392633480000,false,
false,"Ranelagh Gardens, Fulham",300064,BikePoints_765,true,1392986940000,false,
false,"Ram Street, Wandsworth",200079,BikePoints_766,true,1392894840000,false,
false,"Santos Road, Wandsworth",200177,BikePoints_767,true,1393406280000,false,
false,"Clapham Common North Side, Clapham Common",300065,BikePoints_768,true,1393494060000,false,
false,"Sandilands Road, Walham Green",300001,BikePoints_769,true,1393939560000,false,
false,"Gwendwr Road, West Kensington",300097,BikePoints_770,true,1394099280000,false,
false,"Rifle Place, Avondale",300007,BikePoints_771,true,1394018400000,false,
false,"Binfield Road, Stockwell",300015,BikePoints_772,true,1396442100000,false,
false,"Tallis Street, Temple",300096,BikePoints_773,true,1396262520000,false,
false,"Hurlingham Park, Parsons Green",300098,BikePoints_774,true,1396265880000,false,
false,"Little Brook Green, Brook Green",300101,BikePoints_775,true,1396270320000,false,
false,"Abyssinia Close, Clapham Junction",300099,BikePoints_776,true,1396273320000,false,
false,"Limburg Road, Clapham Junction",300100,BikePoints_777,true,1406282940000,false,
false,"Houndsditch, Aldgate",200072,BikePoints_779,true,1435313700000,false,
false,"Imperial Wharf Station, Sands End",300070,BikePoints_780,true,1439455200000,false,
false,"Porchester Place, Paddington",003477,BikePoints_169,true,1279289760000,false,
false,"Hardwick Street, Clerkenwell",001057,BikePoints_170,true,1279290180000,false,
false,"Collingham Gardens, Earl's Court",003459,BikePoints_171,true,1279291200000,false,
false,"Sumner Place, South Kensington",001124,BikePoints_172,true,1279291500000,false,
false,"Waterloo Road, South Bank",001176,BikePoints_173,true,1279292700000,false,
false,"Strand, Strand",001100,BikePoints_174,true,1279295940000,false,
false,"Worship Street, Shoreditch",000997,BikePoints_175,true,1529674980000,false,
false,"Gloucester Terrace, Bayswater",001173,BikePoints_176,true,1279297560000,false,
false,"Ashley Place, Victoria",001122,BikePoints_177,true,1279297740000,false,
false,"Warwick Square, Pimlico",003460,BikePoints_178,true,1279297920000,false,
false,"North Audley Street, Mayfair",001126,BikePoints_180,true,1279298220000,false,
false,"Belgrave Square, Belgravia",003473,BikePoints_181,true,1279298460000,false,
false,"Bell Street , Marylebone",001166,BikePoints_182,true,1279363140000,false,
false,"Riverlight North, Nine Elms",001165,BikePoints_183,true,1279364160000,false,
false,"Portland Place, Marylebone",001164,BikePoints_184,true,1279364280000,false,
false,"Alderney Street, Pimlico",001174,BikePoints_185,true,1279365360000,false,
false,"South Wharf Road, Paddington",001167,BikePoints_186,true,1279365480000,false,
false,"Queen's Gate (South), South Kensington",001172,BikePoints_187,true,1279365720000,false,
false,"Nutford Place, Marylebone",001112,BikePoints_188,true,1279376760000,false,
false,"Claremont Square, Angel",001104,BikePoints_189,true,1279377180000,false,
false,"Rampayne Street, Pimlico",001106,BikePoints_190,true,1279381080000,false,
false,"Hyde Park Corner, Hyde Park",001075,BikePoints_191,true,1279383120000,false,
false,"Wardour Street, Soho",001163,BikePoints_192,true,1279383300000,false,
false,"Bankside Mix, Bankside",000963,BikePoints_193,true,1279392479356,false,
false,"Hop Exchange, The Borough",000960,BikePoints_194,true,1279392479395,false,
false,"Milroy Walk, South Bank",000959,BikePoints_195,true,1279392479432,false,
false,"Union Street, The Borough",000961,BikePoints_196,true,1279392479471,false,
false,"Stamford Street, South Bank",000962,BikePoints_197,true,1279392479520,false,
false,"Great Tower Street, Monument",001080,BikePoints_199,true,1279441800000,false,
false,"LMU Commercial Road, Whitechapel",001105,BikePoints_200,true,1279441920000,false,
false,"Dorset Square, Marylebone",001162,BikePoints_201,true,1279444080000,false,
false,"Leman Street, Aldgate",001102,BikePoints_202,true,1279444320000,false,
false,"West Smithfield Rotunda, Farringdon",001040,BikePoints_203,true,1279445580000,false,
false,"Margery Street, Clerkenwell",003468,BikePoints_204,true,1279466640000,false,
false,"New Road 1 , Whitechapel",001171,BikePoints_206,true,1279471380000,false,
false,"Grosvenor Crescent, Belgravia",001169,BikePoints_207,true,1279558140000,false,
false,"Mallory Street, Marylebone",001175,BikePoints_208,true,1279472580000,false,
false,"Hinde Street, Marylebone",003476,BikePoints_210,true,1279535160000,false,
false,"Cadogan Place, Knightsbridge",003469,BikePoints_211,true,1279535820000,false,
false,"Campden Hill Road, Notting Hill",003487,BikePoints_212,true,1279536840000,false,
false,"Wellington Arch, Hyde Park",001109,BikePoints_213,true,1279537020000,false,
false,"Endsleigh Gardens, Euston",001079,BikePoints_214,true,1279537200000,false,
false,"Moorfields, Moorgate",001092,BikePoints_215,true,1279537380000,false,
false,"Old Brompton Road, South Kensington",003479,BikePoints_216,true,1279537920000,false,
false,"Wormwood Street, Liverpool Street",002587,BikePoints_217,true,1279538040000,false,
false,"St. Luke's Church, Chelsea",003486,BikePoints_218,true,1279543740000,false,
false,"Bramham Gardens, Earl's Court",001183,BikePoints_219,true,1279545900000,false,
false,"Chelsea Green, Chelsea",001179,BikePoints_220,true,1279546320000,false,
false,"Horseferry Road, Westminster",001170,BikePoints_221,true,1279552200000,false,
false,"Knightsbridge, Hyde Park",001101,BikePoints_222,true,1279614120000,false,
false,"Rodney Road , Walworth",003481,BikePoints_223,true,1279614420000,false,
false,"Queensway, Kensington Gardens",001150,BikePoints_224,true,1279615020000,false,
false,"Notting Hill Gate Station, Notting Hill",001182,BikePoints_225,true,1279616280000,false,
false,"Charles II Street, West End",003488,BikePoints_226,true,1279616520000,false,
false,"Great Percy Street, Clerkenwell",003470,BikePoints_227,true,1279616700000,false,
false,"St. James's Square, St. James's",001067,BikePoints_228,true,1279616880000,false,
false,"Whitehall Place, Strand",001151,BikePoints_229,true,1279617780000,false,
false,"Poured Lines, Bankside",001144,BikePoints_230,true,1279618020000,false,
false,"Queen's Gate (Central), South Kensington",001089,BikePoints_231,true,1279622820000,false,
false,"Carey Street, Holborn",001139,BikePoints_232,true,1279623240000,false,
false,"Pall Mall East, West End",001153,BikePoints_233,true,1279624260000,false,
false,"Liverpool Road (N1 Centre), Angel",001081,BikePoints_234,true,1279624680000,false,
false,"Kennington Road  , Vauxhall",001154,BikePoints_235,true,1279625640000,false,
false,"Fashion Street, Whitechapel",003483,BikePoints_236,true,1279625940000,false,
false,"Dock Street, Wapping",003467,BikePoints_237,true,1279799040000,false,
false,"Frampton Street, Paddington",001099,BikePoints_238,true,1279627920000,false,
false,"Warren Street Station, Euston",001090,BikePoints_239,true,1279628160000,false,
false,"Colombo Street, Southwark",003472,BikePoints_240,true,1279628280000,false,
false,"Beaumont Street, Marylebone",003482,BikePoints_242,true,1279628640000,false,
false,"Gloucester Street, Pimlico",001103,BikePoints_243,true,1279628940000,false,
false,"Earnshaw Street , Covent Garden",001145,BikePoints_244,true,1279629240000,false,
false,"Grosvenor Road, Pimlico",001140,BikePoints_245,true,1279629660000,false,
false,"Berry Street, Clerkenwell",001159,BikePoints_246,true,1279639740000,false,
false,"St. John's Wood Church, The Regent's Park",001091,BikePoints_247,true,1279639920000,false,
false,"Triangle Car Park, Hyde Park",001088,BikePoints_248,true,1279640160000,false,
false,"Harper Road, The Borough",001137,BikePoints_249,true,1279640400000,false,
false,"Royal Avenue 1, Chelsea",003440,BikePoints_250,true,1279641000000,false,
false,"Brushfield Street, Liverpool Street",001161,BikePoints_251,true,1279700160000,false,
false,"Jubilee Gardens, South Bank",001111,BikePoints_252,true,1279700640000,false,
false,"Shoreditch Park, Hoxton",001051,BikePoints_253,true,1279700820000,false,
false,"Driffield Road, Old Ford",200030,BikePoints_521,true,,false,
false,"Clinton Road, Mile End",200161,BikePoints_522,true,,false,
false,"Langdon Park, Poplar",200160,BikePoints_523,true,,false,
false,"Lancaster Gate , Bayswater",200017,BikePoints_524,true,1328515080000,false,
false,"Blythe Road, Olympia",200153,BikePoints_525,true,1643301180000,false,
false,"Lancaster Drive, Blackwall",200143,BikePoints_526,true,,false,
false,"Hansard Mews, Holland Park",200154,BikePoints_527,true,1328777280000,false,
false,"Clarges Street, Mayfair",200088,BikePoints_528,true,1328777880000,false,
false,"Manresa Road, Chelsea",200010,BikePoints_529,true,,false,
false,"Newby Place, Poplar",200146,BikePoints_530,true,,false,
false,"Twig Folly Bridge, Mile End",200167,BikePoints_531,true,1328778840000,false,
false,"Jubilee Plaza, Canary Wharf",200163,BikePoints_532,true,1328886360000,false,
false,"Wellington Row, Bethnal Green",200165,BikePoints_533,true,,false,
false,"Goldsmith's Row, Haggerston",200159,BikePoints_534,true,,false,
false,"Gloucester Avenue, Camden Town",200145,BikePoints_535,true,,false,
false,"Queensbridge Road, Haggerston",200024,BikePoints_536,true,,false,
false,"Old Montague Street, Whitechapel",200239,BikePoints_537,true,1330352880000,false,
false,"Naval Row, Blackwall",200050,BikePoints_538,true,,false,
false,"Hoxton Station, Hoxton",200151,BikePoints_539,true,,false,
false,"Albany Street, The Regent's Park",200134,BikePoints_540,true,,false,
false,"Green Park Station, Mayfair",200096,BikePoints_541,true,,false,
false,"Salmon Lane, Limehouse",200147,BikePoints_542,true,,false,
false,"Lansdowne Walk, Ladbroke Grove",200065,BikePoints_543,true,,false,
false,"Percival Street, Finsbury",200051,BikePoints_544,true,,false,
false,"Arlington Road, Camden Town",200070,BikePoints_545,true,,false,
false,"New Fetter Lane, Holborn",200044,BikePoints_546,true,,false,
false,"East India DLR, Blackwall",200127,BikePoints_547,true,,false,
false,"Westminster Bridge Road, Elephant & Castle",200076,BikePoints_548,true,,false,
false,"Gaywood  Street, Elephant & Castle",200132,BikePoints_549,true,,false,
false,"Harford Street, Mile End",200102,BikePoints_550,true,,false,
false,"Import Dock, Canary Wharf",200066,BikePoints_551,true,1330071720000,false,
false,"Watney Street, Shadwell",200149,BikePoints_552,true,,false,
false,"Regent's Row , Haggerston",200064,BikePoints_553,true,,false,
false,"Aberfeldy Street, Poplar",200078,BikePoints_554,true,,false,
false,"Heron Quays DLR, Canary Wharf",200138,BikePoints_556,true,,false,
false,"King Edward Street, St Pauls",200203,BikePoints_557,true,,true,
false,"Page Street, Westminster",200048,BikePoints_558,true,1399635120000,false,
false,"Abbotsbury Road, Holland Park",200111,BikePoints_559,true,,false,
false,"Ladbroke Grove Central, Ladbroke Grove",200015,BikePoints_560,true,,false,
false,"Rectory Square, Stepney",200037,BikePoints_561,true,1330503540000,false,
false,"Bury Place, Holborn",200074,BikePoints_562,true,1330503420000,false,
false,"Preston's Road, Cubitt Town",200232,BikePoints_563,true,,false,
false,"Somerset House, Strand",200068,BikePoints_564,true,,false,
false,"Selby Street, Whitechapel",200135,BikePoints_565,true,,false,
false,"Westfield Ariel Way, White City",200141,BikePoints_566,true,1330937940000,false,
false,"Bishop's Bridge Road West, Bayswater",200110,BikePoints_568,true,,false,
false,"Pitfield Street Central, Hoxton",200248,BikePoints_569,true,,false,
false,"Upper Bank Street, Canary Wharf",200099,BikePoints_570,true,1330773180000,false,
false,"Westfield Southern Terrace ,Shepherd's Bush",200061,BikePoints_571,true,1330620180000,false,
false,"Greenland Road, Camden Town",200026,BikePoints_572,true,,false,
false,"Limerston Street, West Chelsea",200001,BikePoints_573,true,1331796060000,false,
false,"Eagle Wharf Road, Hoxton",200246,BikePoints_574,true,1333618560000,false,
false,"Alpha Grove, Millwall",200109,BikePoints_576,true,,false,
false,"Globe Town Market, Bethnal Green",200247,BikePoints_577,true,,false,
false,"Hollybush Gardens, Bethnal Green",200244,BikePoints_578,true,1330444680000,false,
false,"Queen Street 2, Bank",200128,BikePoints_579,true,,false,
false,"Doddington Grove, Kennington",200084,BikePoints_580,true,1392208500000,false,
false,"New Cavendish Street, Marylebone",200005,BikePoints_581,true,1331883540000,false,
false,"Abingdon Green, Westminster",200231,BikePoints_583,true,,false,
false,"Ilchester Gardens, Bayswater",200086,BikePoints_584,true,,false,
false,"Mudchute DLR, Cubitt Town",200092,BikePoints_586,true,1331797200000,false,
false,"Monument Street, Monument",200101,BikePoints_587,true,1332406320000,false,
false,"Hoxton Street, Hoxton",200071,BikePoints_588,true,1330937820000,false,
false,"Drayton Gardens, West Chelsea",200060,BikePoints_589,true,,false,
false,"Greenberry Street, St.John's Wood",200236,BikePoints_590,true,,false,
false,"Bishop's Bridge Road East, Bayswater",200108,BikePoints_592,true,,false,
false,"Northdown Street, King's Cross",200058,BikePoints_593,true,,false,
false,"Kingsway Southbound, Strand",200226,BikePoints_594,true,1331710680000,false,
false,"Hammersmith Road, Hammersmith",200142,BikePoints_595,true,,false,
false,"Parson's Green , Parson's Green",200237,BikePoints_596,true,,false,
false,"Fulham Park Road, Fulham",200229,BikePoints_597,true,,false,
false,"Southerton Road, Hammersmith",200166,BikePoints_598,true,1501544700000,false,
false,"Manbre Road, Hammersmith",200235,BikePoints_599,true,,false,
false,"South Lambeth Road, Vauxhall",200133,BikePoints_600,true,,false,
false,"BBC White City, White City",200136,BikePoints_601,true,,false,
false,"Union Grove, Wandsworth Road",200211,BikePoints_602,true,,false,
false,"Caldwell Street, Stockwell",200137,BikePoints_603,true,,false,
false,"St Martins Close, Camden Town",200195,BikePoints_604,true,,false,
false,"Addison Road, Holland Park",200218,BikePoints_606,true,,false,
false,"Putney Bridge Station, Fulham",200125,BikePoints_607,true,,false,
false,"Colet Gardens, Hammersmith",200224,BikePoints_608,true,,false,
false,"Sugden Road, Clapham",200208,BikePoints_609,true,1380109980000,false,
false,"Danvers Street, West Chelsea",200222,BikePoints_610,true,1380113460000,false,
false,"Princedale Road , Holland Park",200067,BikePoints_611,true,1380203940000,false,
false,"Wandsworth Rd, Isley Court, Wandsworth Road",200175,BikePoints_612,true,1380294600000,false,
false,"Woodstock Grove, Shepherd's Bush",200214,BikePoints_613,true,1380211860000,false,
false,"London Fields, Hackney Central",200025,BikePoints_614,true,1380795000000,false,
false,"Chadwell Street, Angel",003471,BikePoints_254,true,1279700940000,false,
false,"Clifton Road, Maida Vale",001147,BikePoints_255,true,1279702560000,false,
false,"Houghton Street, Strand",003484,BikePoints_256,true,1279708020000,false,
false,"Westminster University, Marylebone",001194,BikePoints_257,true,1279708140000,false,
false,"Kensington Gore, Knightsbridge",001193,BikePoints_258,true,1279708380000,false,
false,"Bourne Street, Belgravia",001180,BikePoints_259,true,1279709100000,false,
false,"Broadwick Street, Soho",003489,BikePoints_260,true,1279711020000,false,
false,"Princes Square, Bayswater",003491,BikePoints_261,true,1279711200000,false,
false,"LSBU (Borough Road), Elephant & Castle",001095,BikePoints_262,true,1279711620000,false,
false,"St. Mary Axe, Aldgate",001184,BikePoints_263,true,1279712160000,false,
false,"Tysoe Street, Clerkenwell",001146,BikePoints_264,true,1279712520000,false,
false,"Southwick Street, Paddington",003490,BikePoints_265,true,1279714320000,false,
false,"Queen's Gate (North), Kensington",001204,BikePoints_266,true,1279714560000,false,
false,"Regency Street, Westminster",001155,BikePoints_267,true,1279714740000,false,
false,"Belgrave Road, Victoria",001087,BikePoints_268,true,1279714920000,false,
false,"Empire Square, The Borough",001209,BikePoints_269,true,1279715100000,false,
false,"Kennington Lane Rail Bridge, Vauxhall",001190,BikePoints_270,true,1279720380000,false,
false,"London Zoo,  The Regent's Park",001136,BikePoints_271,true,1279720920000,false,
false,"Baylis Road, Waterloo",001133,BikePoints_272,true,1279721220000,false,
false,"Belvedere Road 1, South Bank",001186,BikePoints_273,true,1279721400000,false,
false,"Warwick Road, Olympia",001134,BikePoints_274,true,1279721580000,false,
false,"Barbican Centre, Barbican",001191,BikePoints_275,true,1279721880000,false,
false,"Lower Thames Street, Monument",001098,BikePoints_276,true,1279723200000,false,
false,"Kensington Church Street, Kensington",001143,BikePoints_277,true,1279723320000,false,
false,"Tooley Street, Bermondsey",001142,BikePoints_278,true,1279723500000,false,
false,"North Wharf Road, Paddington",001108,BikePoints_279,true,1279723740000,false,
false,"Royal Avenue 2, Chelsea",003462,BikePoints_280,true,1279726440000,false,
false,"Smith Square, Westminster",003480,BikePoints_281,true,1279726620000,false,
false,"Royal London Hospital, Whitechapel",001077,BikePoints_282,true,1279726980000,false,
false,"Kingsway, Covent Garden",001141,BikePoints_283,true,1279727220000,false,
false,"Lambeth North Station, Waterloo",001117,BikePoints_284,true,1279727580000,false,
false,"St. John's Wood Road, St. John's Wood",001187,BikePoints_286,true,1279727880000,false,
false,"Bedford Way, Bloomsbury",001156,BikePoints_287,true,1279728060000,false,
false,"Elizabeth Bridge, Victoria",001138,BikePoints_288,true,1279793820000,false,
false,"South Audley Street, Mayfair",003493,BikePoints_289,true,1279794060000,false,
false,"St Mary's Hospital, Paddington",003496,BikePoints_290,true,1279795140000,false,
false,"Claverton Street, Pimlico",001135,BikePoints_291,true,1279800420000,false,
false,"Kensington Olympia Station, Olympia",001214,BikePoints_293,true,1279800780000,false,
false,"St. George's Square, Pimlico",001195,BikePoints_294,true,1279800900000,false,
false,"Swan Street, The Borough",001216,BikePoints_295,true,1279801080000,false,
false,"Knaresborough Place, Earl's Court",200069,BikePoints_296,true,1377258960000,false,
false,"Geraldine Street, Elephant & Castle",003498,BikePoints_297,true,1279801560000,false,
false,"Curlew Street, Shad Thames",001213,BikePoints_298,true,1279805640000,false,
false,"Vincent Square, Westminster",001196,BikePoints_299,true,1279808160000,false,
false,"Serpentine Car Park, Hyde Park",001217,BikePoints_300,true,1279808700000,false,
false,"Marylebone Lane, Marylebone",001152,BikePoints_301,true,1279809000000,false,
false,"Putney Pier, Wandsworth",003492,BikePoints_302,true,1279812360000,false,
false,"Albert Gate, Hyde Park",001132,BikePoints_303,true,1279812720000,false,
false,"Rathbone Street, Fitzrovia",003497,BikePoints_306,true,1279816260000,false,
false,"Black Lion Gate, Kensington Gardens",001157,BikePoints_307,true,1279816500000,false,
false,"Long Lane , Bermondsey",001189,BikePoints_308,true,1279816740000,false,
false,"Embankment (Savoy), Strand",001192,BikePoints_309,true,1279875060000,false,
false,"Black Prince Road, Vauxhall",001205,BikePoints_310,true,1279879560000,false,
false,"Foley Street, Fitzrovia",003494,BikePoints_311,true,1279880100000,false,
false,"Grove End Road, St. John's Wood",001130,BikePoints_312,true,1279880340000,false,
false,"Wells Street, Fitzrovia",003495,BikePoints_313,true,1279880520000,false,
false,"Tyers Gate, Bermondsey",003485,BikePoints_314,true,1279884480000,false,
false,"The Tennis Courts, The Regent's Park",001199,BikePoints_315,true,1279884660000,false,
false,"Warwick Row, Westminster",000968,BikePoints_316,true,1279884840000,false,1539845760000
false,"Dickens Square, Borough",001208,BikePoints_317,true,1279885080000,false,
false,"Sackville Street, Mayfair",001197,BikePoints_318,true,1279885320000,false,
false,"Baldwin Street, St. Luke's",003500,BikePoints_319,true,1279890360000,false,
false,"Queen Mother Sports Centre, Victoria",001148,BikePoints_320,true,1279890840000,false,
false,"Bermondsey Street, Bermondsey",002637,BikePoints_321,true,1279891020000,false,
false,"Palissy Street, Shoreditch",003502,BikePoints_322,true,1279891920000,false,
false,"Clifton Street, Shoreditch",003501,BikePoints_323,true,1279892040000,false,
false,"Ontario Street, Elephant & Castle",001200,BikePoints_324,true,1279894920000,false,
false,"St. Martin's Street, West End",001158,BikePoints_325,true,1279896660000,false,
false,"Graham Street, Angel",001131,BikePoints_326,true,1279896840000,false,
false,"New North Road 1, Hoxton",001128,BikePoints_327,true,1280133420000,false,
false,"New North Road 2, Hoxton",002641,BikePoints_328,true,1280133540000,false,
false,"Prince Albert Road, The Regent's Park",002636,BikePoints_329,true,1280133720000,false,
false,"Eastbourne Mews, Paddington",001203,BikePoints_330,true,1280141280000,false,
false,"Bunhill Row, Moorgate",001211,BikePoints_331,true,1280141460000,false,
false,"Nevern Place, Earl's Court",001210,BikePoints_332,true,1280142360000,false,
false,"Palace Gardens Terrace, Notting Hill",002633,BikePoints_333,true,1280142540000,false,
false,"Concert Hall Approach 1, South Bank",002635,BikePoints_334,true,1280147580000,false,
false,"Tavistock Street, Covent Garden",001207,BikePoints_335,true,1280152560000,false,
false,"Concert Hall Approach 2, South Bank",001212,BikePoints_336,true,1280152800000,false,
false,"Pembridge Villas, Notting Hill",002589,BikePoints_337,true,1280153100000,false,
false,"Finlay Street, Fulham",200029,BikePoints_615,true,1380288900000,false,
false,"Aintree Street, Fulham",200098,BikePoints_616,true,,false,
false,"Elysium Place, Fulham",200028,BikePoints_617,true,1380531540000,false,
false,"Eel Brook Common, Walham Green",300003,BikePoints_618,true,1380546540000,false,
false,"Irene Road, Parsons Green",300012,BikePoints_619,true,1380552360000,false,
false,"Surrey Lane, Battersea",300010,BikePoints_620,true,1380629040000,false,
false,"Wandsworth Town Station, Wandsworth",200091,BikePoints_621,true,1380899280000,false,
false,"Lansdowne Road, Ladbroke Grove",200172,BikePoints_622,true,1380901680000,false,
false,"Nantes Close, Wandsworth",200186,BikePoints_623,true,1381135320000,false,
false,"Courland Grove, Wandsworth Road",200173,BikePoints_624,true,1381224240000,false,
false,"Queen's Circus, Battersea Park",200190,BikePoints_625,true,1381227480000,false,
