terminal_name,installed,install_date,common_name,temporary,place_id,locked,removal_date
200145,true,,"Gloucester Avenue, Camden Town",false,BikePoints_535,false,
200024,true,,"Queensbridge Road, Haggerston",false,BikePoints_536,false,
200239,true,1330352880000,"Old Montague Street, Whitechapel",false,BikePoints_537,false,
200050,true,,"Naval Row, Blackwall",false,BikePoints_538,false,
200151,true,,"Hoxton Station, Hoxton",false,BikePoints_539,false,
200134,true,,"Albany Street, The Regent's Park",false,BikePoints_540,false,
200096,true,,"Green Park Station, Mayfair",false,BikePoints_541,false,
200147,true,,"Salmon Lane, Limehouse",false,BikePoints_542,false,
200065,true,,"Lansdowne Walk, Ladbroke Grove",false,BikePoints_543,false,
200051,true,,"Percival Street, Finsbury",false,BikePoints_544,false,
200070,true,,"Arlington Road, Camden Town",false,BikePoints_545,false,
200044,true,,"New Fetter Lane, Holborn",false,BikePoints_546,false,
200127,true,,"East India DLR, Blackwall",false,BikePoints_547,false,
200076,true,,"Westminster Bridge Road, Elephant & Castle",false,BikePoints_548,false,
200132,true,,"Gaywood  Street, Elephant & Castle",false,BikePoints_549,false,
200102,true,,"Harford Street, Mile End",false,BikePoints_550,false,
200066,true,1330071720000,"Import Dock, Canary Wharf",false,BikePoints_551,false,
200149,true,,"Watney Street, Shadwell",false,BikePoints_552,false,
200064,true,,"Regent's Row , Haggerston",false,BikePoints_553,false,
200078,true,,"Aberfeldy Street, Poplar",false,BikePoints_554,false,
200138,true,,"Heron Quays DLR, Canary Wharf",false,BikePoints_556,false,
200203,true,,"King Edward Street, St Pauls",false,BikePoints_557,false,
200048,true,1399635120000,"Page Street, Westminster",false,BikePoints_558,false,
200111,true,,"Abbotsbury Road, Holland Park",false,BikePoints_559,false,
200015,true,,"Ladbroke Grove Central, Ladbroke Grove",false,BikePoints_560,false,
200037,true,1330503540000,"Rectory Square, Stepney",false,BikePoints_561,false,
200074,true,1330503420000,"Bury Place, Holborn",false,BikePoints_562,false,
200232,true,,"Preston's Road, Cubitt Town",false,BikePoints_563,false,
200068,true,,"Somerset House, Strand",false,BikePoints_564,false,
200135,true,,"Selby Street, Whitechapel",false,BikePoints_565,false,
200141,true,1330937940000,"Westfield Ariel Way, White City",false,BikePoints_566,false,
200110,true,,"Bishop's Bridge Road West, Bayswater",false,BikePoints_568,false,
200248,true,,"Pitfield Street Central, Hoxton",false,BikePoints_569,false,
200099,true,1330773180000,"Upper Bank Street, Canary Wharf",false,BikePoints_570,false,
200061,true,1330620180000,"Westfield Southern Terrace ,Shepherd's Bush",false,BikePoints_571,false,
200026,true,,"Greenland Road, Camden Town",false,BikePoints_572,false,
200001,true,1331796060000,"Limerston Street, West Chelsea",false,BikePoints_573,false,
200246,true,1333618560000,"Eagle Wharf Road, Hoxton",false,BikePoints_574,false,
200109,true,,"Alpha Grove, Millwall",false,BikePoints_576,false,
200247,true,,"Globe Town Market, Bethnal Green",false,BikePoints_577,false,
200244,true,1330444680000,"Hollybush Gardens, Bethnal Green",false,BikePoints_578,false,
200128,true,,"Queen Street 2, Bank",false,BikePoints_579,false,
200084,true,1392208500000,"Doddington Grove, Kennington",false,BikePoints_580,false,
200005,true,1331883540000,"New Cavendish Street, Marylebone",false,BikePoints_581,false,
200231,true,,"Abingdon Green, Westminster",false,BikePoints_583,false,
200086,true,,"Ilchester Gardens, Bayswater",false,BikePoints_584,false,
200092,true,1331797200000,"Mudchute DLR, Cubitt Town",false,BikePoints_586,false,
200101,true,1332406320000,"Monument Street, Monument",false,BikePoints_587,false,
200071,true,1330937820000,"Hoxton Street, Hoxton",false,BikePoints_588,false,
200060,true,,"Drayton Gardens, West Chelsea",false,BikePoints_589,false,
200236,true,,"Greenberry Street, St.John's Wood",false,BikePoints_590,false,
200108,true,,"Bishop's Bridge Road East, Bayswater",false,BikePoints_592,false,
200058,true,,"Northdown Street, King's Cross",false,BikePoints_593,false,
200226,true,1331710680000,"Kingsway Southbound, Strand",false,BikePoints_594,false,
200142,true,,"Hammersmith Road, Hammersmith",false,BikePoints_595,false,
200237,true,,"Parson's Green , Parson's Green",false,BikePoints_596,false,
200229,true,,"Fulham Park Road, Fulham",false,BikePoints_597,false,
200166,true,1501544700000,"Southerton Road, Hammersmith",false,BikePoints_598,false,
200235,true,,"Manbre Road, Hammersmith",false,BikePoints_599,false,
200133,true,,"South Lambeth Road, Vauxhall",false,BikePoints_600,false,
200136,true,,"BBC White City, White City",false,BikePoints_601,false,
200211,true,,"Union Grove, Wandsworth Road",false,BikePoints_602,false,
200137,true,,"Caldwell Street, Stockwell",false,BikePoints_603,false,
200195,true,,"St Martins Close, Camden Town",false,BikePoints_604,false,
200198,true,,"Seymour Place, Marylebone",false,BikePoints_605,false,
200218,true,,"Addison Road, Holland Park",false,BikePoints_606,false,
200125,true,,"Putney Bridge Station, Fulham",false,BikePoints_607,false,
200224,true,,"Colet Gardens, Hammersmith",false,BikePoints_608,false,
200208,true,1380109980000,"Sugden Road, Clapham",false,BikePoints_609,false,
200222,true,1380113460000,"Danvers Street, West Chelsea",false,BikePoints_610,false,
200067,true,1380203940000,"Princedale Road , Holland Park",false,BikePoints_611,false,
200175,true,1380294600000,"Wandsworth Rd, Isley Court, Wandsworth Road",false,BikePoints_612,false,
200214,true,1380211860000,"Woodstock Grove, Shepherd's Bush",false,BikePoints_613,false,
200025,true,1380795000000,"London Fields, Hackney Central",false,BikePoints_614,false,
300250,true,1600856400000,"Temple Gardens, Temple",false,BikePoints_842,true,
003500,true,1279890360000,"Baldwin Street, St. Luke's",false,BikePoints_319,false,
