temporary,terminal_name,locked,common_name,install_date,place_id,installed,removal_date
false,200062,false,"William Morris Way, Sands End",1381414980000,BikePoints_628,true,
false,200187,false,"Morie Street, Wandsworth",1381479480000,BikePoints_629,true,
false,200194,false,"Clarence Walk, Stockwell",1381487100000,BikePoints_630,true,
false,200183,false,"Battersea Park Road, Nine Elms",1381245300000,BikePoints_631,true,
false,200176,false,"Sheepcote Lane, Battersea",1381220700000,BikePoints_632,true,
false,200116,false,"Vereker Road, West Kensington",1381402920000,BikePoints_633,true,
false,300002,false,"Brook Green South, Brook Green",1381743780000,BikePoints_634,true,
false,200215,false,"Greyhound Road, Hammersmith",1381756440000,BikePoints_635,true,
false,200180,false,"South Park, Sands End",1381846320000,BikePoints_636,true,
false,200191,false,"Spencer Park, Wandsworth Common",1381933680000,BikePoints_637,true,
false,300014,false,"Falcon Road, Clapham Junction",1381834020000,BikePoints_638,true,
false,200081,false,"Coomer Place, West Kensington",1381835700000,BikePoints_639,true,
false,200179,false,"Silverthorne Road, Battersea",1382010420000,BikePoints_640,true,
false,300025,false,"Archbishop's Park, Waterloo",1381926900000,BikePoints_641,true,
false,200192,false,"Fawcett Close, Battersea",1381934220000,BikePoints_642,true,
false,300026,false,"All Saints' Road, Portobello",1382010720000,BikePoints_643,true,
false,200182,false,"Rainville Road, Hammersmith",1382278560000,BikePoints_644,true,
false,200200,false,"Great Suffolk Street, The Borough",1382110800000,BikePoints_645,true,
false,200178,false,"Buckingham Gate, Westminster",1382084340000,BikePoints_646,true,
false,200181,false,"Richmond Way, Shepherd's Bush",1382347140000,BikePoints_647,true,
false,200171,false,"Peterborough Road, Sands End",1382352840000,BikePoints_648,true,
false,300009,false,"World's End Place, West Chelsea",1382348400000,BikePoints_649,true,
false,300034,false,"St. Mark's Road, North Kensington",1382438520000,BikePoints_650,true,
false,300030,false,"Thorndike Close, West Chelsea",1382441580000,BikePoints_651,true,
false,300022,false,"Evesham Street, Avondale",1381848540000,BikePoints_652,true,
false,200196,false,"Simpson Street, Clapham Junction",1382539860000,BikePoints_653,true,
false,200223,false,"Ashmole Estate, Oval",1382520000000,BikePoints_654,true,
false,200221,false,"Crabtree Lane, Fulham",1382611200000,BikePoints_655,true,
false,200040,false,"Broomhouse Lane, Parsons Green",1382614560000,BikePoints_656,true,
false,200220,false,"Blythe Road West, Shepherd's Bush",1382621400000,BikePoints_657,true,
false,300005,false,"Ethelburga Estate, Battersea Park",1383731100000,BikePoints_658,true,
false,200212,false,"Blackfriars Station, St. Paul's",1382697060000,BikePoints_659,true,
false,300020,false,"West Kensington Station, West Kensington",1382705340000,BikePoints_660,true,
false,300023,false,"All Saints Church, Portobello",1382887680000,BikePoints_661,true,
false,200189,false,"Phene Street, Chelsea",1382866680000,BikePoints_662,true,
false,200124,false,"Clarendon Road, Avondale",1382870040000,BikePoints_663,true,
false,300013,false,"Austin Road, Battersea Park",1382964300000,BikePoints_664,true,
false,200113,false,"Smugglers Way, Wandsworth",1382975700000,BikePoints_665,true,
false,200209,false,"Shepherd's Bush Road North, Shepherd's Bush",1383136140000,BikePoints_667,true,
false,300037,false,"Ravenscourt Park Station, Hammersmith",1383143160000,BikePoints_668,true,
false,300036,false,"Teversham Lane, Stockwell",1383147660000,BikePoints_669,true,
false,200169,false,"Ashley Crescent, Battersea",1383212640000,BikePoints_670,true,
false,300052,false,"Parsons Green Station, Parsons Green",1383217920000,BikePoints_671,true,
false,300051,false,"Hibbert Street, Battersea",1383319500000,BikePoints_673,true,
false,300035,false,"Carnegie Street, King's Cross",,BikePoints_674,true,
false,200126,false,"Usk Road, Clapham Junction",1383322320000,BikePoints_675,true,
false,200207,false,"Hartington Road, Stockwell",1383584400000,BikePoints_676,true,
false,200023,false,"Heath Road, Battersea",1383476160000,BikePoints_677,true,
false,200170,false,"Esmond Street, Putney",1383653580000,BikePoints_678,true,
false,200114,false,"Orbel Street, Battersea",1383661200000,BikePoints_679,true,
false,200210,false,"Westbridge Road, Battersea",1383657480000,BikePoints_680,true,
false,200043,false,"Bishop's Avenue, Fulham",1383733440000,BikePoints_681,true,
false,200059,false,"Crisp Road, Hammersmith",1383738240000,BikePoints_682,true,
false,200119,false,"Dorothy Road, Clapham Junction",1383750420000,BikePoints_683,true,
false,200188,false,"Neville Gill Close, Wandsworth",1383823380000,BikePoints_684,true,
false,200219,false,"Osiers Road, Wandsworth",1383827400000,BikePoints_685,true,
false,200097,false,"Beryl Road, Hammersmith",1383835560000,BikePoints_686,true,
false,200204,false,"Northfields, Wandsworth",1383915240000,BikePoints_688,true,
false,200106,false,"Spanish Road, Clapham Junction",1383918180000,BikePoints_689,true,
false,200199,false,"Stanley Grove, Battersea",1383924660000,BikePoints_690,true,
false,200184,false,"Erin Close, Walham Green",1384763520000,BikePoints_691,true,
false,200112,false,"Cadogan Close, Victoria Park",1384166220000,BikePoints_692,true,
false,300019,false,"Felsham Road, Putney",1384001160000,BikePoints_693,true,
false,300033,false,"Putney Rail Station, Putney",1384004640000,BikePoints_694,true,
false,300031,false,"Islington Green, Angel",1384172820000,BikePoints_695,true,
false,300018,false,"Charing Cross Hospital, Hammersmith",1384180020000,BikePoints_696,true,
false,200129,false,"Charlotte Terrace, Angel",1384251120000,BikePoints_697,true,
