locked,common_name,install_date,temporary,place_id,terminal_name,removal_date,installed
false,"Normand Park, West Kensington",1381920300000,false,BikePoints_626,300008,,true
false,"Holden Street, Battersea",1381931400000,false,BikePoints_627,200007,,true
false,"William Morris Way, Sands End",1381414980000,false,BikePoints_628,200062,,true
false,"Morie Street, Wandsworth",1381479480000,false,BikePoints_629,200187,,true
false,"Clarence Walk, Stockwell",1381487100000,false,BikePoints_630,200194,,true
false,"Battersea Park Road, Nine Elms",1381245300000,false,BikePoints_631,200183,,true
false,"Sheepcote Lane, Battersea",1381220700000,false,BikePoints_632,200176,,true
false,"Vereker Road, West Kensington",1381402920000,false,BikePoints_633,200116,,true
false,"Brook Green South, Brook Green",1381743780000,false,BikePoints_634,300002,,true
false,"Greyhound Road, Hammersmith",1381756440000,false,BikePoints_635,200215,,true
false,"South Park, Sands End",1381846320000,false,BikePoints_636,200180,,true
false,"Spencer Park, Wandsworth Common",1381933680000,false,BikePoints_637,200191,,true
false,"Falcon Road, Clapham Junction",1381834020000,false,BikePoints_638,300014,,true
false,"Coomer Place, West Kensington",1381835700000,false,BikePoints_639,200081,,true
false,"Silverthorne Road, Battersea",1382010420000,false,BikePoints_640,200179,,true
false,"Archbishop's Park, Waterloo",1381926900000,false,BikePoints_641,300025,,true
false,"Fawcett Close, Battersea",1381934220000,false,BikePoints_642,200192,,true
false,"All Saints' Road, Portobello",1382010720000,false,BikePoints_643,300026,,true
false,"Rainville Road, Hammersmith",1382278560000,false,BikePoints_644,200182,,true
false,"Great Suffolk Street, The Borough",1382110800000,false,BikePoints_645,200200,,true
false,"Buckingham Gate, Westminster",1382084340000,false,BikePoints_646,200178,,true
false,"Richmond Way, Shepherd's Bush",1382347140000,false,BikePoints_647,200181,,true
false,"Peterborough Road, Sands End",1382352840000,false,BikePoints_648,200171,,true
false,"World's End Place, West Chelsea",1382348400000,false,BikePoints_649,300009,,true
false,"St. Mark's Road, North Kensington",1382438520000,false,BikePoints_650,300034,,true
false,"Thorndike Close, West Chelsea",1382441580000,false,BikePoints_651,300030,,true
false,"Evesham Street, Avondale",1381848540000,false,BikePoints_652,300022,,true
false,"Simpson Street, Clapham Junction",1382539860000,false,BikePoints_653,200196,,true
false,"Ashmole Estate, Oval",1382520000000,false,BikePoints_654,200223,,true
false,"Crabtree Lane, Fulham",1382611200000,false,BikePoints_655,200221,,true
false,"Broomhouse Lane, Parsons Green",1382614560000,false,BikePoints_656,200040,,true
false,"Blythe Road West, Shepherd's Bush",1382621400000,false,BikePoints_657,200220,,true
false,"Ethelburga Estate, Battersea Park",1383731100000,false,BikePoints_658,300005,,true
false,"Blackfriars Station, St. Paul's",1382697060000,false,BikePoints_659,200212,,true
false,"West Kensington Station, West Kensington",1382705340000,false,BikePoints_660,300020,,true
false,"All Saints Church, Portobello",1382887680000,false,BikePoints_661,300023,,true
false,"Phene Street, Chelsea",1382866680000,false,BikePoints_662,200189,,true
false,"Clarendon Road, Avondale",1382870040000,false,BikePoints_663,200124,,true
false,"Austin Road, Battersea Park",1382964300000,false,BikePoints_664,300013,,true
false,"Smugglers Way, Wandsworth",1382975700000,false,BikePoints_665,200113,,true
false,"Shepherd's Bush Road North, Shepherd's Bush",1383136140000,false,BikePoints_667,200209,,true
false,"Ravenscourt Park Station, Hammersmith",1383143160000,false,BikePoints_668,300037,,true
false,"Teversham Lane, Stockwell",1383147660000,false,BikePoints_669,300036,,true
false,"Ashley Crescent, Battersea",1383212640000,false,BikePoints_670,200169,,true
false,"Parsons Green Station, Parsons Green",1383217920000,false,BikePoints_671,300052,,true
false,"Hibbert Street, Battersea",1383319500000,false,BikePoints_673,300051,,true
false,"Carnegie Street, King's Cross",,false,BikePoints_674,300035,,true
false,"Usk Road, Clapham Junction",1383322320000,false,BikePoints_675,200126,,true
false,"Hartington Road, Stockwell",1383584400000,false,BikePoints_676,200207,,true
false,"Heath Road, Battersea",1383476160000,false,BikePoints_677,200023,,true
false,"Esmond Street, Putney",1383653580000,false,BikePoints_678,200170,,true
false,"Orbel Street, Battersea",1383661200000,false,BikePoints_679,200114,,true
false,"Westbridge Road, Battersea",1383657480000,false,BikePoints_680,200210,,true
false,"Bishop's Avenue, Fulham",1383733440000,false,BikePoints_681,200043,,true
false,"Crisp Road, Hammersmith",1383738240000,false,BikePoints_682,200059,,true
false,"Dorothy Road, Clapham Junction",1383750420000,false,BikePoints_683,200119,,true
false,"Neville Gill Close, Wandsworth",1383823380000,false,BikePoints_684,200188,,true
false,"Osiers Road, Wandsworth",1383827400000,false,BikePoints_685,200219,,true
false,"Beryl Road, Hammersmith",1383835560000,false,BikePoints_686,200097,,true
false,"Northfields, Wandsworth",1383915240000,false,BikePoints_688,200204,,true
false,"Spanish Road, Clapham Junction",1383918180000,false,BikePoints_689,200106,,true
false,"Stanley Grove, Battersea",1383924660000,false,BikePoints_690,200199,,true
false,"Erin Close, Walham Green",1384763520000,false,BikePoints_691,200184,,true
false,"Cadogan Close, Victoria Park",1384166220000,false,BikePoints_692,200112,,true
false,"Felsham Road, Putney",1384001160000,false,BikePoints_693,300019,,true
false,"Putney Rail Station, Putney",1384004640000,false,BikePoints_694,300033,,true
false,"Islington Green, Angel",1384172820000,false,BikePoints_695,300031,,true
false,"Charing Cross Hospital, Hammersmith",1384180020000,false,BikePoints_696,300018,,true
false,"Charlotte Terrace, Angel",1384251120000,false,BikePoints_697,200129,,true
