place_id,terminal_name,temporary,common_name,installed,install_date,removal_date,locked
BikePoints_784,300200,false,"East Village, Queen Elizabeth Olympic Park",true,1452789240000,,false
BikePoints_786,300029,false,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",true,1451918160000,,false
BikePoints_788,300226,false,"Copper Box Arena, Queen Elizabeth Olympic Park",true,1451906880000,,false
BikePoints_790,300234,false,"Stratford Station, Stratford",true,1452687420000,,false
BikePoints_792,300214,false,"Blackfriars Road, Southwark",true,1454926380000,,false
BikePoints_793,300205,false,"Cromer Street, Bloomsbury",true,1459424760000,,false
BikePoints_794,300204,false,"Victoria Rise, Clapham Common",true,1456404240000,,false
BikePoints_796,300201,false,"Coram Street, Bloomsbury",true,1456746420000,,false
BikePoints_797,300211,false,"Ossulston Street, Somers Town",true,1456839540000,,false
BikePoints_798,300212,false,"Birkenhead Street, King's Cross",true,1464787980000,,false
BikePoints_799,300202,false,"Kings Gate House, Westminster",true,1464876480000,,false
BikePoints_800,300248,false,"Sopwith Way, Battersea Park",true,1457107140000,,false
BikePoints_801,300208,false,"Lavington Street, Bankside",true,1458824640000,,false
BikePoints_802,300209,false,"Albert Square, Stockwell",true,1464865500000,,false
BikePoints_803,300238,false,"Southwark Street, Bankside",true,1464787860000,,false
BikePoints_804,300243,false,"Good's Way, King's Cross",true,1459410960000,,false
BikePoints_805,300244,false,"The Metropolitan, Portobello",true,1467626400000,,false
BikePoints_806,300241,false,"Handyside Street, King's Cross",true,1472723460000,,false
BikePoints_807,300236,false,"Bevington Road West, North Kensington",true,1466715600000,,false
BikePoints_808,300207,false,"Gauden Road, Clapham",true,1461753540000,,false
BikePoints_809,300240,false,"Lincoln's Inn Fields, Holborn",true,1467640800000,,false
BikePoints_810,300237,false,"Tate Modern, Bankside",true,1464943200000,,false
BikePoints_811,300228,false,"Westferry Circus, Canary Wharf",true,1469538960000,,false
BikePoints_812,300217,false,"Here East North, Queen Elizabeth Olympic Park",true,1469005200000,,false
BikePoints_813,300224,false,"New Spring Gardens Walk, Vauxhall",true,1467627120000,,false
BikePoints_814,300245,false,"Clapham Road, Lingham Street, Stockwell",true,1464870060000,,false
BikePoints_815,300231,false,"Lambeth Palace Road, Waterloo",true,1462357680000,,false
BikePoints_816,300219,false,"Here East South, Queen Elizabeth Olympic Park",true,1489065360000,,false
BikePoints_817,300232,false,"Riverlight South, Nine Elms",true,1464949140000,,false
BikePoints_819,300246,false,"Belvedere Road 2, South Bank",true,1476360120000,,false
BikePoints_225,001182,false,"Notting Hill Gate Station, Notting Hill",true,1279616280000,,false
BikePoints_228,001067,false,"St. James's Square, St. James's",true,1279616880000,,false
BikePoints_229,001151,false,"Whitehall Place, Strand",true,1279617780000,,false
BikePoints_239,001090,false,"Warren Street Station, Euston",true,1279628160000,,false
BikePoints_246,001159,false,"Berry Street, Clerkenwell",true,1279639740000,,false
BikePoints_248,001088,false,"Triangle Car Park, Hyde Park",true,1279640160000,,false
BikePoints_251,001161,false,"Brushfield Street, Liverpool Street",true,1279700160000,,false
BikePoints_541,200096,false,"Green Park Station, Mayfair",true,,,false
BikePoints_553,200064,false,"Regent's Row , Haggerston",true,,,false
BikePoints_579,200128,false,"Queen Street 2, Bank",true,,,false
BikePoints_336,001212,false,"Concert Hall Approach 2, South Bank",true,1280152800000,,false
BikePoints_341,001160,false,"Craven Street, Strand",true,1280222160000,,false
BikePoints_349,001221,false,"St. George Street, Mayfair",true,1284543120000,,false
BikePoints_359,002662,false,"Butler Place, Westminster",true,1288950960000,,false
BikePoints_360,002666,false,"Howick Place, Westminster",true,1288958160000,,false
BikePoints_361,002692,false,"Waterloo Station 2, Waterloo",true,1291902600000,,false
BikePoints_372,002649,false,"Sardinia Street, Holborn",true,1291713000000,,false
BikePoints_373,003499,false,"Prince Consort Road, Knightsbridge",true,1295428320000,,false
BikePoints_374,002696,false,"Waterloo Station 1, Waterloo",true,1291725720000,,false
BikePoints_383,002660,false,"Frith Street, Soho",true,1296649200000,,false
BikePoints_386,003504,false,"Moor Street, Soho",true,1296732540000,,false
BikePoints_391,002688,false,"Clifford Street, Mayfair",true,1297956480000,1539846000000,false
BikePoints_427,022180,false,"Cheapside, Bank",true,1310725680000,,false
BikePoints_428,022179,false,"Exhibition Road, Knightsbridge",true,1318496100000,,false
BikePoints_751,300074,false,"Newton Street, Covent Garden",true,1386250800000,,false
BikePoints_436,022171,false,"Red Lion Street, Holborn",true,1323350220000,,false
BikePoints_785,300233,false,"Aquatic Centre, Queen Elizabeth Olympic Park",true,1451908440000,,false
BikePoints_787,300227,false,"Timber Lodge, Queen Elizabeth Olympic Park",true,1451900700000,,false
BikePoints_789,300021,false,"Podium, Queen Elizabeth Olympic Park",true,1452507000000,,false
BikePoints_795,300203,false,"Euston Square Gardens, Euston",true,1456744740000,,false
BikePoints_258,001193,false,"Kensington Gore, Knightsbridge",true,1279708380000,,false
BikePoints_270,001190,false,"Kennington Lane Rail Bridge, Vauxhall",true,1279720380000,,false
BikePoints_272,001133,false,"Baylis Road, Waterloo",true,1279721220000,,false
BikePoints_290,003496,false,"St Mary's Hospital, Paddington",true,1279795140000,,false
BikePoints_300,001217,false,"Serpentine Car Park, Hyde Park",true,1279808700000,,false
BikePoints_303,001132,false,"Albert Gate, Hyde Park",true,1279812720000,,false
BikePoints_307,001157,false,"Black Lion Gate, Kensington Gardens",true,1279816500000,,false
BikePoints_316,000968,false,"Warwick Row, Westminster",true,1279884840000,1539845760000,false
BikePoints_333,002633,false,"Palace Gardens Terrace, Notting Hill",true,1280142540000,,false
BikePoints_334,002635,false,"Concert Hall Approach 1, South Bank",true,1280147580000,,false
BikePoints_335,001207,false,"Tavistock Street, Covent Garden",true,1280152560000,,false
