locked,temporary,install_date,installed,removal_date,common_name,place_id,terminal_name
false,false,1380531540000,true,,"Elysium Place, Fulham",BikePoints_617,200028
false,false,1380546540000,true,,"Eel Brook Common, Walham Green",BikePoints_618,300003
false,false,1380552360000,true,,"Irene Road, Parsons Green",BikePoints_619,300012
false,false,1380629040000,true,,"Surrey Lane, Battersea",BikePoints_620,300010
false,false,1380899280000,true,,"Wandsworth Town Station, Wandsworth",BikePoints_621,200091
false,false,1380901680000,true,,"Lansdowne Road, Ladbroke Grove",BikePoints_622,200172
false,false,1381135320000,true,,"Nantes Close, Wandsworth",BikePoints_623,200186
false,false,1381224240000,true,,"Courland Grove, Wandsworth Road",BikePoints_624,200173
false,false,1381227480000,true,,"Queen's Circus, Battersea Park",BikePoints_625,200190
false,false,1381920300000,true,,"Normand Park, West Kensington",BikePoints_626,300008
false,false,1381931400000,true,,"Holden Street, Battersea",BikePoints_627,200007
false,false,1381414980000,true,,"William Morris Way, Sands End",BikePoints_628,200062
false,false,1381479480000,true,,"Morie Street, Wandsworth",BikePoints_629,200187
false,false,1381487100000,true,,"Clarence Walk, Stockwell",BikePoints_630,200194
false,false,1381245300000,true,,"Battersea Park Road, Nine Elms",BikePoints_631,200183
false,false,1381220700000,true,,"Sheepcote Lane, Battersea",BikePoints_632,200176
false,false,1381402920000,true,,"Vereker Road, West Kensington",BikePoints_633,200116
false,false,1381743780000,true,,"Brook Green South, Brook Green",BikePoints_634,300002
false,false,1381756440000,true,,"Greyhound Road, Hammersmith",BikePoints_635,200215
false,false,1381846320000,true,,"South Park, Sands End",BikePoints_636,200180
false,false,1381933680000,true,,"Spencer Park, Wandsworth Common",BikePoints_637,200191
false,false,1381834020000,true,,"Falcon Road, Clapham Junction",BikePoints_638,300014
false,false,1381835700000,true,,"Coomer Place, West Kensington",BikePoints_639,200081
false,false,1382010420000,true,,"Silverthorne Road, Battersea",BikePoints_640,200179
false,false,1381926900000,true,,"Archbishop's Park, Waterloo",BikePoints_641,300025
false,false,1381934220000,true,,"Fawcett Close, Battersea",BikePoints_642,200192
false,false,1382010720000,true,,"All Saints' Road, Portobello",BikePoints_643,300026
false,false,1382278560000,true,,"Rainville Road, Hammersmith",BikePoints_644,200182
false,false,1382110800000,true,,"Great Suffolk Street, The Borough",BikePoints_645,200200
false,false,1382084340000,true,,"Buckingham Gate, Westminster",BikePoints_646,200178
false,false,1382347140000,true,,"Richmond Way, Shepherd's Bush",BikePoints_647,200181
false,false,1382352840000,true,,"Peterborough Road, Sands End",BikePoints_648,200171
false,false,1382348400000,true,,"World's End Place, West Chelsea",BikePoints_649,300009
false,false,1382438520000,true,,"St. Mark's Road, North Kensington",BikePoints_650,300034
false,false,1382441580000,true,,"Thorndike Close, West Chelsea",BikePoints_651,300030
false,false,1381848540000,true,,"Evesham Street, Avondale",BikePoints_652,300022
false,false,1382539860000,true,,"Simpson Street, Clapham Junction",BikePoints_653,200196
false,false,1382520000000,true,,"Ashmole Estate, Oval",BikePoints_654,200223
false,false,1382611200000,true,,"Crabtree Lane, Fulham",BikePoints_655,200221
false,false,1382614560000,true,,"Broomhouse Lane, Parsons Green",BikePoints_656,200040
false,false,1382621400000,true,,"Blythe Road West, Shepherd's Bush",BikePoints_657,200220
false,false,1383731100000,true,,"Ethelburga Estate, Battersea Park",BikePoints_658,300005
false,false,1382697060000,true,,"Blackfriars Station, St. Paul's",BikePoints_659,200212
false,false,1382705340000,true,,"West Kensington Station, West Kensington",BikePoints_660,300020
false,false,1382887680000,true,,"All Saints Church, Portobello",BikePoints_661,300023
false,false,1382866680000,true,,"Phene Street, Chelsea",BikePoints_662,200189
false,false,1382870040000,true,,"Clarendon Road, Avondale",BikePoints_663,200124
false,false,1382964300000,true,,"Austin Road, Battersea Park",BikePoints_664,300013
false,false,1382975700000,true,,"Smugglers Way, Wandsworth",BikePoints_665,200113
false,false,1383136140000,true,,"Shepherd's Bush Road North, Shepherd's Bush",BikePoints_667,200209
false,false,1383143160000,true,,"Ravenscourt Park Station, Hammersmith",BikePoints_668,300037
false,false,1383147660000,true,,"Teversham Lane, Stockwell",BikePoints_669,300036
false,false,1383212640000,true,,"Ashley Crescent, Battersea",BikePoints_670,200169
false,false,1383217920000,true,,"Parsons Green Station, Parsons Green",BikePoints_671,300052
false,false,1383319500000,true,,"Hibbert Street, Battersea",BikePoints_673,300051
false,false,,true,,"Carnegie Street, King's Cross",BikePoints_674,300035
false,false,1383322320000,true,,"Usk Road, Clapham Junction",BikePoints_675,200126
false,false,1383584400000,true,,"Hartington Road, Stockwell",BikePoints_676,200207
false,false,1383476160000,true,,"Heath Road, Battersea",BikePoints_677,200023
false,false,1383653580000,true,,"Esmond Street, Putney",BikePoints_678,200170
false,false,1383661200000,true,,"Orbel Street, Battersea",BikePoints_679,200114
false,false,1383657480000,true,,"Westbridge Road, Battersea",BikePoints_680,200210
false,false,1383733440000,true,,"Bishop's Avenue, Fulham",BikePoints_681,200043
false,false,1383738240000,true,,"Crisp Road, Hammersmith",BikePoints_682,200059
false,false,1383750420000,true,,"Dorothy Road, Clapham Junction",BikePoints_683,200119
false,false,1383823380000,true,,"Neville Gill Close, Wandsworth",BikePoints_684,200188
false,false,1383827400000,true,,"Osiers Road, Wandsworth",BikePoints_685,200219
false,false,1383835560000,true,,"Beryl Road, Hammersmith",BikePoints_686,200097
false,false,1383915240000,true,,"Northfields, Wandsworth",BikePoints_688,200204
false,false,1383918180000,true,,"Spanish Road, Clapham Junction",BikePoints_689,200106
false,false,1383924660000,true,,"Stanley Grove, Battersea",BikePoints_690,200199
false,false,1384763520000,true,,"Erin Close, Walham Green",BikePoints_691,200184
false,false,1384166220000,true,,"Cadogan Close, Victoria Park",BikePoints_692,200112
false,false,1384001160000,true,,"Felsham Road, Putney",BikePoints_693,300019
false,false,1384004640000,true,,"Putney Rail Station, Putney",BikePoints_694,300033
false,false,1384172820000,true,,"Islington Green, Angel",BikePoints_695,300031
false,false,1384180020000,true,,"Charing Cross Hospital, Hammersmith",BikePoints_696,300018
false,false,1279096560000,true,,"Aldersgate Street, Barbican",BikePoints_95,001065
false,false,1456839540000,true,,"Ossulston Street, Somers Town",BikePoints_797,300211
