installed,temporary,locked,common_name,install_date,removal_date,place_id,terminal_name
true,false,false,"Queen's Circus, Battersea Park",1381227480000,,BikePoints_625,200190
true,false,false,"Normand Park, West Kensington",1381920300000,,BikePoints_626,300008
true,false,false,"Holden Street, Battersea",1381931400000,,BikePoints_627,200007
true,false,false,"William Morris Way, Sands End",1381414980000,,BikePoints_628,200062
true,false,false,"Morie Street, Wandsworth",1381479480000,,BikePoints_629,200187
true,false,false,"Clarence Walk, Stockwell",1381487100000,,BikePoints_630,200194
true,false,false,"Battersea Park Road, Nine Elms",1381245300000,,BikePoints_631,200183
true,false,false,"Sheepcote Lane, Battersea",1381220700000,,BikePoints_632,200176
true,false,false,"Vereker Road, West Kensington",1381402920000,,BikePoints_633,200116
true,false,false,"Brook Green South, Brook Green",1381743780000,,BikePoints_634,300002
true,false,false,"Greyhound Road, Hammersmith",1381756440000,,BikePoints_635,200215
true,false,false,"South Park, Sands End",1381846320000,,BikePoints_636,200180
true,false,false,"Spencer Park, Wandsworth Common",1381933680000,,BikePoints_637,200191
true,false,false,"Falcon Road, Clapham Junction",1381834020000,,BikePoints_638,300014
true,false,false,"Coomer Place, West Kensington",1381835700000,,BikePoints_639,200081
true,false,false,"Silverthorne Road, Battersea",1382010420000,,BikePoints_640,200179
true,false,false,"Archbishop's Park, Waterloo",1381926900000,,BikePoints_641,300025
true,false,false,"Fawcett Close, Battersea",1381934220000,,BikePoints_642,200192
true,false,false,"All Saints' Road, Portobello",1382010720000,,BikePoints_643,300026
true,false,false,"Rainville Road, Hammersmith",1382278560000,,BikePoints_644,200182
true,false,false,"Great Suffolk Street, The Borough",1382110800000,,BikePoints_645,200200
true,false,false,"Buckingham Gate, Westminster",1382084340000,,BikePoints_646,200178
true,false,false,"Richmond Way, Shepherd's Bush",1382347140000,,BikePoints_647,200181
true,false,false,"Peterborough Road, Sands End",1382352840000,,BikePoints_648,200171
true,false,false,"World's End Place, West Chelsea",1382348400000,,BikePoints_649,300009
true,false,false,"St. Mark's Road, North Kensington",1382438520000,,BikePoints_650,300034
true,false,false,"Thorndike Close, West Chelsea",1382441580000,,BikePoints_651,300030
true,false,false,"Evesham Street, Avondale",1381848540000,,BikePoints_652,300022
true,false,false,"Simpson Street, Clapham Junction",1382539860000,,BikePoints_653,200196
true,false,false,"Ashmole Estate, Oval",1382520000000,,BikePoints_654,200223
true,false,false,"Crabtree Lane, Fulham",1382611200000,,BikePoints_655,200221
true,false,false,"Broomhouse Lane, Parsons Green",1382614560000,,BikePoints_656,200040
true,false,false,"Blythe Road West, Shepherd's Bush",1382621400000,,BikePoints_657,200220
true,false,false,"Ethelburga Estate, Battersea Park",1383731100000,,BikePoints_658,300005
true,false,false,"Blackfriars Station, St. Paul's",1382697060000,,BikePoints_659,200212
true,false,false,"West Kensington Station, West Kensington",1382705340000,,BikePoints_660,300020
true,false,false,"All Saints Church, Portobello",1382887680000,,BikePoints_661,300023
true,false,false,"Phene Street, Chelsea",1382866680000,,BikePoints_662,200189
true,false,false,"Clarendon Road, Avondale",1382870040000,,BikePoints_663,200124
true,false,false,"Austin Road, Battersea Park",1382964300000,,BikePoints_664,300013
true,false,false,"Smugglers Way, Wandsworth",1382975700000,,BikePoints_665,200113
true,false,false,"Shepherd's Bush Road North, Shepherd's Bush",1383136140000,,BikePoints_667,200209
true,false,false,"Ravenscourt Park Station, Hammersmith",1383143160000,,BikePoints_668,300037
true,false,false,"Teversham Lane, Stockwell",1383147660000,,BikePoints_669,300036
true,false,false,"Ashley Crescent, Battersea",1383212640000,,BikePoints_670,200169
true,false,false,"Parsons Green Station, Parsons Green",1383217920000,,BikePoints_671,300052
true,false,false,"Hibbert Street, Battersea",1383319500000,,BikePoints_673,300051
true,false,false,"Carnegie Street, King's Cross",,,BikePoints_674,300035
true,false,false,"Usk Road, Clapham Junction",1383322320000,,BikePoints_675,200126
true,false,false,"Hartington Road, Stockwell",1383584400000,,BikePoints_676,200207
true,false,false,"Heath Road, Battersea",1383476160000,,BikePoints_677,200023
true,false,false,"Esmond Street, Putney",1383653580000,,BikePoints_678,200170
true,false,false,"Orbel Street, Battersea",1383661200000,,BikePoints_679,200114
true,false,false,"Westbridge Road, Battersea",1383657480000,,BikePoints_680,200210
true,false,false,"Bishop's Avenue, Fulham",1383733440000,,BikePoints_681,200043
true,false,false,"Crisp Road, Hammersmith",1383738240000,,BikePoints_682,200059
true,false,false,"Dorothy Road, Clapham Junction",1383750420000,,BikePoints_683,200119
true,false,false,"Neville Gill Close, Wandsworth",1383823380000,,BikePoints_684,200188
true,false,false,"Osiers Road, Wandsworth",1383827400000,,BikePoints_685,200219
true,false,false,"Beryl Road, Hammersmith",1383835560000,,BikePoints_686,200097
true,false,false,"Northfields, Wandsworth",1383915240000,,BikePoints_688,200204
true,false,false,"Spanish Road, Clapham Junction",1383918180000,,BikePoints_689,200106
true,false,false,"Stanley Grove, Battersea",1383924660000,,BikePoints_690,200199
true,false,false,"Erin Close, Walham Green",1384763520000,,BikePoints_691,200184
true,false,false,"Cadogan Close, Victoria Park",1384166220000,,BikePoints_692,200112
true,false,false,"Felsham Road, Putney",1384001160000,,BikePoints_693,300019
true,false,false,"Putney Rail Station, Putney",1384004640000,,BikePoints_694,300033
true,false,false,"Islington Green, Angel",1384172820000,,BikePoints_695,300031
true,false,false,"Charing Cross Hospital, Hammersmith",1384180020000,,BikePoints_696,300018
true,false,false,"Charlotte Terrace, Angel",1384251120000,,BikePoints_697,200129
