terminal_name,installed,common_name,place_id,install_date,removal_date,temporary,locked
300008,true,"Normand Park, West Kensington",BikePoints_626,1381920300000,,false,false
200007,true,"Holden Street, Battersea",BikePoints_627,1381931400000,,false,false
200062,true,"William Morris Way, Sands End",BikePoints_628,1381414980000,,false,false
200187,true,"Morie Street, Wandsworth",BikePoints_629,1381479480000,,false,false
200194,true,"Clarence Walk, Stockwell",BikePoints_630,1381487100000,,false,false
200183,true,"Battersea Park Road, Nine Elms",BikePoints_631,1381245300000,,false,false
200176,true,"Sheepcote Lane, Battersea",BikePoints_632,1381220700000,,false,false
200116,true,"Vereker Road, West Kensington",BikePoints_633,1381402920000,,false,false
300002,true,"Brook Green South, Brook Green",BikePoints_634,1381743780000,,false,false
200215,true,"Greyhound Road, Hammersmith",BikePoints_635,1381756440000,,false,false
200180,true,"South Park, Sands End",BikePoints_636,1381846320000,,false,false
200191,true,"Spencer Park, Wandsworth Common",BikePoints_637,1381933680000,,false,false
300014,true,"Falcon Road, Clapham Junction",BikePoints_638,1381834020000,,false,false
200081,true,"Coomer Place, West Kensington",BikePoints_639,1381835700000,,false,false
200179,true,"Silverthorne Road, Battersea",BikePoints_640,1382010420000,,false,false
300025,true,"Archbishop's Park, Waterloo",BikePoints_641,1381926900000,,false,false
200192,true,"Fawcett Close, Battersea",BikePoints_642,1381934220000,,false,false
300026,true,"All Saints' Road, Portobello",BikePoints_643,1382010720000,,false,false
200182,true,"Rainville Road, Hammersmith",BikePoints_644,1382278560000,,false,false
200200,true,"Great Suffolk Street, The Borough",BikePoints_645,1382110800000,,false,false
200178,true,"Buckingham Gate, Westminster",BikePoints_646,1382084340000,,false,false
200181,true,"Richmond Way, Shepherd's Bush",BikePoints_647,1382347140000,,false,false
200171,true,"Peterborough Road, Sands End",BikePoints_648,1382352840000,,false,false
300009,true,"World's End Place, West Chelsea",BikePoints_649,1382348400000,,false,false
300034,true,"St. Mark's Road, North Kensington",BikePoints_650,1382438520000,,false,false
300030,true,"Thorndike Close, West Chelsea",BikePoints_651,1382441580000,,false,false
300022,true,"Evesham Street, Avondale",BikePoints_652,1381848540000,,false,false
200196,true,"Simpson Street, Clapham Junction",BikePoints_653,1382539860000,,false,false
200223,true,"Ashmole Estate, Oval",BikePoints_654,1382520000000,,false,false
200221,true,"Crabtree Lane, Fulham",BikePoints_655,1382611200000,,false,false
200040,true,"Broomhouse Lane, Parsons Green",BikePoints_656,1382614560000,,false,false
200220,true,"Blythe Road West, Shepherd's Bush",BikePoints_657,1382621400000,,false,false
300005,true,"Ethelburga Estate, Battersea Park",BikePoints_658,1383731100000,,false,false
200212,true,"Blackfriars Station, St. Paul's",BikePoints_659,1382697060000,,false,false
300020,true,"West Kensington Station, West Kensington",BikePoints_660,1382705340000,,false,false
300023,true,"All Saints Church, Portobello",BikePoints_661,1382887680000,,false,false
200189,true,"Phene Street, Chelsea",BikePoints_662,1382866680000,,false,false
200124,true,"Clarendon Road, Avondale",BikePoints_663,1382870040000,,false,false
300013,true,"Austin Road, Battersea Park",BikePoints_664,1382964300000,,false,false
200113,true,"Smugglers Way, Wandsworth",BikePoints_665,1382975700000,,false,false
200209,true,"Shepherd's Bush Road North, Shepherd's Bush",BikePoints_667,1383136140000,,false,false
300037,true,"Ravenscourt Park Station, Hammersmith",BikePoints_668,1383143160000,,false,false
300036,true,"Teversham Lane, Stockwell",BikePoints_669,1383147660000,,false,false
200169,true,"Ashley Crescent, Battersea",BikePoints_670,1383212640000,,false,false
300052,true,"Parsons Green Station, Parsons Green",BikePoints_671,1383217920000,,false,false
300051,true,"Hibbert Street, Battersea",BikePoints_673,1383319500000,,false,false
300035,true,"Carnegie Street, King's Cross",BikePoints_674,,,false,false
200126,true,"Usk Road, Clapham Junction",BikePoints_675,1383322320000,,false,false
200207,true,"Hartington Road, Stockwell",BikePoints_676,1383584400000,,false,false
200023,true,"Heath Road, Battersea",BikePoints_677,1383476160000,,false,false
200170,true,"Esmond Street, Putney",BikePoints_678,1383653580000,,false,false
200114,true,"Orbel Street, Battersea",BikePoints_679,1383661200000,,false,false
200210,true,"Westbridge Road, Battersea",BikePoints_680,1383657480000,,false,false
200043,true,"Bishop's Avenue, Fulham",BikePoints_681,1383733440000,,false,false
200059,true,"Crisp Road, Hammersmith",BikePoints_682,1383738240000,,false,false
200119,true,"Dorothy Road, Clapham Junction",BikePoints_683,1383750420000,,false,false
200188,true,"Neville Gill Close, Wandsworth",BikePoints_684,1383823380000,,false,false
200219,true,"Osiers Road, Wandsworth",BikePoints_685,1383827400000,,false,false
200097,true,"Beryl Road, Hammersmith",BikePoints_686,1383835560000,,false,false
200204,true,"Northfields, Wandsworth",BikePoints_688,1383915240000,,false,false
200106,true,"Spanish Road, Clapham Junction",BikePoints_689,1383918180000,,false,false
200199,true,"Stanley Grove, Battersea",BikePoints_690,1383924660000,,false,false
200184,true,"Erin Close, Walham Green",BikePoints_691,1384763520000,,false,false
200112,true,"Cadogan Close, Victoria Park",BikePoints_692,1384166220000,,false,false
300019,true,"Felsham Road, Putney",BikePoints_693,1384001160000,,false,false
300033,true,"Putney Rail Station, Putney",BikePoints_694,1384004640000,,false,false
300031,true,"Islington Green, Angel",BikePoints_695,1384172820000,,false,false
300018,true,"Charing Cross Hospital, Hammersmith",BikePoints_696,1384180020000,,false,false
001065,true,"Aldersgate Street, Barbican",BikePoints_95,1279096560000,,false,false
300211,true,"Ossulston Street, Somers Town",BikePoints_797,1456839540000,,false,false
001033,true,"Paddington Street, Marylebone",BikePoints_56,1278767220000,,false,false
003501,true,"Clifton Street, Shoreditch",BikePoints_323,1279892040000,,false,false
001123,true,"Southampton Place, Holborn",BikePoints_162,1279287120000,,false,false
