place_id,temporary,installed,removal_date,terminal_name,common_name,install_date,locked
BikePoints_622,false,true,,200172,"Lansdowne Road, Ladbroke Grove",1380901680000,false
BikePoints_623,false,true,,200186,"Nantes Close, Wandsworth",1381135320000,false
BikePoints_624,false,true,,200173,"Courland Grove, Wandsworth Road",1381224240000,false
BikePoints_625,false,true,,200190,"Queen's Circus, Battersea Park",1381227480000,false
BikePoints_626,false,true,,300008,"Normand Park, West Kensington",1381920300000,false
BikePoints_627,false,true,,200007,"Holden Street, Battersea",1381931400000,false
BikePoints_628,false,true,,200062,"William Morris Way, Sands End",1381414980000,false
BikePoints_629,false,true,,200187,"Morie Street, Wandsworth",1381479480000,false
BikePoints_630,false,true,,200194,"Clarence Walk, Stockwell",1381487100000,false
BikePoints_631,false,true,,200183,"Battersea Park Road, Nine Elms",1381245300000,false
BikePoints_632,false,true,,200176,"Sheepcote Lane, Battersea",1381220700000,false
BikePoints_633,false,true,,200116,"Vereker Road, West Kensington",1381402920000,false
BikePoints_634,false,true,,300002,"Brook Green South, Brook Green",1381743780000,false
BikePoints_635,false,true,,200215,"Greyhound Road, Hammersmith",1381756440000,false
BikePoints_636,false,true,,200180,"South Park, Sands End",1381846320000,false
BikePoints_637,false,true,,200191,"Spencer Park, Wandsworth Common",1381933680000,false
BikePoints_638,false,true,,300014,"Falcon Road, Clapham Junction",1381834020000,false
BikePoints_639,false,true,,200081,"Coomer Place, West Kensington",1381835700000,false
BikePoints_640,false,true,,200179,"Silverthorne Road, Battersea",1382010420000,false
BikePoints_641,false,true,,300025,"Archbishop's Park, Waterloo",1381926900000,false
BikePoints_642,false,true,,200192,"Fawcett Close, Battersea",1381934220000,false
BikePoints_643,false,true,,300026,"All Saints' Road, Portobello",1382010720000,false
BikePoints_644,false,true,,200182,"Rainville Road, Hammersmith",1382278560000,false
BikePoints_645,false,true,,200200,"Great Suffolk Street, The Borough",1382110800000,false
BikePoints_646,false,true,,200178,"Buckingham Gate, Westminster",1382084340000,false
BikePoints_647,false,true,,200181,"Richmond Way, Shepherd's Bush",1382347140000,false
BikePoints_648,false,true,,200171,"Peterborough Road, Sands End",1382352840000,false
BikePoints_649,false,true,,300009,"World's End Place, West Chelsea",1382348400000,false
BikePoints_650,false,true,,300034,"St. Mark's Road, North Kensington",1382438520000,false
BikePoints_651,false,true,,300030,"Thorndike Close, West Chelsea",1382441580000,false
BikePoints_652,false,true,,300022,"Evesham Street, Avondale",1381848540000,false
BikePoints_653,false,true,,200196,"Simpson Street, Clapham Junction",1382539860000,false
BikePoints_654,false,true,,200223,"Ashmole Estate, Oval",1382520000000,false
BikePoints_655,false,true,,200221,"Crabtree Lane, Fulham",1382611200000,false
BikePoints_656,false,true,,200040,"Broomhouse Lane, Parsons Green",1382614560000,false
BikePoints_657,false,true,,200220,"Blythe Road West, Shepherd's Bush",1382621400000,false
BikePoints_658,false,true,,300005,"Ethelburga Estate, Battersea Park",1383731100000,false
BikePoints_659,false,true,,200212,"Blackfriars Station, St. Paul's",1382697060000,false
BikePoints_660,false,true,,300020,"West Kensington Station, West Kensington",1382705340000,false
BikePoints_661,false,true,,300023,"All Saints Church, Portobello",1382887680000,false
BikePoints_662,false,true,,200189,"Phene Street, Chelsea",1382866680000,false
BikePoints_663,false,true,,200124,"Clarendon Road, Avondale",1382870040000,false
BikePoints_664,false,true,,300013,"Austin Road, Battersea Park",1382964300000,false
BikePoints_665,false,true,,200113,"Smugglers Way, Wandsworth",1382975700000,false
BikePoints_667,false,true,,200209,"Shepherd's Bush Road North, Shepherd's Bush",1383136140000,false
BikePoints_668,false,true,,300037,"Ravenscourt Park Station, Hammersmith",1383143160000,false
BikePoints_669,false,true,,300036,"Teversham Lane, Stockwell",1383147660000,false
BikePoints_670,false,true,,200169,"Ashley Crescent, Battersea",1383212640000,false
BikePoints_671,false,true,,300052,"Parsons Green Station, Parsons Green",1383217920000,false
BikePoints_673,false,true,,300051,"Hibbert Street, Battersea",1383319500000,false
BikePoints_674,false,true,,300035,"Carnegie Street, King's Cross",,false
BikePoints_675,false,true,,200126,"Usk Road, Clapham Junction",1383322320000,false
BikePoints_676,false,true,,200207,"Hartington Road, Stockwell",1383584400000,false
BikePoints_677,false,true,,200023,"Heath Road, Battersea",1383476160000,false
BikePoints_678,false,true,,200170,"Esmond Street, Putney",1383653580000,false
BikePoints_679,false,true,,200114,"Orbel Street, Battersea",1383661200000,false
BikePoints_680,false,true,,200210,"Westbridge Road, Battersea",1383657480000,false
BikePoints_681,false,true,,200043,"Bishop's Avenue, Fulham",1383733440000,false
BikePoints_682,false,true,,200059,"Crisp Road, Hammersmith",1383738240000,false
BikePoints_683,false,true,,200119,"Dorothy Road, Clapham Junction",1383750420000,false
BikePoints_684,false,true,,200188,"Neville Gill Close, Wandsworth",1383823380000,false
BikePoints_685,false,true,,200219,"Osiers Road, Wandsworth",1383827400000,false
BikePoints_686,false,true,,200097,"Beryl Road, Hammersmith",1383835560000,false
BikePoints_688,false,true,,200204,"Northfields, Wandsworth",1383915240000,false
BikePoints_689,false,true,,200106,"Spanish Road, Clapham Junction",1383918180000,false
BikePoints_690,false,true,,200199,"Stanley Grove, Battersea",1383924660000,false
BikePoints_691,false,true,,200184,"Erin Close, Walham Green",1384763520000,false
BikePoints_692,false,true,,200112,"Cadogan Close, Victoria Park",1384166220000,false
BikePoints_693,false,true,,300019,"Felsham Road, Putney",1384001160000,false
BikePoints_694,false,true,,300033,"Putney Rail Station, Putney",1384004640000,false
BikePoints_695,false,true,,300031,"Islington Green, Angel",1384172820000,false
BikePoints_696,false,true,,300018,"Charing Cross Hospital, Hammersmith",1384180020000,false
BikePoints_697,false,true,,200129,"Charlotte Terrace, Angel",1384251120000,false
BikePoints_842,false,true,,300250,"Temple Gardens, Temple",1600856400000,false
BikePoints_319,false,true,,003500,"Baldwin Street, St. Luke's",1279890360000,false
