place_id,temporary,installed,locked,removal_date,common_name,install_date,terminal_name
BikePoints_618,false,true,false,,"Eel Brook Common, Walham Green",1380546540000,300003
BikePoints_619,false,true,false,,"Irene Road, Parsons Green",1380552360000,300012
BikePoints_620,false,true,false,,"Surrey Lane, Battersea",1380629040000,300010
BikePoints_621,false,true,false,,"Wandsworth Town Station, Wandsworth",1380899280000,200091
BikePoints_622,false,true,false,,"Lansdowne Road, Ladbroke Grove",1380901680000,200172
BikePoints_623,false,true,false,,"Nantes Close, Wandsworth",1381135320000,200186
BikePoints_624,false,true,false,,"Courland Grove, Wandsworth Road",1381224240000,200173
BikePoints_625,false,true,false,,"Queen's Circus, Battersea Park",1381227480000,200190
BikePoints_626,false,true,false,,"Normand Park, West Kensington",1381920300000,300008
BikePoints_627,false,true,false,,"Holden Street, Battersea",1381931400000,200007
BikePoints_628,false,true,false,,"William Morris Way, Sands End",1381414980000,200062
BikePoints_629,false,true,false,,"Morie Street, Wandsworth",1381479480000,200187
BikePoints_630,false,true,false,,"Clarence Walk, Stockwell",1381487100000,200194
BikePoints_631,false,true,false,,"Battersea Park Road, Nine Elms",1381245300000,200183
BikePoints_632,false,true,false,,"Sheepcote Lane, Battersea",1381220700000,200176
BikePoints_633,false,true,false,,"Vereker Road, West Kensington",1381402920000,200116
BikePoints_634,false,true,false,,"Brook Green South, Brook Green",1381743780000,300002
BikePoints_635,false,true,false,,"Greyhound Road, Hammersmith",1381756440000,200215
BikePoints_636,false,true,false,,"South Park, Sands End",1381846320000,200180
BikePoints_637,false,true,false,,"Spencer Park, Wandsworth Common",1381933680000,200191
BikePoints_638,false,true,false,,"Falcon Road, Clapham Junction",1381834020000,300014
BikePoints_639,false,true,false,,"Coomer Place, West Kensington",1381835700000,200081
BikePoints_640,false,true,false,,"Silverthorne Road, Battersea",1382010420000,200179
BikePoints_641,false,true,false,,"Archbishop's Park, Waterloo",1381926900000,300025
BikePoints_642,false,true,false,,"Fawcett Close, Battersea",1381934220000,200192
BikePoints_643,false,true,false,,"All Saints' Road, Portobello",1382010720000,300026
BikePoints_644,false,true,false,,"Rainville Road, Hammersmith",1382278560000,200182
BikePoints_645,false,true,false,,"Great Suffolk Street, The Borough",1382110800000,200200
BikePoints_646,false,true,false,,"Buckingham Gate, Westminster",1382084340000,200178
BikePoints_647,false,true,false,,"Richmond Way, Shepherd's Bush",1382347140000,200181
BikePoints_648,false,true,false,,"Peterborough Road, Sands End",1382352840000,200171
BikePoints_649,false,true,false,,"World's End Place, West Chelsea",1382348400000,300009
BikePoints_650,false,true,false,,"St. Mark's Road, North Kensington",1382438520000,300034
BikePoints_651,false,true,false,,"Thorndike Close, West Chelsea",1382441580000,300030
BikePoints_652,false,true,false,,"Evesham Street, Avondale",1381848540000,300022
BikePoints_653,false,true,false,,"Simpson Street, Clapham Junction",1382539860000,200196
BikePoints_654,false,true,false,,"Ashmole Estate, Oval",1382520000000,200223
BikePoints_655,false,true,false,,"Crabtree Lane, Fulham",1382611200000,200221
BikePoints_656,false,true,false,,"Broomhouse Lane, Parsons Green",1382614560000,200040
BikePoints_657,false,true,false,,"Blythe Road West, Shepherd's Bush",1382621400000,200220
BikePoints_658,false,true,false,,"Ethelburga Estate, Battersea Park",1383731100000,300005
BikePoints_659,false,true,false,,"Blackfriars Station, St. Paul's",1382697060000,200212
BikePoints_660,false,true,false,,"West Kensington Station, West Kensington",1382705340000,300020
BikePoints_661,false,true,false,,"All Saints Church, Portobello",1382887680000,300023
BikePoints_662,false,true,false,,"Phene Street, Chelsea",1382866680000,200189
BikePoints_663,false,true,false,,"Clarendon Road, Avondale",1382870040000,200124
BikePoints_664,false,true,false,,"Austin Road, Battersea Park",1382964300000,300013
BikePoints_665,false,true,false,,"Smugglers Way, Wandsworth",1382975700000,200113
BikePoints_667,false,true,false,,"Shepherd's Bush Road North, Shepherd's Bush",1383136140000,200209
BikePoints_668,false,true,false,,"Ravenscourt Park Station, Hammersmith",1383143160000,300037
BikePoints_669,false,true,false,,"Teversham Lane, Stockwell",1383147660000,300036
BikePoints_670,false,true,false,,"Ashley Crescent, Battersea",1383212640000,200169
BikePoints_671,false,true,false,,"Parsons Green Station, Parsons Green",1383217920000,300052
BikePoints_673,false,true,false,,"Hibbert Street, Battersea",1383319500000,300051
BikePoints_674,false,true,false,,"Carnegie Street, King's Cross",,300035
BikePoints_675,false,true,false,,"Usk Road, Clapham Junction",1383322320000,200126
BikePoints_676,false,true,false,,"Hartington Road, Stockwell",1383584400000,200207
BikePoints_677,false,true,false,,"Heath Road, Battersea",1383476160000,200023
BikePoints_678,false,true,false,,"Esmond Street, Putney",1383653580000,200170
BikePoints_679,false,true,false,,"Orbel Street, Battersea",1383661200000,200114
BikePoints_680,false,true,false,,"Westbridge Road, Battersea",1383657480000,200210
BikePoints_681,false,true,false,,"Bishop's Avenue, Fulham",1383733440000,200043
BikePoints_682,false,true,false,,"Crisp Road, Hammersmith",1383738240000,200059
BikePoints_683,false,true,false,,"Dorothy Road, Clapham Junction",1383750420000,200119
BikePoints_684,false,true,false,,"Neville Gill Close, Wandsworth",1383823380000,200188
BikePoints_685,false,true,false,,"Osiers Road, Wandsworth",1383827400000,200219
BikePoints_686,false,true,false,,"Beryl Road, Hammersmith",1383835560000,200097
BikePoints_688,false,true,false,,"Northfields, Wandsworth",1383915240000,200204
BikePoints_689,false,true,false,,"Spanish Road, Clapham Junction",1383918180000,200106
BikePoints_690,false,true,false,,"Stanley Grove, Battersea",1383924660000,200199
BikePoints_691,false,true,false,,"Erin Close, Walham Green",1384763520000,200184
BikePoints_692,false,true,false,,"Cadogan Close, Victoria Park",1384166220000,200112
BikePoints_693,false,true,false,,"Felsham Road, Putney",1384001160000,300019
BikePoints_694,false,true,false,,"Putney Rail Station, Putney",1384004640000,300033
BikePoints_695,false,true,false,,"Islington Green, Angel",1384172820000,300031
BikePoints_696,false,true,false,,"Charing Cross Hospital, Hammersmith",1384180020000,300018
BikePoints_270,false,true,false,,"Kennington Lane Rail Bridge, Vauxhall",1279720380000,001190
