place_id,removal_date,locked,installed,install_date,temporary,terminal_name,common_name
BikePoints_327,,false,true,1280133420000,false,001128,"New North Road 1, Hoxton"
BikePoints_328,,false,true,1280133540000,false,002641,"New North Road 2, Hoxton"
BikePoints_329,,false,true,1280133720000,false,002636,"Prince Albert Road, The Regent's Park"
BikePoints_330,,false,true,1280141280000,false,001203,"Eastbourne Mews, Paddington"
BikePoints_331,,false,true,1280141460000,false,001211,"Bunhill Row, Moorgate"
BikePoints_332,,false,true,1280142360000,false,001210,"Nevern Place, Earl's Court"
BikePoints_333,,false,true,1280142540000,false,002633,"Palace Gardens Terrace, Notting Hill"
BikePoints_334,,false,true,1280147580000,false,002635,"Concert Hall Approach 1, South Bank"
BikePoints_335,,false,true,1280152560000,false,001207,"Tavistock Street, Covent Garden"
BikePoints_336,,false,true,1280152800000,false,001212,"Concert Hall Approach 2, South Bank"
BikePoints_337,,false,true,1280153100000,false,002589,"Pembridge Villas, Notting Hill"
BikePoints_615,,false,true,1380288900000,false,200029,"Finlay Street, Fulham"
BikePoints_616,,false,true,,false,200098,"Aintree Street, Fulham"
BikePoints_617,,false,true,1380531540000,false,200028,"Elysium Place, Fulham"
BikePoints_618,,false,true,1380546540000,false,300003,"Eel Brook Common, Walham Green"
BikePoints_619,,false,true,1380552360000,false,300012,"Irene Road, Parsons Green"
BikePoints_620,,false,true,1380629040000,false,300010,"Surrey Lane, Battersea"
BikePoints_621,,false,true,1380899280000,false,200091,"Wandsworth Town Station, Wandsworth"
BikePoints_622,,false,true,1380901680000,false,200172,"Lansdowne Road, Ladbroke Grove"
BikePoints_623,,false,true,1381135320000,false,200186,"Nantes Close, Wandsworth"
BikePoints_624,,false,true,1381224240000,false,200173,"Courland Grove, Wandsworth Road"
BikePoints_625,,false,true,1381227480000,false,200190,"Queen's Circus, Battersea Park"
BikePoints_626,,false,true,1381920300000,false,300008,"Normand Park, West Kensington"
BikePoints_627,,false,true,1381931400000,false,200007,"Holden Street, Battersea"
BikePoints_628,,false,true,1381414980000,false,200062,"William Morris Way, Sands End"
BikePoints_629,,false,true,1381479480000,false,200187,"Morie Street, Wandsworth"
BikePoints_630,,false,true,1381487100000,false,200194,"Clarence Walk, Stockwell"
BikePoints_631,,false,true,1381245300000,false,200183,"Battersea Park Road, Nine Elms"
BikePoints_632,,false,true,1381220700000,false,200176,"Sheepcote Lane, Battersea"
BikePoints_633,,false,true,1381402920000,false,200116,"Vereker Road, West Kensington"
BikePoints_634,,false,true,1381743780000,false,300002,"Brook Green South, Brook Green"
BikePoints_635,,false,true,1381756440000,false,200215,"Greyhound Road, Hammersmith"
BikePoints_636,,false,true,1381846320000,false,200180,"South Park, Sands End"
BikePoints_637,,false,true,1381933680000,false,200191,"Spencer Park, Wandsworth Common"
BikePoints_638,,false,true,1381834020000,false,300014,"Falcon Road, Clapham Junction"
BikePoints_639,,false,true,1381835700000,false,200081,"Coomer Place, West Kensington"
BikePoints_640,,false,true,1382010420000,false,200179,"Silverthorne Road, Battersea"
BikePoints_641,,false,true,1381926900000,false,300025,"Archbishop's Park, Waterloo"
BikePoints_642,,false,true,1381934220000,false,200192,"Fawcett Close, Battersea"
BikePoints_643,,false,true,1382010720000,false,300026,"All Saints' Road, Portobello"
BikePoints_644,,false,true,1382278560000,false,200182,"Rainville Road, Hammersmith"
BikePoints_645,,false,true,1382110800000,false,200200,"Great Suffolk Street, The Borough"
BikePoints_646,,false,true,1382084340000,false,200178,"Buckingham Gate, Westminster"
BikePoints_647,,false,true,1382347140000,false,200181,"Richmond Way, Shepherd's Bush"
BikePoints_648,,false,true,1382352840000,false,200171,"Peterborough Road, Sands End"
BikePoints_649,,false,true,1382348400000,false,300009,"World's End Place, West Chelsea"
BikePoints_650,,false,true,1382438520000,false,300034,"St. Mark's Road, North Kensington"
BikePoints_651,,false,true,1382441580000,false,300030,"Thorndike Close, West Chelsea"
BikePoints_652,,false,true,1381848540000,false,300022,"Evesham Street, Avondale"
BikePoints_653,,false,true,1382539860000,false,200196,"Simpson Street, Clapham Junction"
BikePoints_654,,false,true,1382520000000,false,200223,"Ashmole Estate, Oval"
BikePoints_655,,false,true,1382611200000,false,200221,"Crabtree Lane, Fulham"
BikePoints_656,,false,true,1382614560000,false,200040,"Broomhouse Lane, Parsons Green"
BikePoints_657,,false,true,1382621400000,false,200220,"Blythe Road West, Shepherd's Bush"
BikePoints_658,,false,true,1383731100000,false,300005,"Ethelburga Estate, Battersea Park"
BikePoints_659,,false,true,1382697060000,false,200212,"Blackfriars Station, St. Paul's"
BikePoints_660,,false,true,1382705340000,false,300020,"West Kensington Station, West Kensington"
BikePoints_661,,false,true,1382887680000,false,300023,"All Saints Church, Portobello"
BikePoints_662,,false,true,1382866680000,false,200189,"Phene Street, Chelsea"
BikePoints_663,,false,true,1382870040000,false,200124,"Clarendon Road, Avondale"
BikePoints_664,,false,true,1382964300000,false,300013,"Austin Road, Battersea Park"
BikePoints_665,,false,true,1382975700000,false,200113,"Smugglers Way, Wandsworth"
BikePoints_667,,false,true,1383136140000,false,200209,"Shepherd's Bush Road North, Shepherd's Bush"
BikePoints_668,,false,true,1383143160000,false,300037,"Ravenscourt Park Station, Hammersmith"
BikePoints_669,,false,true,1383147660000,false,300036,"Teversham Lane, Stockwell"
BikePoints_670,,false,true,1383212640000,false,200169,"Ashley Crescent, Battersea"
BikePoints_671,,false,true,1383217920000,false,300052,"Parsons Green Station, Parsons Green"
BikePoints_673,,false,true,1383319500000,false,300051,"Hibbert Street, Battersea"
BikePoints_674,,false,true,,false,300035,"Carnegie Street, King's Cross"
BikePoints_675,,false,true,1383322320000,false,200126,"Usk Road, Clapham Junction"
BikePoints_676,,false,true,1383584400000,false,200207,"Hartington Road, Stockwell"
BikePoints_677,,false,true,1383476160000,false,200023,"Heath Road, Battersea"
BikePoints_678,,false,true,1383653580000,false,200170,"Esmond Street, Putney"
BikePoints_679,,false,true,1383661200000,false,200114,"Orbel Street, Battersea"
BikePoints_680,,false,true,1383657480000,false,200210,"Westbridge Road, Battersea"
BikePoints_681,,false,true,1383733440000,false,200043,"Bishop's Avenue, Fulham"
BikePoints_682,,false,true,1383738240000,false,200059,"Crisp Road, Hammersmith"
BikePoints_683,,false,true,1383750420000,false,200119,"Dorothy Road, Clapham Junction"
BikePoints_684,,false,true,1383823380000,false,200188,"Neville Gill Close, Wandsworth"
BikePoints_685,,false,true,1383827400000,false,200219,"Osiers Road, Wandsworth"
BikePoints_686,,false,true,1383835560000,false,200097,"Beryl Road, Hammersmith"
BikePoints_688,,false,true,1383915240000,false,200204,"Northfields, Wandsworth"
BikePoints_689,,false,true,1383918180000,false,200106,"Spanish Road, Clapham Junction"
BikePoints_690,,false,true,1383924660000,false,200199,"Stanley Grove, Battersea"
BikePoints_691,,false,true,1384763520000,false,200184,"Erin Close, Walham Green"
BikePoints_692,,false,true,1384166220000,false,200112,"Cadogan Close, Victoria Park"
BikePoints_693,,false,true,1384001160000,false,300019,"Felsham Road, Putney"
BikePoints_694,,false,true,1384004640000,false,300033,"Putney Rail Station, Putney"
BikePoints_695,,false,true,1384172820000,false,300031,"Islington Green, Angel"
BikePoints_696,,false,true,1384180020000,false,300018,"Charing Cross Hospital, Hammersmith"
BikePoints_697,,false,true,1384251120000,false,200129,"Charlotte Terrace, Angel"
BikePoints_110,,false,true,1279108920000,false,001055,"Wellington Road, St. John's Wood"
