removal_date,installed,locked,place_id,common_name,terminal_name,install_date,temporary
,true,false,BikePoints_628,"William Morris Way, Sands End",200062,1381414980000,false
,true,false,BikePoints_629,"Morie Street, Wandsworth",200187,1381479480000,false
,true,false,BikePoints_630,"Clarence Walk, Stockwell",200194,1381487100000,false
,true,false,BikePoints_631,"Battersea Park Road, Nine Elms",200183,1381245300000,false
,true,false,BikePoints_632,"Sheepcote Lane, Battersea",200176,1381220700000,false
,true,false,BikePoints_633,"Vereker Road, West Kensington",200116,1381402920000,false
,true,false,BikePoints_634,"Brook Green South, Brook Green",300002,1381743780000,false
,true,false,BikePoints_635,"Greyhound Road, Hammersmith",200215,1381756440000,false
,true,false,BikePoints_636,"South Park, Sands End",200180,1381846320000,false
,true,false,BikePoints_637,"Spencer Park, Wandsworth Common",200191,1381933680000,false
,true,false,BikePoints_638,"Falcon Road, Clapham Junction",300014,1381834020000,false
,true,false,BikePoints_639,"Coomer Place, West Kensington",200081,1381835700000,false
,true,false,BikePoints_640,"Silverthorne Road, Battersea",200179,1382010420000,false
,true,false,BikePoints_641,"Archbishop's Park, Waterloo",300025,1381926900000,false
,true,false,BikePoints_642,"Fawcett Close, Battersea",200192,1381934220000,false
,true,false,BikePoints_643,"All Saints' Road, Portobello",300026,1382010720000,false
,true,false,BikePoints_644,"Rainville Road, Hammersmith",200182,1382278560000,false
,true,false,BikePoints_645,"Great Suffolk Street, The Borough",200200,1382110800000,false
,true,false,BikePoints_646,"Buckingham Gate, Westminster",200178,1382084340000,false
,true,false,BikePoints_647,"Richmond Way, Shepherd's Bush",200181,1382347140000,false
,true,false,BikePoints_648,"Peterborough Road, Sands End",200171,1382352840000,false
,true,false,BikePoints_649,"World's End Place, West Chelsea",300009,1382348400000,false
,true,false,BikePoints_650,"St. Mark's Road, North Kensington",300034,1382438520000,false
,true,false,BikePoints_651,"Thorndike Close, West Chelsea",300030,1382441580000,false
,true,false,BikePoints_652,"Evesham Street, Avondale",300022,1381848540000,false
,true,false,BikePoints_653,"Simpson Street, Clapham Junction",200196,1382539860000,false
,true,false,BikePoints_654,"Ashmole Estate, Oval",200223,1382520000000,false
,true,false,BikePoints_655,"Crabtree Lane, Fulham",200221,1382611200000,false
,true,false,BikePoints_656,"Broomhouse Lane, Parsons Green",200040,1382614560000,false
,true,false,BikePoints_657,"Blythe Road West, Shepherd's Bush",200220,1382621400000,false
,true,false,BikePoints_658,"Ethelburga Estate, Battersea Park",300005,1383731100000,false
,true,false,BikePoints_659,"Blackfriars Station, St. Paul's",200212,1382697060000,false
,true,false,BikePoints_660,"West Kensington Station, West Kensington",300020,1382705340000,false
,true,false,BikePoints_661,"All Saints Church, Portobello",300023,1382887680000,false
,true,false,BikePoints_662,"Phene Street, Chelsea",200189,1382866680000,false
,true,false,BikePoints_663,"Clarendon Road, Avondale",200124,1382870040000,false
,true,false,BikePoints_664,"Austin Road, Battersea Park",300013,1382964300000,false
,true,false,BikePoints_665,"Smugglers Way, Wandsworth",200113,1382975700000,false
,true,false,BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",200209,1383136140000,false
,true,false,BikePoints_668,"Ravenscourt Park Station, Hammersmith",300037,1383143160000,false
,true,false,BikePoints_669,"Teversham Lane, Stockwell",300036,1383147660000,false
,true,false,BikePoints_670,"Ashley Crescent, Battersea",200169,1383212640000,false
,true,false,BikePoints_671,"Parsons Green Station, Parsons Green",300052,1383217920000,false
,true,false,BikePoints_673,"Hibbert Street, Battersea",300051,1383319500000,false
,true,false,BikePoints_674,"Carnegie Street, King's Cross",300035,,false
,true,false,BikePoints_675,"Usk Road, Clapham Junction",200126,1383322320000,false
,true,false,BikePoints_676,"Hartington Road, Stockwell",200207,1383584400000,false
,true,false,BikePoints_677,"Heath Road, Battersea",200023,1383476160000,false
,true,false,BikePoints_678,"Esmond Street, Putney",200170,1383653580000,false
,true,false,BikePoints_679,"Orbel Street, Battersea",200114,1383661200000,false
,true,false,BikePoints_680,"Westbridge Road, Battersea",200210,1383657480000,false
,true,false,BikePoints_681,"Bishop's Avenue, Fulham",200043,1383733440000,false
,true,false,BikePoints_682,"Crisp Road, Hammersmith",200059,1383738240000,false
,true,false,BikePoints_683,"Dorothy Road, Clapham Junction",200119,1383750420000,false
,true,false,BikePoints_684,"Neville Gill Close, Wandsworth",200188,1383823380000,false
,true,false,BikePoints_685,"Osiers Road, Wandsworth",200219,1383827400000,false
,true,false,BikePoints_686,"Beryl Road, Hammersmith",200097,1383835560000,false
,true,false,BikePoints_688,"Northfields, Wandsworth",200204,1383915240000,false
,true,false,BikePoints_689,"Spanish Road, Clapham Junction",200106,1383918180000,false
,true,false,BikePoints_690,"Stanley Grove, Battersea",200199,1383924660000,false
,true,false,BikePoints_691,"Erin Close, Walham Green",200184,1384763520000,false
,true,false,BikePoints_692,"Cadogan Close, Victoria Park",200112,1384166220000,false
,true,false,BikePoints_693,"Felsham Road, Putney",300019,1384001160000,false
,true,false,BikePoints_694,"Putney Rail Station, Putney",300033,1384004640000,false
,true,false,BikePoints_695,"Islington Green, Angel",300031,1384172820000,false
,true,false,BikePoints_696,"Charing Cross Hospital, Hammersmith",300018,1384180020000,false
,true,false,BikePoints_697,"Charlotte Terrace, Angel",200129,1384251120000,false
,true,false,BikePoints_713,"Hawley Crescent, Camden Town",200122,1384774620000,false
