place_id,installed,install_date,locked,terminal_name,temporary,removal_date,common_name
BikePoints_326,true,1279896840000,false,001131,false,,"Graham Street, Angel"
BikePoints_327,true,1280133420000,false,001128,false,,"New North Road 1, Hoxton"
BikePoints_328,true,1280133540000,false,002641,false,,"New North Road 2, Hoxton"
BikePoints_329,true,1280133720000,false,002636,false,,"Prince Albert Road, The Regent's Park"
BikePoints_330,true,1280141280000,false,001203,false,,"Eastbourne Mews, Paddington"
BikePoints_331,true,1280141460000,false,001211,false,,"Bunhill Row, Moorgate"
BikePoints_332,true,1280142360000,false,001210,false,,"Nevern Place, Earl's Court"
BikePoints_333,true,1280142540000,false,002633,false,,"Palace Gardens Terrace, Notting Hill"
BikePoints_334,true,1280147580000,false,002635,false,,"Concert Hall Approach 1, South Bank"
BikePoints_335,true,1280152560000,false,001207,false,,"Tavistock Street, Covent Garden"
BikePoints_336,true,1280152800000,false,001212,false,,"Concert Hall Approach 2, South Bank"
BikePoints_337,true,1280153100000,false,002589,false,,"Pembridge Villas, Notting Hill"
BikePoints_615,true,1380288900000,false,200029,false,,"Finlay Street, Fulham"
BikePoints_616,true,,false,200098,false,,"Aintree Street, Fulham"
BikePoints_617,true,1380531540000,false,200028,false,,"Elysium Place, Fulham"
BikePoints_618,true,1380546540000,false,300003,false,,"Eel Brook Common, Walham Green"
BikePoints_619,true,1380552360000,false,300012,false,,"Irene Road, Parsons Green"
BikePoints_620,true,1380629040000,false,300010,false,,"Surrey Lane, Battersea"
BikePoints_621,true,1380899280000,false,200091,false,,"Wandsworth Town Station, Wandsworth"
BikePoints_622,true,1380901680000,false,200172,false,,"Lansdowne Road, Ladbroke Grove"
BikePoints_623,true,1381135320000,false,200186,false,,"Nantes Close, Wandsworth"
BikePoints_624,true,1381224240000,false,200173,false,,"Courland Grove, Wandsworth Road"
BikePoints_625,true,1381227480000,false,200190,false,,"Queen's Circus, Battersea Park"
BikePoints_626,true,1381920300000,false,300008,false,,"Normand Park, West Kensington"
BikePoints_627,true,1381931400000,false,200007,false,,"Holden Street, Battersea"
BikePoints_628,true,1381414980000,false,200062,false,,"William Morris Way, Sands End"
BikePoints_629,true,1381479480000,false,200187,false,,"Morie Street, Wandsworth"
BikePoints_630,true,1381487100000,false,200194,false,,"Clarence Walk, Stockwell"
BikePoints_631,true,1381245300000,false,200183,false,,"Battersea Park Road, Nine Elms"
BikePoints_632,true,1381220700000,false,200176,false,,"Sheepcote Lane, Battersea"
BikePoints_633,true,1381402920000,false,200116,false,,"Vereker Road, West Kensington"
BikePoints_634,true,1381743780000,false,300002,false,,"Brook Green South, Brook Green"
BikePoints_635,true,1381756440000,false,200215,false,,"Greyhound Road, Hammersmith"
BikePoints_636,true,1381846320000,false,200180,false,,"South Park, Sands End"
BikePoints_637,true,1381933680000,false,200191,false,,"Spencer Park, Wandsworth Common"
BikePoints_638,true,1381834020000,false,300014,false,,"Falcon Road, Clapham Junction"
BikePoints_639,true,1381835700000,false,200081,false,,"Coomer Place, West Kensington"
BikePoints_640,true,1382010420000,false,200179,false,,"Silverthorne Road, Battersea"
BikePoints_641,true,1381926900000,false,300025,false,,"Archbishop's Park, Waterloo"
BikePoints_642,true,1381934220000,false,200192,false,,"Fawcett Close, Battersea"
BikePoints_643,true,1382010720000,false,300026,false,,"All Saints' Road, Portobello"
BikePoints_644,true,1382278560000,false,200182,false,,"Rainville Road, Hammersmith"
BikePoints_645,true,1382110800000,false,200200,false,,"Great Suffolk Street, The Borough"
BikePoints_646,true,1382084340000,false,200178,false,,"Buckingham Gate, Westminster"
BikePoints_647,true,1382347140000,false,200181,false,,"Richmond Way, Shepherd's Bush"
BikePoints_648,true,1382352840000,false,200171,false,,"Peterborough Road, Sands End"
BikePoints_649,true,1382348400000,false,300009,false,,"World's End Place, West Chelsea"
BikePoints_650,true,1382438520000,false,300034,false,,"St. Mark's Road, North Kensington"
BikePoints_651,true,1382441580000,false,300030,false,,"Thorndike Close, West Chelsea"
BikePoints_652,true,1381848540000,false,300022,false,,"Evesham Street, Avondale"
BikePoints_653,true,1382539860000,false,200196,false,,"Simpson Street, Clapham Junction"
BikePoints_654,true,1382520000000,false,200223,false,,"Ashmole Estate, Oval"
BikePoints_655,true,1382611200000,false,200221,false,,"Crabtree Lane, Fulham"
BikePoints_656,true,1382614560000,false,200040,false,,"Broomhouse Lane, Parsons Green"
BikePoints_657,true,1382621400000,false,200220,false,,"Blythe Road West, Shepherd's Bush"
BikePoints_658,true,1383731100000,false,300005,false,,"Ethelburga Estate, Battersea Park"
BikePoints_659,true,1382697060000,false,200212,false,,"Blackfriars Station, St. Paul's"
BikePoints_660,true,1382705340000,false,300020,false,,"West Kensington Station, West Kensington"
BikePoints_661,true,1382887680000,false,300023,false,,"All Saints Church, Portobello"
BikePoints_662,true,1382866680000,false,200189,false,,"Phene Street, Chelsea"
BikePoints_663,true,1382870040000,false,200124,false,,"Clarendon Road, Avondale"
BikePoints_664,true,1382964300000,false,300013,false,,"Austin Road, Battersea Park"
BikePoints_665,true,1382975700000,false,200113,false,,"Smugglers Way, Wandsworth"
BikePoints_667,true,1383136140000,false,200209,false,,"Shepherd's Bush Road North, Shepherd's Bush"
BikePoints_668,true,1383143160000,false,300037,false,,"Ravenscourt Park Station, Hammersmith"
BikePoints_669,true,1383147660000,false,300036,false,,"Teversham Lane, Stockwell"
BikePoints_670,true,1383212640000,false,200169,false,,"Ashley Crescent, Battersea"
BikePoints_671,true,1383217920000,false,300052,false,,"Parsons Green Station, Parsons Green"
BikePoints_673,true,1383319500000,false,300051,false,,"Hibbert Street, Battersea"
BikePoints_674,true,,false,300035,false,,"Carnegie Street, King's Cross"
BikePoints_675,true,1383322320000,false,200126,false,,"Usk Road, Clapham Junction"
BikePoints_676,true,1383584400000,false,200207,false,,"Hartington Road, Stockwell"
BikePoints_677,true,1383476160000,false,200023,false,,"Heath Road, Battersea"
BikePoints_678,true,1383653580000,false,200170,false,,"Esmond Street, Putney"
BikePoints_679,true,1383661200000,false,200114,false,,"Orbel Street, Battersea"
BikePoints_680,true,1383657480000,false,200210,false,,"Westbridge Road, Battersea"
BikePoints_681,true,1383733440000,false,200043,false,,"Bishop's Avenue, Fulham"
BikePoints_682,true,1383738240000,false,200059,false,,"Crisp Road, Hammersmith"
BikePoints_683,true,1383750420000,false,200119,false,,"Dorothy Road, Clapham Junction"
BikePoints_684,true,1383823380000,false,200188,false,,"Neville Gill Close, Wandsworth"
BikePoints_685,true,1383827400000,false,200219,false,,"Osiers Road, Wandsworth"
BikePoints_686,true,1383835560000,false,200097,false,,"Beryl Road, Hammersmith"
BikePoints_688,true,1383915240000,false,200204,false,,"Northfields, Wandsworth"
BikePoints_689,true,1383918180000,false,200106,false,,"Spanish Road, Clapham Junction"
BikePoints_690,true,1383924660000,false,200199,false,,"Stanley Grove, Battersea"
BikePoints_691,true,1384763520000,false,200184,false,,"Erin Close, Walham Green"
BikePoints_692,true,1384166220000,false,200112,false,,"Cadogan Close, Victoria Park"
BikePoints_693,true,1384001160000,false,300019,false,,"Felsham Road, Putney"
BikePoints_694,true,1384004640000,false,300033,false,,"Putney Rail Station, Putney"
BikePoints_695,true,1384172820000,false,300031,false,,"Islington Green, Angel"
BikePoints_696,true,1384180020000,false,300018,false,,"Charing Cross Hospital, Hammersmith"
BikePoints_697,true,1384251120000,false,200129,false,,"Charlotte Terrace, Angel"
BikePoints_110,true,1279108920000,false,001055,false,,"Wellington Road, St. John's Wood"
