terminal_name,place_id,installed,install_date,removal_date,common_name,temporary,locked
200173,BikePoints_624,true,1381224240000,,"Courland Grove, Wandsworth Road",false,false
200190,BikePoints_625,true,1381227480000,,"Queen's Circus, Battersea Park",false,false
300008,BikePoints_626,true,1381920300000,,"Normand Park, West Kensington",false,false
200007,BikePoints_627,true,1381931400000,,"Holden Street, Battersea",false,false
200062,BikePoints_628,true,1381414980000,,"William Morris Way, Sands End",false,false
200187,BikePoints_629,true,1381479480000,,"Morie Street, Wandsworth",false,false
200194,BikePoints_630,true,1381487100000,,"Clarence Walk, Stockwell",false,false
200183,BikePoints_631,true,1381245300000,,"Battersea Park Road, Nine Elms",false,false
200176,BikePoints_632,true,1381220700000,,"Sheepcote Lane, Battersea",false,false
200116,BikePoints_633,true,1381402920000,,"Vereker Road, West Kensington",false,false
300002,BikePoints_634,true,1381743780000,,"Brook Green South, Brook Green",false,false
200215,BikePoints_635,true,1381756440000,,"Greyhound Road, Hammersmith",false,false
200180,BikePoints_636,true,1381846320000,,"South Park, Sands End",false,false
200191,BikePoints_637,true,1381933680000,,"Spencer Park, Wandsworth Common",false,false
300014,BikePoints_638,true,1381834020000,,"Falcon Road, Clapham Junction",false,false
200081,BikePoints_639,true,1381835700000,,"Coomer Place, West Kensington",false,false
200179,BikePoints_640,true,1382010420000,,"Silverthorne Road, Battersea",false,false
300025,BikePoints_641,true,1381926900000,,"Archbishop's Park, Waterloo",false,false
200192,BikePoints_642,true,1381934220000,,"Fawcett Close, Battersea",false,false
300026,BikePoints_643,true,1382010720000,,"All Saints' Road, Portobello",false,false
200182,BikePoints_644,true,1382278560000,,"Rainville Road, Hammersmith",false,false
200200,BikePoints_645,true,1382110800000,,"Great Suffolk Street, The Borough",false,false
200178,BikePoints_646,true,1382084340000,,"Buckingham Gate, Westminster",false,false
200181,BikePoints_647,true,1382347140000,,"Richmond Way, Shepherd's Bush",false,false
200171,BikePoints_648,true,1382352840000,,"Peterborough Road, Sands End",false,false
300009,BikePoints_649,true,1382348400000,,"World's End Place, West Chelsea",false,false
300034,BikePoints_650,true,1382438520000,,"St. Mark's Road, North Kensington",false,false
300030,BikePoints_651,true,1382441580000,,"Thorndike Close, West Chelsea",false,false
300022,BikePoints_652,true,1381848540000,,"Evesham Street, Avondale",false,false
200196,BikePoints_653,true,1382539860000,,"Simpson Street, Clapham Junction",false,false
200223,BikePoints_654,true,1382520000000,,"Ashmole Estate, Oval",false,false
200221,BikePoints_655,true,1382611200000,,"Crabtree Lane, Fulham",false,false
200040,BikePoints_656,true,1382614560000,,"Broomhouse Lane, Parsons Green",false,false
200220,BikePoints_657,true,1382621400000,,"Blythe Road West, Shepherd's Bush",false,false
300005,BikePoints_658,true,1383731100000,,"Ethelburga Estate, Battersea Park",false,false
200212,BikePoints_659,true,1382697060000,,"Blackfriars Station, St. Paul's",false,false
300020,BikePoints_660,true,1382705340000,,"West Kensington Station, West Kensington",false,false
300023,BikePoints_661,true,1382887680000,,"All Saints Church, Portobello",false,false
200189,BikePoints_662,true,1382866680000,,"Phene Street, Chelsea",false,false
200124,BikePoints_663,true,1382870040000,,"Clarendon Road, Avondale",false,false
300013,BikePoints_664,true,1382964300000,,"Austin Road, Battersea Park",false,false
200113,BikePoints_665,true,1382975700000,,"Smugglers Way, Wandsworth",false,false
200209,BikePoints_667,true,1383136140000,,"Shepherd's Bush Road North, Shepherd's Bush",false,false
300037,BikePoints_668,true,1383143160000,,"Ravenscourt Park Station, Hammersmith",false,false
300036,BikePoints_669,true,1383147660000,,"Teversham Lane, Stockwell",false,false
200169,BikePoints_670,true,1383212640000,,"Ashley Crescent, Battersea",false,false
300052,BikePoints_671,true,1383217920000,,"Parsons Green Station, Parsons Green",false,false
300051,BikePoints_673,true,1383319500000,,"Hibbert Street, Battersea",false,false
300035,BikePoints_674,true,,,"Carnegie Street, King's Cross",false,false
200126,BikePoints_675,true,1383322320000,,"Usk Road, Clapham Junction",false,false
200207,BikePoints_676,true,1383584400000,,"Hartington Road, Stockwell",false,false
200023,BikePoints_677,true,1383476160000,,"Heath Road, Battersea",false,false
200170,BikePoints_678,true,1383653580000,,"Esmond Street, Putney",false,false
200114,BikePoints_679,true,1383661200000,,"Orbel Street, Battersea",false,false
200210,BikePoints_680,true,1383657480000,,"Westbridge Road, Battersea",false,false
200043,BikePoints_681,true,1383733440000,,"Bishop's Avenue, Fulham",false,false
200059,BikePoints_682,true,1383738240000,,"Crisp Road, Hammersmith",false,false
200119,BikePoints_683,true,1383750420000,,"Dorothy Road, Clapham Junction",false,false
200188,BikePoints_684,true,1383823380000,,"Neville Gill Close, Wandsworth",false,false
200219,BikePoints_685,true,1383827400000,,"Osiers Road, Wandsworth",false,false
200097,BikePoints_686,true,1383835560000,,"Beryl Road, Hammersmith",false,false
200204,BikePoints_688,true,1383915240000,,"Northfields, Wandsworth",false,false
200106,BikePoints_689,true,1383918180000,,"Spanish Road, Clapham Junction",false,false
200199,BikePoints_690,true,1383924660000,,"Stanley Grove, Battersea",false,false
200184,BikePoints_691,true,1384763520000,,"Erin Close, Walham Green",false,false
200112,BikePoints_692,true,1384166220000,,"Cadogan Close, Victoria Park",false,false
300019,BikePoints_693,true,1384001160000,,"Felsham Road, Putney",false,false
300033,BikePoints_694,true,1384004640000,,"Putney Rail Station, Putney",false,false
300031,BikePoints_695,true,1384172820000,,"Islington Green, Angel",false,false
300018,BikePoints_696,true,1384180020000,,"Charing Cross Hospital, Hammersmith",false,false
