install_date,installed,terminal_name,locked,removal_date,temporary,place_id,common_name
,true,300235,false,,false,BikePoints_836,"York Way, Kings Cross"
1539254700000,true,300222,false,,false,BikePoints_838,"Fore Street Avenue, Guildhall"
1544611140000,true,200144,false,,false,BikePoints_839,"Sea Containers, South Bank"
1279726620000,true,003480,false,,false,BikePoints_281,"Smith Square, Westminster"
1279727220000,true,001141,false,,false,BikePoints_283,"Kingsway, Covent Garden"
1279727580000,true,001117,false,,false,BikePoints_284,"Lambeth North Station, Waterloo"
1279795140000,true,003496,false,,false,BikePoints_290,"St Mary's Hospital, Paddington"
1279800420000,true,001135,false,,false,BikePoints_291,"Claverton Street, Pimlico"
1279800780000,true,001214,false,,false,BikePoints_293,"Kensington Olympia Station, Olympia"
1279801080000,true,001216,false,,false,BikePoints_295,"Swan Street, The Borough"
1279801560000,true,003498,false,,false,BikePoints_297,"Geraldine Street, Elephant & Castle"
1279805640000,true,001213,false,,false,BikePoints_298,"Curlew Street, Shad Thames"
1279808700000,true,001217,false,,false,BikePoints_300,"Serpentine Car Park, Hyde Park"
1279809000000,true,001152,false,,false,BikePoints_301,"Marylebone Lane, Marylebone"
1279812360000,true,003492,false,,false,BikePoints_302,"Putney Pier, Wandsworth"
1279812720000,true,001132,false,,false,BikePoints_303,"Albert Gate, Hyde Park"
1279816260000,true,003497,false,,false,BikePoints_306,"Rathbone Street, Fitzrovia"
1279816500000,true,001157,false,,false,BikePoints_307,"Black Lion Gate, Kensington Gardens"
1279880100000,true,003494,false,,false,BikePoints_311,"Foley Street, Fitzrovia"
1279880340000,true,001130,false,,false,BikePoints_312,"Grove End Road, St. John's Wood"
1279880520000,true,003495,false,,false,BikePoints_313,"Wells Street, Fitzrovia"
1279884480000,true,003485,false,,false,BikePoints_314,"Tyers Gate, Bermondsey"
1279884840000,true,000968,false,1539845760000,false,BikePoints_316,"Warwick Row, Westminster"
1279885080000,true,001208,false,,false,BikePoints_317,"Dickens Square, Borough"
1279890360000,true,003500,false,,false,BikePoints_319,"Baldwin Street, St. Luke's"
1279890840000,true,001148,false,,false,BikePoints_320,"Queen Mother Sports Centre, Victoria"
1279891020000,true,002637,false,,false,BikePoints_321,"Bermondsey Street, Bermondsey"
1279891920000,true,003502,false,,false,BikePoints_322,"Palissy Street, Shoreditch"
1279892040000,true,003501,false,,false,BikePoints_323,"Clifton Street, Shoreditch"
1279896840000,true,001131,false,,false,BikePoints_326,"Graham Street, Angel"
1280133420000,true,001128,false,,false,BikePoints_327,"New North Road 1, Hoxton"
1280133540000,true,002641,false,,false,BikePoints_328,"New North Road 2, Hoxton"
1280133720000,true,002636,false,,false,BikePoints_329,"Prince Albert Road, The Regent's Park"
1280141460000,true,001211,false,,false,BikePoints_331,"Bunhill Row, Moorgate"
1280142360000,true,001210,false,,false,BikePoints_332,"Nevern Place, Earl's Court"
1280142540000,true,002633,false,,false,BikePoints_333,"Palace Gardens Terrace, Notting Hill"
1280147580000,true,002635,false,,false,BikePoints_334,"Concert Hall Approach 1, South Bank"
1280152560000,true,001207,false,,false,BikePoints_335,"Tavistock Street, Covent Garden"
1280222160000,true,001160,false,,false,BikePoints_341,"Craven Street, Strand"
1280226120000,true,001222,false,,false,BikePoints_344,"Goswell Road (City Uni), Finsbury"
1280229720000,true,001218,false,,false,BikePoints_345,"Flood Street, Chelsea"
1283762460000,true,001219,false,,false,BikePoints_347,"Lower Marsh, Waterloo"
1284543120000,true,001221,false,,false,BikePoints_349,"St. George Street, Mayfair"
1285756260000,true,001231,false,,false,BikePoints_350,"Queen's Gate, Kensington Gardens"
1286790480000,true,001226,false,,false,BikePoints_351,"Macclesfield Rd, St Lukes"
1286796360000,true,001224,false,,false,BikePoints_352,"Vauxhall Street, Vauxhall"
1290079860000,true,001229,false,,false,BikePoints_358,"High Holborn , Covent Garden"
1288950960000,true,002662,false,,false,BikePoints_359,"Butler Place, Westminster"
1288958160000,true,002666,false,,false,BikePoints_360,"Howick Place, Westminster"
1291902600000,true,002692,false,,false,BikePoints_361,"Waterloo Station 2, Waterloo"
1289911800000,true,002665,false,,false,BikePoints_363,"Lord's, St. John's Wood"
,true,002680,false,,false,BikePoints_367,"Harrowby Street, Marylebone"
1291201680000,true,002681,false,,false,BikePoints_368,"Harriet Street, Knightsbridge"
1291647300000,true,002670,false,,false,BikePoints_370,"Paddington Green, Paddington"
1291712820000,true,002639,false,,false,BikePoints_371,"King Edward Walk, Waterloo"
1291713000000,true,002649,false,,false,BikePoints_372,"Sardinia Street, Holborn"
1295428320000,true,003499,false,,false,BikePoints_373,"Prince Consort Road, Knightsbridge"
1291725720000,true,002696,false,,false,BikePoints_374,"Waterloo Station 1, Waterloo"
1383835560000,true,200097,false,,false,BikePoints_686,"Beryl Road, Hammersmith"
1383915240000,true,200204,false,,false,BikePoints_688,"Northfields, Wandsworth"
1383924660000,true,200199,false,,false,BikePoints_690,"Stanley Grove, Battersea"
1384166220000,true,200112,false,,false,BikePoints_692,"Cadogan Close, Victoria Park"
1384004640000,true,300033,false,,false,BikePoints_694,"Putney Rail Station, Putney"
1384180020000,true,300018,false,,false,BikePoints_696,"Charing Cross Hospital, Hammersmith"
1384254300000,true,200121,false,,false,BikePoints_698,"Shoreditch Court, Haggerston"
1384343280000,true,200201,false,,false,BikePoints_700,"Battersea Church Road, Battersea"
1384345860000,true,200213,false,,false,BikePoints_702,"Durant Street, Bethnal Green"
1384443480000,true,200063,false,,false,BikePoints_704,"Mexfield Road, East Putney"
1384420920000,true,200193,false,,false,BikePoints_706,"Snowsfields, London Bridge"
1384530180000,true,200217,false,,false,BikePoints_708,"Disraeli Road, Putney"
1384520580000,true,300045,false,,false,BikePoints_710,"Albert Bridge Road, Battersea Park"
1384797120000,true,300056,false,,false,BikePoints_712,"Mile End Stadium, Mile End"
1384865400000,true,300055,false,,false,BikePoints_714,"Stewart's Road, Wandsworth Road"
1384962840000,true,300040,false,,false,BikePoints_718,"Ada Street, Hackney Central"
1385025840000,true,300038,false,,false,BikePoints_720,"Star Road, West Kensington"
1385028480000,true,300039,false,,false,BikePoints_721,"Wendon Street, Old Ford"
1385125380000,true,300046,false,,false,BikePoints_724,"Alma Road, Wandsworth"
1385128740000,true,300047,false,,false,BikePoints_726,"Alfreda Street, Battersea Park"
1385466780000,true,300044,false,,false,BikePoints_728,"Putney Bridge Road, East Putney"
1385132580000,true,300082,false,,false,BikePoints_730,"Bridge Avenue, Hammersmith"
1385458020000,true,300083,false,,false,BikePoints_732,"Duke Street Hill, London Bridge"
1385464500000,true,300094,false,,false,BikePoints_734,"Plough Terrace, Clapham Junction"
1385383080000,true,200120,false,,false,BikePoints_735,"Grant Road East, Clapham Junction"
1385554620000,true,300086,false,,false,BikePoints_737,"Fulham Broadway, Walham Green"
1385563380000,true,300087,false,,false,BikePoints_738,"Imperial Road, Sands End"
1385635440000,true,300084,false,,false,BikePoints_740,"Sirdar Road, Avondale"
1385649540000,true,300090,false,,false,BikePoints_742,"Blenheim Crescent, Ladbroke Grove"
1385729760000,true,300077,false,,false,BikePoints_744,"Ingrave Street, Clapham Junction"
1385985720000,true,300076,false,,false,BikePoints_746,"Lots Road, West Chelsea"
1386159900000,true,300092,false,,false,BikePoints_748,"Hertford Road, De Beauvoir Town"
1386240360000,true,300080,false,,false,BikePoints_750,"Culvert Road, Battersea"
1386250800000,true,300074,false,,false,BikePoints_751,"Newton Street, Covent Garden"
1650364320000,true,300079,false,,false,BikePoints_752,"London Street, Paddington"
1389003540000,true,300067,false,,false,BikePoints_754,"Grenfell Road, Avondale"
1390223040000,true,300073,false,,false,BikePoints_756,"Prince of Wales Drive, Battersea Park"
1389178020000,true,300057,false,,false,BikePoints_758,"Westbourne Park Road, Portobello"
1389627480000,true,300072,false,,false,BikePoints_759,"Broadley Terrace, Marylebone"
1392039000000,true,200202,false,,false,BikePoints_762,"Storey's Gate, Westminster"
1392633480000,true,200185,false,,false,BikePoints_764,"St. John's Road, Clapham Junction"
1392894840000,true,200079,false,,false,BikePoints_766,"Ram Street, Wandsworth"
1393494060000,true,300065,false,,false,BikePoints_768,"Clapham Common North Side, Clapham Common"
1278423720000,true,001008,false,,false,BikePoints_17,"Hatton Wall, Holborn"
1278426300000,true,001007,false,,false,BikePoints_18,"Drury Lane, Covent Garden"
1278426720000,true,001009,false,,false,BikePoints_19,"Taviton Street, Bloomsbury"
1544659200000,true,000993,false,,false,BikePoints_20,"Drummond Street , Euston"
1278242340000,true,001015,false,,false,BikePoints_9,"New Globe Walk, Bankside"
1278242460000,true,001024,false,,false,BikePoints_10,"Park Street, Bankside"
1278501420000,true,001029,false,,false,BikePoints_30,"Windsor Terrace, Hoxton"
1278506700000,true,001020,false,,false,BikePoints_32,"Leonard Circus , Shoreditch"
1278519900000,true,003446,false,,false,BikePoints_36,"De Vere Gardens, Kensington"
1278750240000,true,001054,false,,false,BikePoints_50,"East Road, Hoxton"
1278750840000,true,001026,false,,false,BikePoints_52,"Roscoe Street, St. Luke's"
1278752580000,true,003431,false,,false,BikePoints_53,"Grafton Street, Mayfair"
1278766980000,true,000984,false,,false,BikePoints_55,"Finsbury Circus, Liverpool Street"
1278749160000,true,001027,false,,false,BikePoints_47,"Warwick Avenue Station, Maida Vale"
1278749460000,true,000971,false,,false,BikePoints_48,"Godliman Street, St. Paul's"
1278767220000,true,001033,false,,false,BikePoints_56,"Paddington Street, Marylebone"
1278767700000,true,001032,false,,false,BikePoints_58,"New Inn Yard, Shoreditch"
1278769140000,true,001030,false,,false,BikePoints_60,"Lisson Grove, St. John's Wood"
1278947280000,true,001023,false,,false,BikePoints_1,"River Street , Clerkenwell"
1278585780000,true,001018,false,,false,BikePoints_2,"Phillimore Gardens, Kensington"
1278240360000,true,001012,false,,false,BikePoints_3,"Christopher Street, Liverpool Street"
1278340440000,true,001022,false,,false,BikePoints_11,"Brunswick Square, Bloomsbury"
1278340620000,true,000980,false,,false,BikePoints_12,"Malet Street, Bloomsbury"
1278341040000,true,001011,false,,false,BikePoints_14,"Belgrove Street , King's Cross"
1278341400000,true,001010,false,,false,BikePoints_16,"Cartwright Gardens , Bloomsbury"
1278430140000,true,000981,false,,false,BikePoints_24,"British Museum, Bloomsbury"
1278434160000,true,001019,false,,false,BikePoints_26,"Ampton Street , Clerkenwell"
1278500160000,true,001021,false,,false,BikePoints_27,"Bouverie Street, Temple"
1278500460000,true,001025,false,,false,BikePoints_28,"Bolsover Street, Fitzrovia"
1278501180000,true,001016,false,,false,BikePoints_29,"Hereford Road, Bayswater"
1278601740000,true,003445,false,,false,BikePoints_39,"Shoreditch High Street, Shoreditch"
1278602280000,true,001084,false,,false,BikePoints_41,"Pindar Street, Liverpool Street"
1278687720000,true,001036,false,,false,BikePoints_43,"Crawford Street, Marylebone"
1278687900000,true,001034,false,,false,BikePoints_44,"Bruton Street, Mayfair"
1278691320000,true,001035,false,,false,BikePoints_45,"Boston Place, Marylebone"
1278691800000,true,001031,false,,false,BikePoints_46,"Nesham Street, Wapping"
1278774300000,true,001028,false,,false,BikePoints_64,"William IV Street, Strand"
1278845280000,true,000982,false,,false,BikePoints_66,"Holborn Circus, Holborn"
1278857040000,true,000975,false,,false,BikePoints_68,"Theobald's Road , Holborn"
1278924900000,true,001074,false,,false,BikePoints_71,"Newgate Street , St. Paul's"
1278946860000,true,000978,false,,false,BikePoints_77,"Russell Square Station, Bloomsbury"
1509018360000,true,003455,false,,false,BikePoints_79,"Arundel Street, Temple"
1279030020000,true,001038,false,,false,BikePoints_90,"Harrington Square 1, Camden Town"
1294660980000,true,002683,false,,false,BikePoints_376,"Millbank Tower, Pimlico"
1295265420000,true,002648,false,,false,BikePoints_377,"Waterloo Bridge, South Bank"
1296121500000,true,002677,false,,false,BikePoints_378,"Natural History Museum, South Kensington"
1296121680000,true,002682,false,,false,BikePoints_379,"Turquoise Island, Notting Hill"
1296732540000,true,003504,false,,false,BikePoints_386,"Moor Street, Soho"
1297182180000,true,001228,false,,false,BikePoints_388,"Southampton Street, Strand"
1297764360000,true,001223,false,,false,BikePoints_390,"Buxton Street 1, Shoreditch"
1297956480000,true,002688,false,1539846000000,false,BikePoints_391,"Clifford Street, Mayfair"
1297958700000,true,001220,false,,false,BikePoints_392,"Imperial College, Knightsbridge"
1299075900000,true,001227,false,,false,BikePoints_397,"Devonshire Terrace, Bayswater"
1299583260000,true,001225,false,,false,BikePoints_400,"George Street, Marylebone"
1299669180000,true,001110,false,,false,BikePoints_404,"Palace Gate, Kensington Gardens"
,true,001129,false,,false,BikePoints_408,"Sun Street, Liverpool Street"
,true,010624,false,,false,BikePoints_409,"Strata, Elephant & Castle"
1310725680000,true,022180,false,,false,BikePoints_427,"Cheapside, Bank"
1318496100000,true,022179,false,,false,BikePoints_428,"Exhibition Road, Knightsbridge"
1323350220000,true,022171,false,,false,BikePoints_436,"Red Lion Street, Holborn"
1325746380000,true,200056,false,,false,BikePoints_437,"Vauxhall Walk, Vauxhall"
1325705460000,true,200053,false,,false,BikePoints_439,"Killick Street, King's Cross"
1325708160000,true,200032,false,,false,BikePoints_440,"Kennington Oval, Oval"
1325711220000,true,200039,false,,false,BikePoints_441,"Sail Street, Vauxhall"
1325940420000,true,200035,false,,false,BikePoints_442,"Walmer Road, Avondale"
1325941800000,true,200033,false,,false,BikePoints_443,"Philpot Street, Whitechapel"
1325944680000,true,200047,false,,false,BikePoints_444,"Bethnal Green Garden, Bethnal Green"
1325501400000,true,200021,false,,false,BikePoints_451,"Hermitage Court, Wapping"
1326109140000,true,200049,false,,false,BikePoints_452,"St. Katharine's Way, Tower"
1326111060000,true,200045,false,,false,BikePoints_453,"Garnet Street, Shadwell"
1326115380000,true,200046,false,,false,BikePoints_454,"Napier Avenue, Millwall"
1326117780000,true,200031,false,,false,BikePoints_455,"East Ferry Road, Cubitt Town"
1326203280000,true,200016,false,,false,BikePoints_457,"Castlehaven Road, Camden Town"
1326294780000,true,200034,false,,false,BikePoints_458,"Wapping Lane, Wapping"
,true,200014,false,,false,BikePoints_459,"Gunmakers Lane, Old Ford"
1326293640000,true,200013,false,,true,BikePoints_461,"Aston Street, Stepney"
1333613280000,true,200152,false,,false,BikePoints_465,"Pitfield Street North,Hoxton"
1326360000000,true,200158,false,,false,BikePoints_466,"Whiston Road, Haggerston"
1326374040000,true,200168,false,,false,BikePoints_467,"Southern Grove, Bow"
1326375720000,true,200150,false,,false,BikePoints_468,"Cantrell Road, Bow"
1326790620000,true,200174,false,,false,BikePoints_470,"Mostyn Grove, Bow"
1326791160000,true,200019,false,,false,BikePoints_472,"Malmesbury Road, Bow"
1326822960000,true,200155,false,,false,BikePoints_474,"Gascoyne Road, Victoria Park"
1326996480000,true,200022,false,,false,BikePoints_481,"Saunders Ness Road, Cubitt Town"
1326996720000,true,200052,false,,false,BikePoints_482,"Exhibition Road Museums 2, South Kensington"
1394099280000,true,300097,false,,false,BikePoints_770,"Gwendwr Road, West Kensington"
1394018400000,true,300007,false,,false,BikePoints_771,"Rifle Place, Avondale"
1396442100000,true,300015,false,,false,BikePoints_772,"Binfield Road, Stockwell"
1396265880000,true,300098,false,,false,BikePoints_774,"Hurlingham Park, Parsons Green"
1396273320000,true,300099,false,,false,BikePoints_776,"Abyssinia Close, Clapham Junction"
1439455200000,true,300070,false,,false,BikePoints_780,"Imperial Wharf Station, Sands End"
1451908440000,true,300233,false,,false,BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park"
1451900700000,true,300227,false,,false,BikePoints_787,"Timber Lodge, Queen Elizabeth Olympic Park"
1451906880000,true,300226,false,,false,BikePoints_788,"Copper Box Arena, Queen Elizabeth Olympic Park"
1452507000000,true,300021,false,,false,BikePoints_789,"Podium, Queen Elizabeth Olympic Park"
1452687420000,true,300234,false,,false,BikePoints_790,"Stratford Station, Stratford"
1456404240000,true,300204,false,,false,BikePoints_794,"Victoria Rise, Clapham Common"
1456744740000,true,300203,false,,false,BikePoints_795,"Euston Square Gardens, Euston"
1456746420000,true,300201,false,,false,BikePoints_796,"Coram Street, Bloomsbury"
1464787980000,true,300212,false,,false,BikePoints_798,"Birkenhead Street, King's Cross"
1457107140000,true,300248,false,,false,BikePoints_800,"Sopwith Way, Battersea Park"
1464865500000,true,300209,false,,false,BikePoints_802,"Albert Square, Stockwell"
1459410960000,true,300243,false,,false,BikePoints_804,"Good's Way, King's Cross"
1472723460000,true,300241,false,,false,BikePoints_806,"Handyside Street, King's Cross"
1461753540000,true,300207,false,,false,BikePoints_808,"Gauden Road, Clapham"
1464943200000,true,300237,false,,false,BikePoints_810,"Tate Modern, Bankside"
1469005200000,true,300217,false,,false,BikePoints_812,"Here East North, Queen Elizabeth Olympic Park"
1464870060000,true,300245,false,,false,BikePoints_814,"Clapham Road, Lingham Street, Stockwell"
1489065360000,true,300219,false,,false,BikePoints_816,"Here East South, Queen Elizabeth Olympic Park"
1517961600000,true,300229,false,,false,BikePoints_830,"Sidney Road, Stockwell"
,true,300220,false,,false,BikePoints_835,"Farringdon Street, Holborn"
,true,002667,false,,false,BikePoints_841,"Tower Wharf, Bermondsey"
1600856400000,true,300250,false,,false,BikePoints_842,"Temple Gardens, Temple"
1608298140000,true,300252,false,,false,BikePoints_844,"Canada Water Station, Rotherhithe"
1279192200000,true,000996,false,,false,BikePoints_125,"Borough High Street, The Borough"
1279201200000,true,001048,false,,false,BikePoints_136,"Queen Victoria Street, St. Paul's"
1279205220000,true,003464,false,,false,BikePoints_138,"Green Street, Mayfair"
1279297740000,true,001122,false,,false,BikePoints_177,"Ashley Place, Victoria"
1279297920000,true,003460,false,,false,BikePoints_178,"Warwick Square, Pimlico"
1279537920000,true,003479,false,,false,BikePoints_216,"Old Brompton Road, South Kensington"
1279538040000,true,002587,false,,false,BikePoints_217,"Wormwood Street, Liverpool Street"
1279543740000,true,003486,false,,false,BikePoints_218,"St. Luke's Church, Chelsea"
1279614420000,true,003481,false,,false,BikePoints_223,"Rodney Road , Walworth"
1279615020000,true,001150,false,,false,BikePoints_224,"Queensway, Kensington Gardens"
1279037760000,true,002586,false,,false,BikePoints_93,"Cloudesley Road, Angel"
1279096560000,true,001065,false,,false,BikePoints_95,"Aldersgate Street, Barbican"
1279096980000,true,001047,false,,false,BikePoints_96,"Falkirk Street, Hoxton"
1279102680000,true,000999,false,,false,BikePoints_101,"Queen Street 1, Bank"
1279102860000,true,001045,false,,false,BikePoints_102,"Jewry Street, Aldgate"
1279107720000,true,003429,false,,false,BikePoints_108,"Abbey Orchard Street, Westminster"
1279108320000,true,001052,false,,false,BikePoints_109,"Soho Square , Soho"
1279108920000,true,001055,false,,false,BikePoints_110,"Wellington Road, St. John's Wood"
1279109160000,true,001037,false,,false,BikePoints_111,"Park Lane , Hyde Park"
1279119900000,true,001050,false,,false,BikePoints_114,"Park Road (Baker Street), The Regent's Park"
1279122360000,true,000995,false,,false,BikePoints_116,"Little Argyll Street, West End"
1279124520000,true,003457,false,,false,BikePoints_118,"Rochester Row, Westminster"
1279187040000,true,001044,false,,false,BikePoints_120,"The Guildhall, Guildhall"
1279193340000,true,001043,false,,false,BikePoints_126,"Museum of London, Barbican"
1279194060000,true,001116,false,,false,BikePoints_128,"Emperor's Gate, South Kensington"
1279198800000,true,001071,false,,false,BikePoints_130,"Tower Gardens , Tower"
1279199520000,true,000973,false,,false,BikePoints_132,"Bethnal Green Road, Shoreditch"
1279200900000,true,001039,false,,false,BikePoints_134,"Wapping High Street, Wapping"
1279201080000,true,001053,false,,false,BikePoints_135,"Clerkenwell Green, Clerkenwell"
1279205580000,true,001056,false,,false,BikePoints_140,"Finsbury Square , Moorgate"
1279211400000,true,001114,false,,false,BikePoints_143,"Pont Street, Knightsbridge"
1279211580000,true,001093,false,,false,BikePoints_144,"Kennington Cross, Kennington"
1279212180000,true,001115,false,,false,BikePoints_145,"Ilchester Place, Kensington"
1279212360000,true,001046,false,,false,BikePoints_146,"Vauxhall Bridge , Pimlico"
1279214760000,true,003456,false,,false,BikePoints_147,"Portugal Street, Holborn"
1279215720000,true,001120,false,,false,BikePoints_151,"Chepstow Villas, Notting Hill"
1279215900000,true,001118,false,,false,BikePoints_152,"Hampton Street, Walworth"
1279216080000,true,001096,false,,false,BikePoints_153,"Bayswater Road, Hyde Park"
,true,001072,false,,false,BikePoints_154,"Waterloo Station 3, Waterloo"
1279272660000,true,001121,false,,false,BikePoints_155,"Lexham Gardens, Kensington"
1279273320000,true,001113,false,,false,BikePoints_158,"Trebovir Road, Earl's Court"
1279274280000,true,003458,false,,false,BikePoints_160,"Waterloo Place, St. James's"
1279286940000,true,003478,false,,false,BikePoints_161,"Guildhouse Street, Victoria"
1279287120000,true,001123,false,,false,BikePoints_162,"Southampton Place, Holborn"
1279287300000,true,003461,false,,false,BikePoints_163,"Sloane Avenue, Knightsbridge"
1279287960000,true,002585,false,,false,BikePoints_165,"Orsett Terrace, Bayswater"
,true,003465,false,,false,BikePoints_167,"Eccleston Place, Victoria"
1279289400000,true,003463,false,,false,BikePoints_168,"Argyll Road, Kensington"
1279289760000,true,003477,false,,false,BikePoints_169,"Porchester Place, Paddington"
1279291200000,true,003459,false,,false,BikePoints_171,"Collingham Gardens, Earl's Court"
1279291500000,true,001124,false,,false,BikePoints_172,"Sumner Place, South Kensington"
1279298220000,true,001126,false,,false,BikePoints_180,"North Audley Street, Mayfair"
1279298460000,true,003473,false,,false,BikePoints_181,"Belgrave Square, Belgravia"
1279365480000,true,001167,false,,false,BikePoints_186,"South Wharf Road, Paddington"
1279376760000,true,001112,false,,false,BikePoints_188,"Nutford Place, Marylebone"
1327256220000,true,200249,false,,false,BikePoints_491,"Queen Mary's, Mile End"
1327256520000,true,200230,false,,false,BikePoints_492,"Maplin Street, Mile End"
1327433220000,true,200233,false,,false,BikePoints_494,"South Quay East, Canary Wharf"
1327398420000,true,200242,false,,false,BikePoints_497,"Merchant Street, Bow"
1327407960000,true,200011,false,,false,BikePoints_499,"Furze Green, Bow"
1563957840000,true,200241,false,,false,BikePoints_502,"Bonner Gate, Victoria Park"
1327492920000,true,200250,false,,false,BikePoints_503,"Cleveland Way, Stepney"
1327937820000,true,200243,false,,false,BikePoints_504,"St. John's Park, Cubitt Town"
1327937460000,true,200038,false,,false,BikePoints_505,"Ackroyd Drive, Bow"
1327938660000,true,200036,false,,false,BikePoints_506,"Bell Lane, Liverpool Street"
1327938180000,true,200157,false,,false,BikePoints_508,"Fournier Street, Whitechapel"
,true,200238,false,,false,BikePoints_510,"Westferry DLR, Limehouse"
,true,200162,false,,false,BikePoints_513,"Watney Market, Stepney"
1326790860000,true,200027,false,,false,BikePoints_517,"Ford Road, Old Ford"
,true,200041,false,,false,BikePoints_518,"Antill Road, Mile End"
,true,200234,false,,false,BikePoints_520,"Bancroft Road, Bethnal Green"
,true,200030,false,,false,BikePoints_521,"Driffield Road, Old Ford"
,true,200161,false,,false,BikePoints_522,"Clinton Road, Mile End"
,true,200160,false,,false,BikePoints_523,"Langdon Park, Poplar"
1328515080000,true,200017,false,,false,BikePoints_524,"Lancaster Gate , Bayswater"
1328777280000,true,200154,false,,false,BikePoints_527,"Hansard Mews, Holland Park"
,true,200024,false,,false,BikePoints_536,"Queensbridge Road, Haggerston"
1330352880000,true,200239,false,,false,BikePoints_537,"Old Montague Street, Whitechapel"
,true,200050,false,,false,BikePoints_538,"Naval Row, Blackwall"
,true,200151,false,,false,BikePoints_539,"Hoxton Station, Hoxton"
,true,200096,false,,false,BikePoints_541,"Green Park Station, Mayfair"
,true,200065,false,,false,BikePoints_543,"Lansdowne Walk, Ladbroke Grove"
,true,200051,false,,false,BikePoints_544,"Percival Street, Finsbury"
,true,200044,false,,false,BikePoints_546,"New Fetter Lane, Holborn"
1330071720000,true,200066,false,,false,BikePoints_551,"Import Dock, Canary Wharf"
,true,200149,false,,false,BikePoints_552,"Watney Street, Shadwell"
,true,200064,false,,false,BikePoints_553,"Regent's Row , Haggerston"
,true,200203,false,,false,BikePoints_557,"King Edward Street, St Pauls"
1399635120000,true,200048,false,,false,BikePoints_558,"Page Street, Westminster"
,true,200015,false,,false,BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove"
1330503540000,true,200037,false,,false,BikePoints_561,"Rectory Square, Stepney"
,true,200232,false,,false,BikePoints_563,"Preston's Road, Cubitt Town"
,true,200068,false,,false,BikePoints_564,"Somerset House, Strand"
,true,200248,false,,false,BikePoints_569,"Pitfield Street Central, Hoxton"
1330620180000,true,200061,false,,false,BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush"
,true,200026,false,,false,BikePoints_572,"Greenland Road, Camden Town"
1333618560000,true,200246,false,,false,BikePoints_574,"Eagle Wharf Road, Hoxton"
,true,200247,false,,false,BikePoints_577,"Globe Town Market, Bethnal Green"
1330444680000,true,200244,false,,false,BikePoints_578,"Hollybush Gardens, Bethnal Green"
,true,200128,false,,false,BikePoints_579,"Queen Street 2, Bank"
,true,200231,false,,false,BikePoints_583,"Abingdon Green, Westminster"
1279616280000,true,001182,false,,false,BikePoints_225,"Notting Hill Gate Station, Notting Hill"
1279728060000,true,001156,false,,false,BikePoints_287,"Bedford Way, Bloomsbury"
1279793820000,true,001138,false,,false,BikePoints_288,"Elizabeth Bridge, Victoria"
1279794060000,true,003493,false,,false,BikePoints_289,"South Audley Street, Mayfair"
1280152800000,true,001212,false,,false,BikePoints_336,"Concert Hall Approach 2, South Bank"
1280153100000,true,002589,false,,false,BikePoints_337,"Pembridge Villas, Notting Hill"
1280160600000,true,001127,false,,false,BikePoints_339,"Risinghill Street, Angel"
1297159320000,true,002678,false,,false,BikePoints_382,"Farm Street, Mayfair"
1296649200000,true,002660,false,,false,BikePoints_383,"Frith Street, Soho"
1278941040000,true,001064,false,,false,BikePoints_73,"Old Street Station, St. Luke's"
1279103760000,true,000991,false,,false,BikePoints_104,"Crosswall, Tower"
1279105320000,true,001041,false,,false,BikePoints_105,"Westbourne Grove, Bayswater"
1279106880000,true,001042,false,,false,BikePoints_106,"Woodstock Street, Mayfair"
1279107480000,true,001049,false,,false,BikePoints_107,"Finsbury Leisure Centre, St. Luke's"
1325948880000,true,200042,false,,false,BikePoints_446,"York Hall, Bethnal Green"
1325949000000,true,200054,false,,false,BikePoints_447,"Jubilee Crescent, Cubitt Town"
1325952900000,true,200020,false,,false,BikePoints_449,"Shadwell Station, Shadwell"
1326962100000,true,200009,false,,false,BikePoints_476,"Stebondale Street, Cubitt Town"
1326963780000,true,200018,false,,false,BikePoints_477,"Spindrift Avenue, Millwall"
1326965580000,true,200012,false,,false,BikePoints_478,"Stepney Green Station, Stepney"
1326966240000,true,200156,false,,false,BikePoints_479,"Pott Street, Bethnal Green"
,true,200010,false,,false,BikePoints_529,"Manresa Road, Chelsea"
1328778840000,true,200167,false,,false,BikePoints_531,"Twig Folly Bridge, Mile End"
1328886360000,true,200163,false,,false,BikePoints_532,"Jubilee Plaza, Canary Wharf"
,true,200165,false,,false,BikePoints_533,"Wellington Row, Bethnal Green"
,true,200159,false,,false,BikePoints_534,"Goldsmith's Row, Haggerston"
1381479480000,true,200187,false,,false,BikePoints_629,"Morie Street, Wandsworth"
1381245300000,true,200183,false,,false,BikePoints_631,"Battersea Park Road, Nine Elms"
1381402920000,true,200116,false,,false,BikePoints_633,"Vereker Road, West Kensington"
1381756440000,true,200215,false,,false,BikePoints_635,"Greyhound Road, Hammersmith"
1383322320000,true,200126,false,,false,BikePoints_675,"Usk Road, Clapham Junction"
1383476160000,true,200023,false,,false,BikePoints_677,"Heath Road, Battersea"
1383661200000,true,200114,false,,false,BikePoints_679,"Orbel Street, Battersea"
1383733440000,true,200043,false,,false,BikePoints_681,"Bishop's Avenue, Fulham"
1279383120000,true,001075,false,,false,BikePoints_191,"Hyde Park Corner, Hyde Park"
