installed,temporary,terminal_name,removal_date,place_id,locked,install_date,common_name
true,false,002635,,BikePoints_334,false,1280147580000,"Concert Hall Approach 1, South Bank"
true,false,001207,,BikePoints_335,false,1280152560000,"Tavistock Street, Covent Garden"
true,false,001212,,BikePoints_336,false,1280152800000,"Concert Hall Approach 2, South Bank"
true,false,002589,,BikePoints_337,false,1280153100000,"Pembridge Villas, Notting Hill"
true,false,001202,,BikePoints_338,false,1280158740000,"Wellington Street , Strand"
true,false,001127,,BikePoints_339,false,1280160600000,"Risinghill Street, Angel"
true,false,200029,,BikePoints_615,false,1380288900000,"Finlay Street, Fulham"
true,false,200098,,BikePoints_616,false,,"Aintree Street, Fulham"
true,false,200028,,BikePoints_617,false,1380531540000,"Elysium Place, Fulham"
true,false,300003,,BikePoints_618,false,1380546540000,"Eel Brook Common, Walham Green"
true,false,300012,,BikePoints_619,false,1380552360000,"Irene Road, Parsons Green"
true,false,300010,,BikePoints_620,false,1380629040000,"Surrey Lane, Battersea"
true,false,200091,,BikePoints_621,false,1380899280000,"Wandsworth Town Station, Wandsworth"
true,false,200172,,BikePoints_622,false,1380901680000,"Lansdowne Road, Ladbroke Grove"
true,false,200186,,BikePoints_623,false,1381135320000,"Nantes Close, Wandsworth"
true,false,200173,,BikePoints_624,false,1381224240000,"Courland Grove, Wandsworth Road"
true,false,200190,,BikePoints_625,false,1381227480000,"Queen's Circus, Battersea Park"
true,false,300008,,BikePoints_626,false,1381920300000,"Normand Park, West Kensington"
true,false,200007,,BikePoints_627,false,1381931400000,"Holden Street, Battersea"
true,false,200062,,BikePoints_628,false,1381414980000,"William Morris Way, Sands End"
true,false,200187,,BikePoints_629,false,1381479480000,"Morie Street, Wandsworth"
true,false,200194,,BikePoints_630,false,1381487100000,"Clarence Walk, Stockwell"
true,false,200183,,BikePoints_631,false,1381245300000,"Battersea Park Road, Nine Elms"
true,false,200176,,BikePoints_632,false,1381220700000,"Sheepcote Lane, Battersea"
true,false,200116,,BikePoints_633,false,1381402920000,"Vereker Road, West Kensington"
true,false,300002,,BikePoints_634,false,1381743780000,"Brook Green South, Brook Green"
true,false,200215,,BikePoints_635,false,1381756440000,"Greyhound Road, Hammersmith"
true,false,200180,,BikePoints_636,false,1381846320000,"South Park, Sands End"
true,false,200191,,BikePoints_637,false,1381933680000,"Spencer Park, Wandsworth Common"
true,false,300014,,BikePoints_638,false,1381834020000,"Falcon Road, Clapham Junction"
true,false,200081,,BikePoints_639,false,1381835700000,"Coomer Place, West Kensington"
true,false,200179,,BikePoints_640,false,1382010420000,"Silverthorne Road, Battersea"
true,false,300025,,BikePoints_641,false,1381926900000,"Archbishop's Park, Waterloo"
true,false,200192,,BikePoints_642,false,1381934220000,"Fawcett Close, Battersea"
true,false,300026,,BikePoints_643,false,1382010720000,"All Saints' Road, Portobello"
true,false,200182,,BikePoints_644,false,1382278560000,"Rainville Road, Hammersmith"
true,false,200200,,BikePoints_645,false,1382110800000,"Great Suffolk Street, The Borough"
true,false,200178,,BikePoints_646,false,1382084340000,"Buckingham Gate, Westminster"
true,false,200181,,BikePoints_647,false,1382347140000,"Richmond Way, Shepherd's Bush"
true,false,200171,,BikePoints_648,false,1382352840000,"Peterborough Road, Sands End"
true,false,300009,,BikePoints_649,false,1382348400000,"World's End Place, West Chelsea"
true,false,300034,,BikePoints_650,false,1382438520000,"St. Mark's Road, North Kensington"
true,false,300030,,BikePoints_651,false,1382441580000,"Thorndike Close, West Chelsea"
true,false,300022,,BikePoints_652,false,1381848540000,"Evesham Street, Avondale"
true,false,200196,,BikePoints_653,false,1382539860000,"Simpson Street, Clapham Junction"
true,false,200223,,BikePoints_654,false,1382520000000,"Ashmole Estate, Oval"
true,false,200221,,BikePoints_655,false,1382611200000,"Crabtree Lane, Fulham"
true,false,200040,,BikePoints_656,false,1382614560000,"Broomhouse Lane, Parsons Green"
true,false,200220,,BikePoints_657,false,1382621400000,"Blythe Road West, Shepherd's Bush"
true,false,300005,,BikePoints_658,false,1383731100000,"Ethelburga Estate, Battersea Park"
true,false,200212,,BikePoints_659,false,1382697060000,"Blackfriars Station, St. Paul's"
true,false,300020,,BikePoints_660,false,1382705340000,"West Kensington Station, West Kensington"
true,false,300023,,BikePoints_661,false,1382887680000,"All Saints Church, Portobello"
true,false,200189,,BikePoints_662,false,1382866680000,"Phene Street, Chelsea"
true,false,200124,,BikePoints_663,false,1382870040000,"Clarendon Road, Avondale"
true,false,300013,,BikePoints_664,false,1382964300000,"Austin Road, Battersea Park"
true,false,200113,,BikePoints_665,false,1382975700000,"Smugglers Way, Wandsworth"
true,false,200209,,BikePoints_667,false,1383136140000,"Shepherd's Bush Road North, Shepherd's Bush"
true,false,300037,,BikePoints_668,false,1383143160000,"Ravenscourt Park Station, Hammersmith"
true,false,300036,,BikePoints_669,false,1383147660000,"Teversham Lane, Stockwell"
true,false,200169,,BikePoints_670,false,1383212640000,"Ashley Crescent, Battersea"
true,false,300052,,BikePoints_671,false,1383217920000,"Parsons Green Station, Parsons Green"
true,false,300051,,BikePoints_673,false,1383319500000,"Hibbert Street, Battersea"
true,false,300035,,BikePoints_674,false,,"Carnegie Street, King's Cross"
true,false,200126,,BikePoints_675,false,1383322320000,"Usk Road, Clapham Junction"
true,false,200207,,BikePoints_676,false,1383584400000,"Hartington Road, Stockwell"
true,false,200023,,BikePoints_677,false,1383476160000,"Heath Road, Battersea"
true,false,200170,,BikePoints_678,false,1383653580000,"Esmond Street, Putney"
true,false,200114,,BikePoints_679,false,1383661200000,"Orbel Street, Battersea"
true,false,200210,,BikePoints_680,false,1383657480000,"Westbridge Road, Battersea"
true,false,200043,,BikePoints_681,false,1383733440000,"Bishop's Avenue, Fulham"
true,false,200059,,BikePoints_682,false,1383738240000,"Crisp Road, Hammersmith"
true,false,200119,,BikePoints_683,false,1383750420000,"Dorothy Road, Clapham Junction"
true,false,200188,,BikePoints_684,false,1383823380000,"Neville Gill Close, Wandsworth"
true,false,200219,,BikePoints_685,false,1383827400000,"Osiers Road, Wandsworth"
true,false,200097,,BikePoints_686,false,1383835560000,"Beryl Road, Hammersmith"
true,false,200204,,BikePoints_688,false,1383915240000,"Northfields, Wandsworth"
true,false,200106,,BikePoints_689,false,1383918180000,"Spanish Road, Clapham Junction"
true,false,200199,,BikePoints_690,false,1383924660000,"Stanley Grove, Battersea"
true,false,200184,,BikePoints_691,false,1384763520000,"Erin Close, Walham Green"
true,false,200112,,BikePoints_692,false,1384166220000,"Cadogan Close, Victoria Park"
true,false,300019,,BikePoints_693,false,1384001160000,"Felsham Road, Putney"
true,false,300033,,BikePoints_694,false,1384004640000,"Putney Rail Station, Putney"
true,false,300031,,BikePoints_695,false,1384172820000,"Islington Green, Angel"
true,false,300018,,BikePoints_696,false,1384180020000,"Charing Cross Hospital, Hammersmith"
true,false,200129,,BikePoints_697,false,1384251120000,"Charlotte Terrace, Angel"
true,false,300250,,BikePoints_842,false,1600856400000,"Temple Gardens, Temple"
true,false,003500,,BikePoints_319,false,1279890360000,"Baldwin Street, St. Luke's"
