place_id,common_name,install_date,installed,locked,removal_date,terminal_name,temporary
BikePoints_629,"Morie Street, Wandsworth",1381479480000,true,false,,200187,false
BikePoints_630,"Clarence Walk, Stockwell",1381487100000,true,false,,200194,false
BikePoints_631,"Battersea Park Road, Nine Elms",1381245300000,true,false,,200183,false
BikePoints_632,"Sheepcote Lane, Battersea",1381220700000,true,false,,200176,false
BikePoints_633,"Vereker Road, West Kensington",1381402920000,true,false,,200116,false
BikePoints_634,"Brook Green South, Brook Green",1381743780000,true,false,,300002,false
BikePoints_635,"Greyhound Road, Hammersmith",1381756440000,true,false,,200215,false
BikePoints_636,"South Park, Sands End",1381846320000,true,false,,200180,false
BikePoints_637,"Spencer Park, Wandsworth Common",1381933680000,true,false,,200191,false
BikePoints_638,"Falcon Road, Clapham Junction",1381834020000,true,false,,300014,false
BikePoints_639,"Coomer Place, West Kensington",1381835700000,true,false,,200081,false
BikePoints_640,"Silverthorne Road, Battersea",1382010420000,true,false,,200179,false
BikePoints_641,"Archbishop's Park, Waterloo",1381926900000,true,false,,300025,false
BikePoints_642,"Fawcett Close, Battersea",1381934220000,true,false,,200192,false
BikePoints_643,"All Saints' Road, Portobello",1382010720000,true,false,,300026,false
BikePoints_644,"Rainville Road, Hammersmith",1382278560000,true,false,,200182,false
BikePoints_645,"Great Suffolk Street, The Borough",1382110800000,true,false,,200200,false
BikePoints_646,"Buckingham Gate, Westminster",1382084340000,true,false,,200178,false
BikePoints_647,"Richmond Way, Shepherd's Bush",1382347140000,true,false,,200181,false
BikePoints_648,"Peterborough Road, Sands End",1382352840000,true,false,,200171,false
BikePoints_649,"World's End Place, West Chelsea",1382348400000,true,false,,300009,false
BikePoints_650,"St. Mark's Road, North Kensington",1382438520000,true,false,,300034,false
BikePoints_651,"Thorndike Close, West Chelsea",1382441580000,true,false,,300030,false
BikePoints_652,"Evesham Street, Avondale",1381848540000,true,false,,300022,false
BikePoints_653,"Simpson Street, Clapham Junction",1382539860000,true,false,,200196,false
BikePoints_654,"Ashmole Estate, Oval",1382520000000,true,false,,200223,false
BikePoints_655,"Crabtree Lane, Fulham",1382611200000,true,false,,200221,false
BikePoints_656,"Broomhouse Lane, Parsons Green",1382614560000,true,false,,200040,false
BikePoints_657,"Blythe Road West, Shepherd's Bush",1382621400000,true,false,,200220,false
BikePoints_658,"Ethelburga Estate, Battersea Park",1383731100000,true,false,,300005,false
BikePoints_659,"Blackfriars Station, St. Paul's",1382697060000,true,false,,200212,false
BikePoints_660,"West Kensington Station, West Kensington",1382705340000,true,false,,300020,false
BikePoints_661,"All Saints Church, Portobello",1382887680000,true,false,,300023,false
BikePoints_662,"Phene Street, Chelsea",1382866680000,true,false,,200189,false
BikePoints_663,"Clarendon Road, Avondale",1382870040000,true,false,,200124,false
BikePoints_664,"Austin Road, Battersea Park",1382964300000,true,false,,300013,false
BikePoints_665,"Smugglers Way, Wandsworth",1382975700000,true,false,,200113,false
BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",1383136140000,true,false,,200209,false
BikePoints_668,"Ravenscourt Park Station, Hammersmith",1383143160000,true,false,,300037,false
BikePoints_669,"Teversham Lane, Stockwell",1383147660000,true,false,,300036,false
BikePoints_670,"Ashley Crescent, Battersea",1383212640000,true,false,,200169,false
BikePoints_671,"Parsons Green Station, Parsons Green",1383217920000,true,false,,300052,false
BikePoints_673,"Hibbert Street, Battersea",1383319500000,true,false,,300051,false
BikePoints_674,"Carnegie Street, King's Cross",,true,false,,300035,false
BikePoints_675,"Usk Road, Clapham Junction",1383322320000,true,false,,200126,false
BikePoints_676,"Hartington Road, Stockwell",1383584400000,true,false,,200207,false
BikePoints_677,"Heath Road, Battersea",1383476160000,true,false,,200023,false
BikePoints_678,"Esmond Street, Putney",1383653580000,true,false,,200170,false
BikePoints_679,"Orbel Street, Battersea",1383661200000,true,false,,200114,false
BikePoints_680,"Westbridge Road, Battersea",1383657480000,true,false,,200210,false
BikePoints_681,"Bishop's Avenue, Fulham",1383733440000,true,false,,200043,false
BikePoints_682,"Crisp Road, Hammersmith",1383738240000,true,false,,200059,false
BikePoints_683,"Dorothy Road, Clapham Junction",1383750420000,true,false,,200119,false
BikePoints_684,"Neville Gill Close, Wandsworth",1383823380000,true,false,,200188,false
BikePoints_685,"Osiers Road, Wandsworth",1383827400000,true,false,,200219,false
BikePoints_686,"Beryl Road, Hammersmith",1383835560000,true,false,,200097,false
BikePoints_688,"Northfields, Wandsworth",1383915240000,true,false,,200204,false
BikePoints_689,"Spanish Road, Clapham Junction",1383918180000,true,false,,200106,false
BikePoints_690,"Stanley Grove, Battersea",1383924660000,true,false,,200199,false
BikePoints_691,"Erin Close, Walham Green",1384763520000,true,false,,200184,false
BikePoints_692,"Cadogan Close, Victoria Park",1384166220000,true,false,,200112,false
BikePoints_693,"Felsham Road, Putney",1384001160000,true,false,,300019,false
BikePoints_694,"Putney Rail Station, Putney",1384004640000,true,false,,300033,false
BikePoints_695,"Islington Green, Angel",1384172820000,true,false,,300031,false
BikePoints_696,"Charing Cross Hospital, Hammersmith",1384180020000,true,false,,300018,false
BikePoints_697,"Charlotte Terrace, Angel",1384251120000,true,false,,200129,false
BikePoints_332,"Nevern Place, Earl's Court",1280142360000,true,false,,001210,false
