install_date,place_id,installed,common_name,locked,temporary,terminal_name,removal_date
1381224240000,BikePoints_624,true,"Courland Grove, Wandsworth Road",false,false,200173,
1381227480000,BikePoints_625,true,"Queen's Circus, Battersea Park",false,false,200190,
1381920300000,BikePoints_626,true,"Normand Park, West Kensington",false,false,300008,
1381931400000,BikePoints_627,true,"Holden Street, Battersea",false,false,200007,
1381414980000,BikePoints_628,true,"William Morris Way, Sands End",false,false,200062,
1381479480000,BikePoints_629,true,"Morie Street, Wandsworth",false,false,200187,
1381487100000,BikePoints_630,true,"Clarence Walk, Stockwell",false,false,200194,
1381245300000,BikePoints_631,true,"Battersea Park Road, Nine Elms",false,false,200183,
1381220700000,BikePoints_632,true,"Sheepcote Lane, Battersea",false,false,200176,
1381402920000,BikePoints_633,true,"Vereker Road, West Kensington",false,false,200116,
1381743780000,BikePoints_634,true,"Brook Green South, Brook Green",false,false,300002,
1381756440000,BikePoints_635,true,"Greyhound Road, Hammersmith",false,false,200215,
1381846320000,BikePoints_636,true,"South Park, Sands End",false,false,200180,
1381933680000,BikePoints_637,true,"Spencer Park, Wandsworth Common",false,false,200191,
1381834020000,BikePoints_638,true,"Falcon Road, Clapham Junction",false,false,300014,
1381835700000,BikePoints_639,true,"Coomer Place, West Kensington",false,false,200081,
1382010420000,BikePoints_640,true,"Silverthorne Road, Battersea",false,false,200179,
1381926900000,BikePoints_641,true,"Archbishop's Park, Waterloo",false,false,300025,
1381934220000,BikePoints_642,true,"Fawcett Close, Battersea",false,false,200192,
1382010720000,BikePoints_643,true,"All Saints' Road, Portobello",false,false,300026,
1382278560000,BikePoints_644,true,"Rainville Road, Hammersmith",false,false,200182,
1382110800000,BikePoints_645,true,"Great Suffolk Street, The Borough",false,false,200200,
1382084340000,BikePoints_646,true,"Buckingham Gate, Westminster",false,false,200178,
1382347140000,BikePoints_647,true,"Richmond Way, Shepherd's Bush",false,false,200181,
1382352840000,BikePoints_648,true,"Peterborough Road, Sands End",false,false,200171,
1382348400000,BikePoints_649,true,"World's End Place, West Chelsea",false,false,300009,
1382438520000,BikePoints_650,true,"St. Mark's Road, North Kensington",false,false,300034,
1382441580000,BikePoints_651,true,"Thorndike Close, West Chelsea",false,false,300030,
1381848540000,BikePoints_652,true,"Evesham Street, Avondale",false,false,300022,
1382539860000,BikePoints_653,true,"Simpson Street, Clapham Junction",false,false,200196,
1382520000000,BikePoints_654,true,"Ashmole Estate, Oval",false,false,200223,
1382611200000,BikePoints_655,true,"Crabtree Lane, Fulham",false,false,200221,
1382614560000,BikePoints_656,true,"Broomhouse Lane, Parsons Green",false,false,200040,
1382621400000,BikePoints_657,true,"Blythe Road West, Shepherd's Bush",false,false,200220,
1383731100000,BikePoints_658,true,"Ethelburga Estate, Battersea Park",false,false,300005,
1382697060000,BikePoints_659,true,"Blackfriars Station, St. Paul's",false,false,200212,
1382705340000,BikePoints_660,true,"West Kensington Station, West Kensington",false,false,300020,
1382887680000,BikePoints_661,true,"All Saints Church, Portobello",false,false,300023,
1382866680000,BikePoints_662,true,"Phene Street, Chelsea",false,false,200189,
1382870040000,BikePoints_663,true,"Clarendon Road, Avondale",false,false,200124,
1382964300000,BikePoints_664,true,"Austin Road, Battersea Park",false,false,300013,
1382975700000,BikePoints_665,true,"Smugglers Way, Wandsworth",false,false,200113,
1383136140000,BikePoints_667,true,"Shepherd's Bush Road North, Shepherd's Bush",false,false,200209,
1383143160000,BikePoints_668,true,"Ravenscourt Park Station, Hammersmith",false,false,300037,
1383147660000,BikePoints_669,true,"Teversham Lane, Stockwell",false,false,300036,
1383212640000,BikePoints_670,true,"Ashley Crescent, Battersea",false,false,200169,
1383217920000,BikePoints_671,true,"Parsons Green Station, Parsons Green",false,false,300052,
1383319500000,BikePoints_673,true,"Hibbert Street, Battersea",false,false,300051,
,BikePoints_674,true,"Carnegie Street, King's Cross",false,false,300035,
1383322320000,BikePoints_675,true,"Usk Road, Clapham Junction",false,false,200126,
1383584400000,BikePoints_676,true,"Hartington Road, Stockwell",false,false,200207,
1383476160000,BikePoints_677,true,"Heath Road, Battersea",false,false,200023,
1383653580000,BikePoints_678,true,"Esmond Street, Putney",false,false,200170,
1383661200000,BikePoints_679,true,"Orbel Street, Battersea",false,false,200114,
1383657480000,BikePoints_680,true,"Westbridge Road, Battersea",false,false,200210,
1383733440000,BikePoints_681,true,"Bishop's Avenue, Fulham",false,false,200043,
1383738240000,BikePoints_682,true,"Crisp Road, Hammersmith",false,false,200059,
1383750420000,BikePoints_683,true,"Dorothy Road, Clapham Junction",false,false,200119,
1383823380000,BikePoints_684,true,"Neville Gill Close, Wandsworth",false,false,200188,
1383827400000,BikePoints_685,true,"Osiers Road, Wandsworth",false,false,200219,
1383835560000,BikePoints_686,true,"Beryl Road, Hammersmith",false,false,200097,
1383915240000,BikePoints_688,true,"Northfields, Wandsworth",false,false,200204,
1383918180000,BikePoints_689,true,"Spanish Road, Clapham Junction",false,false,200106,
1383924660000,BikePoints_690,true,"Stanley Grove, Battersea",false,false,200199,
1384763520000,BikePoints_691,true,"Erin Close, Walham Green",false,false,200184,
1384166220000,BikePoints_692,true,"Cadogan Close, Victoria Park",false,false,200112,
1384001160000,BikePoints_693,true,"Felsham Road, Putney",false,false,300019,
1384004640000,BikePoints_694,true,"Putney Rail Station, Putney",false,false,300033,
1384172820000,BikePoints_695,true,"Islington Green, Angel",false,false,300031,
1384180020000,BikePoints_696,true,"Charing Cross Hospital, Hammersmith",false,false,300018,
,BikePoints_490,true,"Pennington Street, Wapping",false,false,200090,
