place_id,removal_date,locked,common_name,terminal_name,install_date,temporary,installed
BikePoints_624,,false,"Courland Grove, Wandsworth Road",200173,1381224240000,false,true
BikePoints_625,,false,"Queen's Circus, Battersea Park",200190,1381227480000,false,true
BikePoints_626,,false,"Normand Park, West Kensington",300008,1381920300000,false,true
BikePoints_627,,false,"Holden Street, Battersea",200007,1381931400000,false,true
BikePoints_628,,false,"William Morris Way, Sands End",200062,1381414980000,false,true
BikePoints_629,,false,"Morie Street, Wandsworth",200187,1381479480000,false,true
BikePoints_630,,false,"Clarence Walk, Stockwell",200194,1381487100000,false,true
BikePoints_631,,false,"Battersea Park Road, Nine Elms",200183,1381245300000,false,true
BikePoints_632,,false,"Sheepcote Lane, Battersea",200176,1381220700000,false,true
BikePoints_633,,false,"Vereker Road, West Kensington",200116,1381402920000,false,true
BikePoints_634,,false,"Brook Green South, Brook Green",300002,1381743780000,false,true
BikePoints_635,,false,"Greyhound Road, Hammersmith",200215,1381756440000,false,true
BikePoints_636,,false,"South Park, Sands End",200180,1381846320000,false,true
BikePoints_637,,false,"Spencer Park, Wandsworth Common",200191,1381933680000,false,true
BikePoints_638,,false,"Falcon Road, Clapham Junction",300014,1381834020000,false,true
BikePoints_639,,false,"Coomer Place, West Kensington",200081,1381835700000,false,true
BikePoints_640,,false,"Silverthorne Road, Battersea",200179,1382010420000,false,true
BikePoints_641,,false,"Archbishop's Park, Waterloo",300025,1381926900000,false,true
BikePoints_642,,false,"Fawcett Close, Battersea",200192,1381934220000,false,true
BikePoints_643,,false,"All Saints' Road, Portobello",300026,1382010720000,false,true
BikePoints_644,,false,"Rainville Road, Hammersmith",200182,1382278560000,false,true
BikePoints_645,,false,"Great Suffolk Street, The Borough",200200,1382110800000,false,true
BikePoints_646,,false,"Buckingham Gate, Westminster",200178,1382084340000,false,true
BikePoints_647,,false,"Richmond Way, Shepherd's Bush",200181,1382347140000,false,true
BikePoints_648,,false,"Peterborough Road, Sands End",200171,1382352840000,false,true
BikePoints_649,,false,"World's End Place, West Chelsea",300009,1382348400000,false,true
BikePoints_650,,false,"St. Mark's Road, North Kensington",300034,1382438520000,false,true
BikePoints_651,,false,"Thorndike Close, West Chelsea",300030,1382441580000,false,true
BikePoints_652,,false,"Evesham Street, Avondale",300022,1381848540000,false,true
BikePoints_653,,false,"Simpson Street, Clapham Junction",200196,1382539860000,false,true
BikePoints_654,,false,"Ashmole Estate, Oval",200223,1382520000000,false,true
BikePoints_655,,false,"Crabtree Lane, Fulham",200221,1382611200000,false,true
BikePoints_656,,false,"Broomhouse Lane, Parsons Green",200040,1382614560000,false,true
BikePoints_657,,false,"Blythe Road West, Shepherd's Bush",200220,1382621400000,false,true
BikePoints_658,,false,"Ethelburga Estate, Battersea Park",300005,1383731100000,false,true
BikePoints_659,,false,"Blackfriars Station, St. Paul's",200212,1382697060000,false,true
BikePoints_660,,false,"West Kensington Station, West Kensington",300020,1382705340000,false,true
BikePoints_661,,false,"All Saints Church, Portobello",300023,1382887680000,false,true
BikePoints_662,,false,"Phene Street, Chelsea",200189,1382866680000,false,true
BikePoints_663,,false,"Clarendon Road, Avondale",200124,1382870040000,false,true
BikePoints_664,,false,"Austin Road, Battersea Park",300013,1382964300000,false,true
BikePoints_665,,false,"Smugglers Way, Wandsworth",200113,1382975700000,false,true
BikePoints_667,,false,"Shepherd's Bush Road North, Shepherd's Bush",200209,1383136140000,false,true
BikePoints_668,,false,"Ravenscourt Park Station, Hammersmith",300037,1383143160000,false,true
BikePoints_669,,false,"Teversham Lane, Stockwell",300036,1383147660000,false,true
BikePoints_670,,false,"Ashley Crescent, Battersea",200169,1383212640000,false,true
BikePoints_671,,false,"Parsons Green Station, Parsons Green",300052,1383217920000,false,true
BikePoints_673,,false,"Hibbert Street, Battersea",300051,1383319500000,false,true
BikePoints_674,,false,"Carnegie Street, King's Cross",300035,,false,true
BikePoints_675,,false,"Usk Road, Clapham Junction",200126,1383322320000,false,true
BikePoints_676,,false,"Hartington Road, Stockwell",200207,1383584400000,false,true
BikePoints_677,,false,"Heath Road, Battersea",200023,1383476160000,false,true
BikePoints_678,,false,"Esmond Street, Putney",200170,1383653580000,false,true
BikePoints_679,,false,"Orbel Street, Battersea",200114,1383661200000,false,true
BikePoints_680,,false,"Westbridge Road, Battersea",200210,1383657480000,false,true
BikePoints_681,,false,"Bishop's Avenue, Fulham",200043,1383733440000,false,true
BikePoints_682,,false,"Crisp Road, Hammersmith",200059,1383738240000,false,true
BikePoints_683,,false,"Dorothy Road, Clapham Junction",200119,1383750420000,false,true
BikePoints_684,,false,"Neville Gill Close, Wandsworth",200188,1383823380000,false,true
BikePoints_685,,false,"Osiers Road, Wandsworth",200219,1383827400000,false,true
BikePoints_686,,false,"Beryl Road, Hammersmith",200097,1383835560000,false,true
BikePoints_688,,false,"Northfields, Wandsworth",200204,1383915240000,false,true
BikePoints_689,,false,"Spanish Road, Clapham Junction",200106,1383918180000,false,true
BikePoints_690,,false,"Stanley Grove, Battersea",200199,1383924660000,false,true
BikePoints_691,,false,"Erin Close, Walham Green",200184,1384763520000,false,true
BikePoints_692,,false,"Cadogan Close, Victoria Park",200112,1384166220000,false,true
BikePoints_693,,false,"Felsham Road, Putney",300019,1384001160000,false,true
BikePoints_694,,false,"Putney Rail Station, Putney",300033,1384004640000,false,true
BikePoints_695,,false,"Islington Green, Angel",300031,1384172820000,false,true
BikePoints_696,,false,"Charing Cross Hospital, Hammersmith",300018,1384180020000,false,true
BikePoints_490,,false,"Pennington Street, Wapping",200090,,false,true
