place_id,terminal_name,locked,temporary,removal_date,common_name,installed,install_date
BikePoints_623,200186,false,false,,"Nantes Close, Wandsworth",true,1381135320000
BikePoints_624,200173,false,false,,"Courland Grove, Wandsworth Road",true,1381224240000
BikePoints_625,200190,false,false,,"Queen's Circus, Battersea Park",true,1381227480000
BikePoints_626,300008,false,false,,"Normand Park, West Kensington",true,1381920300000
BikePoints_627,200007,false,false,,"Holden Street, Battersea",true,1381931400000
BikePoints_628,200062,false,false,,"William Morris Way, Sands End",true,1381414980000
BikePoints_629,200187,false,false,,"Morie Street, Wandsworth",true,1381479480000
BikePoints_630,200194,false,false,,"Clarence Walk, Stockwell",true,1381487100000
BikePoints_631,200183,false,false,,"Battersea Park Road, Nine Elms",true,1381245300000
BikePoints_632,200176,false,false,,"Sheepcote Lane, Battersea",true,1381220700000
BikePoints_633,200116,false,false,,"Vereker Road, West Kensington",true,1381402920000
BikePoints_634,300002,false,false,,"Brook Green South, Brook Green",true,1381743780000
BikePoints_635,200215,false,false,,"Greyhound Road, Hammersmith",true,1381756440000
BikePoints_636,200180,false,false,,"South Park, Sands End",true,1381846320000
BikePoints_637,200191,false,false,,"Spencer Park, Wandsworth Common",true,1381933680000
BikePoints_638,300014,false,false,,"Falcon Road, Clapham Junction",true,1381834020000
BikePoints_639,200081,false,false,,"Coomer Place, West Kensington",true,1381835700000
BikePoints_640,200179,false,false,,"Silverthorne Road, Battersea",true,1382010420000
BikePoints_641,300025,false,false,,"Archbishop's Park, Waterloo",true,1381926900000
BikePoints_642,200192,false,false,,"Fawcett Close, Battersea",true,1381934220000
BikePoints_643,300026,false,false,,"All Saints' Road, Portobello",true,1382010720000
BikePoints_644,200182,false,false,,"Rainville Road, Hammersmith",true,1382278560000
BikePoints_645,200200,false,false,,"Great Suffolk Street, The Borough",true,1382110800000
BikePoints_646,200178,false,false,,"Buckingham Gate, Westminster",true,1382084340000
BikePoints_647,200181,false,false,,"Richmond Way, Shepherd's Bush",true,1382347140000
BikePoints_648,200171,false,false,,"Peterborough Road, Sands End",true,1382352840000
BikePoints_649,300009,false,false,,"World's End Place, West Chelsea",true,1382348400000
BikePoints_650,300034,false,false,,"St. Mark's Road, North Kensington",true,1382438520000
BikePoints_651,300030,false,false,,"Thorndike Close, West Chelsea",true,1382441580000
BikePoints_652,300022,false,false,,"Evesham Street, Avondale",true,1381848540000
BikePoints_653,200196,false,false,,"Simpson Street, Clapham Junction",true,1382539860000
BikePoints_654,200223,false,false,,"Ashmole Estate, Oval",true,1382520000000
BikePoints_655,200221,false,false,,"Crabtree Lane, Fulham",true,1382611200000
BikePoints_656,200040,false,false,,"Broomhouse Lane, Parsons Green",true,1382614560000
BikePoints_657,200220,false,false,,"Blythe Road West, Shepherd's Bush",true,1382621400000
BikePoints_658,300005,false,false,,"Ethelburga Estate, Battersea Park",true,1383731100000
BikePoints_659,200212,false,false,,"Blackfriars Station, St. Paul's",true,1382697060000
BikePoints_660,300020,false,false,,"West Kensington Station, West Kensington",true,1382705340000
BikePoints_661,300023,false,false,,"All Saints Church, Portobello",true,1382887680000
BikePoints_662,200189,false,false,,"Phene Street, Chelsea",true,1382866680000
BikePoints_663,200124,false,false,,"Clarendon Road, Avondale",true,1382870040000
BikePoints_664,300013,false,false,,"Austin Road, Battersea Park",true,1382964300000
BikePoints_665,200113,false,false,,"Smugglers Way, Wandsworth",true,1382975700000
BikePoints_667,200209,false,false,,"Shepherd's Bush Road North, Shepherd's Bush",true,1383136140000
BikePoints_668,300037,false,false,,"Ravenscourt Park Station, Hammersmith",true,1383143160000
BikePoints_669,300036,false,false,,"Teversham Lane, Stockwell",true,1383147660000
BikePoints_670,200169,false,false,,"Ashley Crescent, Battersea",true,1383212640000
BikePoints_671,300052,false,false,,"Parsons Green Station, Parsons Green",true,1383217920000
BikePoints_673,300051,false,false,,"Hibbert Street, Battersea",true,1383319500000
BikePoints_674,300035,false,false,,"Carnegie Street, King's Cross",true,
BikePoints_675,200126,false,false,,"Usk Road, Clapham Junction",true,1383322320000
BikePoints_676,200207,false,false,,"Hartington Road, Stockwell",true,1383584400000
BikePoints_677,200023,false,false,,"Heath Road, Battersea",true,1383476160000
BikePoints_678,200170,false,false,,"Esmond Street, Putney",true,1383653580000
BikePoints_679,200114,false,false,,"Orbel Street, Battersea",true,1383661200000
BikePoints_680,200210,false,false,,"Westbridge Road, Battersea",true,1383657480000
BikePoints_681,200043,false,false,,"Bishop's Avenue, Fulham",true,1383733440000
BikePoints_682,200059,false,false,,"Crisp Road, Hammersmith",true,1383738240000
BikePoints_683,200119,false,false,,"Dorothy Road, Clapham Junction",true,1383750420000
BikePoints_684,200188,false,false,,"Neville Gill Close, Wandsworth",true,1383823380000
BikePoints_685,200219,false,false,,"Osiers Road, Wandsworth",true,1383827400000
BikePoints_686,200097,false,false,,"Beryl Road, Hammersmith",true,1383835560000
BikePoints_688,200204,false,false,,"Northfields, Wandsworth",true,1383915240000
BikePoints_689,200106,false,false,,"Spanish Road, Clapham Junction",true,1383918180000
BikePoints_690,200199,false,false,,"Stanley Grove, Battersea",true,1383924660000
BikePoints_691,200184,false,false,,"Erin Close, Walham Green",true,1384763520000
BikePoints_692,200112,false,false,,"Cadogan Close, Victoria Park",true,1384166220000
BikePoints_693,300019,false,false,,"Felsham Road, Putney",true,1384001160000
BikePoints_694,300033,false,false,,"Putney Rail Station, Putney",true,1384004640000
BikePoints_695,300031,false,false,,"Islington Green, Angel",true,1384172820000
BikePoints_696,300018,false,false,,"Charing Cross Hospital, Hammersmith",true,1384180020000
BikePoints_697,200129,false,false,,"Charlotte Terrace, Angel",true,1384251120000
