terminal_name,common_name,locked,removal_date,temporary,installed,place_id,install_date
200029,"Finlay Street, Fulham",false,,false,true,BikePoints_615,1380288900000
200098,"Aintree Street, Fulham",false,,false,true,BikePoints_616,
200028,"Elysium Place, Fulham",false,,false,true,BikePoints_617,1380531540000
300003,"Eel Brook Common, Walham Green",false,,false,true,BikePoints_618,1380546540000
300012,"Irene Road, Parsons Green",false,,false,true,BikePoints_619,1380552360000
300010,"Surrey Lane, Battersea",false,,false,true,BikePoints_620,1380629040000
200091,"Wandsworth Town Station, Wandsworth",false,,false,true,BikePoints_621,1380899280000
200172,"Lansdowne Road, Ladbroke Grove",false,,false,true,BikePoints_622,1380901680000
200186,"Nantes Close, Wandsworth",false,,false,true,BikePoints_623,1381135320000
200173,"Courland Grove, Wandsworth Road",false,,false,true,BikePoints_624,1381224240000
200190,"Queen's Circus, Battersea Park",false,,false,true,BikePoints_625,1381227480000
300008,"Normand Park, West Kensington",false,,false,true,BikePoints_626,1381920300000
200007,"Holden Street, Battersea",false,,false,true,BikePoints_627,1381931400000
200062,"William Morris Way, Sands End",false,,false,true,BikePoints_628,1381414980000
200187,"Morie Street, Wandsworth",false,,false,true,BikePoints_629,1381479480000
200194,"Clarence Walk, Stockwell",false,,false,true,BikePoints_630,1381487100000
200183,"Battersea Park Road, Nine Elms",false,,false,true,BikePoints_631,1381245300000
200176,"Sheepcote Lane, Battersea",false,,false,true,BikePoints_632,1381220700000
200116,"Vereker Road, West Kensington",false,,false,true,BikePoints_633,1381402920000
300002,"Brook Green South, Brook Green",false,,false,true,BikePoints_634,1381743780000
200215,"Greyhound Road, Hammersmith",false,,false,true,BikePoints_635,1381756440000
200180,"South Park, Sands End",false,,false,true,BikePoints_636,1381846320000
200191,"Spencer Park, Wandsworth Common",false,,false,true,BikePoints_637,1381933680000
300014,"Falcon Road, Clapham Junction",false,,false,true,BikePoints_638,1381834020000
200081,"Coomer Place, West Kensington",false,,false,true,BikePoints_639,1381835700000
200179,"Silverthorne Road, Battersea",false,,false,true,BikePoints_640,1382010420000
300025,"Archbishop's Park, Waterloo",false,,false,true,BikePoints_641,1381926900000
200192,"Fawcett Close, Battersea",false,,false,true,BikePoints_642,1381934220000
300026,"All Saints' Road, Portobello",false,,false,true,BikePoints_643,1382010720000
200182,"Rainville Road, Hammersmith",false,,false,true,BikePoints_644,1382278560000
200200,"Great Suffolk Street, The Borough",false,,false,true,BikePoints_645,1382110800000
200178,"Buckingham Gate, Westminster",false,,false,true,BikePoints_646,1382084340000
200181,"Richmond Way, Shepherd's Bush",false,,false,true,BikePoints_647,1382347140000
200171,"Peterborough Road, Sands End",false,,false,true,BikePoints_648,1382352840000
300009,"World's End Place, West Chelsea",false,,false,true,BikePoints_649,1382348400000
300034,"St. Mark's Road, North Kensington",false,,false,true,BikePoints_650,1382438520000
300030,"Thorndike Close, West Chelsea",false,,false,true,BikePoints_651,1382441580000
300022,"Evesham Street, Avondale",false,,false,true,BikePoints_652,1381848540000
200196,"Simpson Street, Clapham Junction",false,,false,true,BikePoints_653,1382539860000
200223,"Ashmole Estate, Oval",false,,false,true,BikePoints_654,1382520000000
200221,"Crabtree Lane, Fulham",false,,false,true,BikePoints_655,1382611200000
200040,"Broomhouse Lane, Parsons Green",false,,false,true,BikePoints_656,1382614560000
200220,"Blythe Road West, Shepherd's Bush",false,,false,true,BikePoints_657,1382621400000
300005,"Ethelburga Estate, Battersea Park",false,,false,true,BikePoints_658,1383731100000
200212,"Blackfriars Station, St. Paul's",false,,false,true,BikePoints_659,1382697060000
300020,"West Kensington Station, West Kensington",false,,false,true,BikePoints_660,1382705340000
300023,"All Saints Church, Portobello",false,,false,true,BikePoints_661,1382887680000
200189,"Phene Street, Chelsea",false,,false,true,BikePoints_662,1382866680000
200124,"Clarendon Road, Avondale",false,,false,true,BikePoints_663,1382870040000
300013,"Austin Road, Battersea Park",false,,false,true,BikePoints_664,1382964300000
200113,"Smugglers Way, Wandsworth",false,,false,true,BikePoints_665,1382975700000
200209,"Shepherd's Bush Road North, Shepherd's Bush",false,,false,true,BikePoints_667,1383136140000
300037,"Ravenscourt Park Station, Hammersmith",false,,false,true,BikePoints_668,1383143160000
300036,"Teversham Lane, Stockwell",false,,false,true,BikePoints_669,1383147660000
200169,"Ashley Crescent, Battersea",false,,false,true,BikePoints_670,1383212640000
300052,"Parsons Green Station, Parsons Green",false,,false,true,BikePoints_671,1383217920000
300051,"Hibbert Street, Battersea",false,,false,true,BikePoints_673,1383319500000
300035,"Carnegie Street, King's Cross",false,,false,true,BikePoints_674,
200126,"Usk Road, Clapham Junction",false,,false,true,BikePoints_675,1383322320000
200207,"Hartington Road, Stockwell",false,,false,true,BikePoints_676,1383584400000
200023,"Heath Road, Battersea",false,,false,true,BikePoints_677,1383476160000
200170,"Esmond Street, Putney",false,,false,true,BikePoints_678,1383653580000
200114,"Orbel Street, Battersea",false,,false,true,BikePoints_679,1383661200000
200210,"Westbridge Road, Battersea",false,,false,true,BikePoints_680,1383657480000
200043,"Bishop's Avenue, Fulham",false,,false,true,BikePoints_681,1383733440000
200059,"Crisp Road, Hammersmith",false,,false,true,BikePoints_682,1383738240000
200119,"Dorothy Road, Clapham Junction",false,,false,true,BikePoints_683,1383750420000
200188,"Neville Gill Close, Wandsworth",false,,false,true,BikePoints_684,1383823380000
200219,"Osiers Road, Wandsworth",false,,false,true,BikePoints_685,1383827400000
200097,"Beryl Road, Hammersmith",false,,false,true,BikePoints_686,1383835560000
200204,"Northfields, Wandsworth",false,,false,true,BikePoints_688,1383915240000
200106,"Spanish Road, Clapham Junction",false,,false,true,BikePoints_689,1383918180000
200199,"Stanley Grove, Battersea",false,,false,true,BikePoints_690,1383924660000
200184,"Erin Close, Walham Green",false,,false,true,BikePoints_691,1384763520000
200112,"Cadogan Close, Victoria Park",false,,false,true,BikePoints_692,1384166220000
300019,"Felsham Road, Putney",false,,false,true,BikePoints_693,1384001160000
300033,"Putney Rail Station, Putney",false,,false,true,BikePoints_694,1384004640000
300031,"Islington Green, Angel",false,,false,true,BikePoints_695,1384172820000
300018,"Charing Cross Hospital, Hammersmith",false,,false,true,BikePoints_696,1384180020000
200129,"Charlotte Terrace, Angel",false,,false,true,BikePoints_697,1384251120000
