locked,terminal_name,removal_date,installed,common_name,place_id,temporary,install_date
false,200173,,true,"Courland Grove, Wandsworth Road",BikePoints_624,false,1381224240000
false,200190,,true,"Queen's Circus, Battersea Park",BikePoints_625,false,1381227480000
false,300008,,true,"Normand Park, West Kensington",BikePoints_626,false,1381920300000
false,200007,,true,"Holden Street, Battersea",BikePoints_627,false,1381931400000
false,200062,,true,"William Morris Way, Sands End",BikePoints_628,false,1381414980000
false,200187,,true,"Morie Street, Wandsworth",BikePoints_629,false,1381479480000
false,200194,,true,"Clarence Walk, Stockwell",BikePoints_630,false,1381487100000
false,200183,,true,"Battersea Park Road, Nine Elms",BikePoints_631,false,1381245300000
false,200176,,true,"Sheepcote Lane, Battersea",BikePoints_632,false,1381220700000
false,200116,,true,"Vereker Road, West Kensington",BikePoints_633,false,1381402920000
false,300002,,true,"Brook Green South, Brook Green",BikePoints_634,false,1381743780000
false,200215,,true,"Greyhound Road, Hammersmith",BikePoints_635,false,1381756440000
false,200180,,true,"South Park, Sands End",BikePoints_636,false,1381846320000
false,200191,,true,"Spencer Park, Wandsworth Common",BikePoints_637,false,1381933680000
false,300014,,true,"Falcon Road, Clapham Junction",BikePoints_638,false,1381834020000
false,200081,,true,"Coomer Place, West Kensington",BikePoints_639,false,1381835700000
false,200179,,true,"Silverthorne Road, Battersea",BikePoints_640,false,1382010420000
false,300025,,true,"Archbishop's Park, Waterloo",BikePoints_641,false,1381926900000
false,200192,,true,"Fawcett Close, Battersea",BikePoints_642,false,1381934220000
false,300026,,true,"All Saints' Road, Portobello",BikePoints_643,false,1382010720000
false,200182,,true,"Rainville Road, Hammersmith",BikePoints_644,false,1382278560000
false,200200,,true,"Great Suffolk Street, The Borough",BikePoints_645,false,1382110800000
false,200178,,true,"Buckingham Gate, Westminster",BikePoints_646,false,1382084340000
false,200181,,true,"Richmond Way, Shepherd's Bush",BikePoints_647,false,1382347140000
false,200171,,true,"Peterborough Road, Sands End",BikePoints_648,false,1382352840000
false,300009,,true,"World's End Place, West Chelsea",BikePoints_649,false,1382348400000
false,300034,,true,"St. Mark's Road, North Kensington",BikePoints_650,false,1382438520000
false,300030,,true,"Thorndike Close, West Chelsea",BikePoints_651,false,1382441580000
false,300022,,true,"Evesham Street, Avondale",BikePoints_652,false,1381848540000
false,200196,,true,"Simpson Street, Clapham Junction",BikePoints_653,false,1382539860000
false,200223,,true,"Ashmole Estate, Oval",BikePoints_654,false,1382520000000
false,200221,,true,"Crabtree Lane, Fulham",BikePoints_655,false,1382611200000
false,200040,,true,"Broomhouse Lane, Parsons Green",BikePoints_656,false,1382614560000
false,200220,,true,"Blythe Road West, Shepherd's Bush",BikePoints_657,false,1382621400000
false,300005,,true,"Ethelburga Estate, Battersea Park",BikePoints_658,false,1383731100000
false,200212,,true,"Blackfriars Station, St. Paul's",BikePoints_659,false,1382697060000
false,300020,,true,"West Kensington Station, West Kensington",BikePoints_660,false,1382705340000
false,300023,,true,"All Saints Church, Portobello",BikePoints_661,false,1382887680000
false,200189,,true,"Phene Street, Chelsea",BikePoints_662,false,1382866680000
false,200124,,true,"Clarendon Road, Avondale",BikePoints_663,false,1382870040000
false,300013,,true,"Austin Road, Battersea Park",BikePoints_664,false,1382964300000
false,200113,,true,"Smugglers Way, Wandsworth",BikePoints_665,false,1382975700000
false,200209,,true,"Shepherd's Bush Road North, Shepherd's Bush",BikePoints_667,false,1383136140000
false,300037,,true,"Ravenscourt Park Station, Hammersmith",BikePoints_668,false,1383143160000
false,300036,,true,"Teversham Lane, Stockwell",BikePoints_669,false,1383147660000
false,200169,,true,"Ashley Crescent, Battersea",BikePoints_670,false,1383212640000
false,300052,,true,"Parsons Green Station, Parsons Green",BikePoints_671,false,1383217920000
false,300051,,true,"Hibbert Street, Battersea",BikePoints_673,false,1383319500000
false,300035,,true,"Carnegie Street, King's Cross",BikePoints_674,false,
false,200126,,true,"Usk Road, Clapham Junction",BikePoints_675,false,1383322320000
false,200207,,true,"Hartington Road, Stockwell",BikePoints_676,false,1383584400000
false,200023,,true,"Heath Road, Battersea",BikePoints_677,false,1383476160000
false,200170,,true,"Esmond Street, Putney",BikePoints_678,false,1383653580000
false,200114,,true,"Orbel Street, Battersea",BikePoints_679,false,1383661200000
false,200210,,true,"Westbridge Road, Battersea",BikePoints_680,false,1383657480000
false,200043,,true,"Bishop's Avenue, Fulham",BikePoints_681,false,1383733440000
false,200059,,true,"Crisp Road, Hammersmith",BikePoints_682,false,1383738240000
false,200119,,true,"Dorothy Road, Clapham Junction",BikePoints_683,false,1383750420000
false,200188,,true,"Neville Gill Close, Wandsworth",BikePoints_684,false,1383823380000
false,200219,,true,"Osiers Road, Wandsworth",BikePoints_685,false,1383827400000
false,200097,,true,"Beryl Road, Hammersmith",BikePoints_686,false,1383835560000
false,200204,,true,"Northfields, Wandsworth",BikePoints_688,false,1383915240000
false,200106,,true,"Spanish Road, Clapham Junction",BikePoints_689,false,1383918180000
false,200199,,true,"Stanley Grove, Battersea",BikePoints_690,false,1383924660000
false,200184,,true,"Erin Close, Walham Green",BikePoints_691,false,1384763520000
false,200112,,true,"Cadogan Close, Victoria Park",BikePoints_692,false,1384166220000
false,300019,,true,"Felsham Road, Putney",BikePoints_693,false,1384001160000
false,300033,,true,"Putney Rail Station, Putney",BikePoints_694,false,1384004640000
false,300031,,true,"Islington Green, Angel",BikePoints_695,false,1384172820000
false,300018,,true,"Charing Cross Hospital, Hammersmith",BikePoints_696,false,1384180020000
